t mart.s0 mart.sn aust.s0 aust.sn
2.900145e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
2.950148e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.000150e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.050153e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.100155e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.150158e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.200160e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.250163e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.300165e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.350168e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.400170e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.450173e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.500175e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.550178e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.600180e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.650183e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.700185e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.750188e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.800190e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.850193e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.900195e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
3.950198e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.000200e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.050203e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.100205e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.150208e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.200210e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.250213e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.300215e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.350218e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.400220e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.450223e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.500225e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.550228e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.600230e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.650233e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.700235e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.750238e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.800240e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.850243e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.900245e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
4.950248e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.000250e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.050253e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.100255e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.150258e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.200260e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.250263e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.300265e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.350268e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.400270e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.450273e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.500275e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.550278e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.600280e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.650283e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.700285e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.750288e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.800290e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.850293e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.900295e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
5.950298e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.000300e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.050303e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.100305e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.150308e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.200310e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.250313e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.300315e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.350318e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.400320e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.450323e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.500325e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.550328e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.600330e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.650333e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.700335e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.750338e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.800340e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.850343e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.900345e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
6.950348e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.000350e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.050353e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.100355e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.150358e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.200360e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.250363e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.300365e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.350368e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.400370e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.450373e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.500375e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.550378e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.600380e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.650383e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.700385e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.750388e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.800390e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.850393e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.900395e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
7.950398e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.000400e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.050403e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.100405e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.150408e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.200410e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.250413e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.300415e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.350418e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.400420e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.450423e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.500425e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.550428e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.600430e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.650433e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.700435e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.750438e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.800440e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.850443e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.900445e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
8.950448e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.000450e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.050453e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.100455e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.150458e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.200460e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.250463e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.300465e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.350468e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.400470e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.450473e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.500475e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.550478e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.600480e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.650483e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.700485e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.750488e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.800490e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.850493e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.900495e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
9.950498e-01 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.000050e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.005050e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.010051e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.015051e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.020051e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.025051e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.030052e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.035052e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.040052e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.045052e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.050053e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.055053e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.060053e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.065053e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.070054e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.075054e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.080054e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.085054e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.090055e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.095055e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.100055e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.105055e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.110056e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.115056e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.120056e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.125056e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.130057e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.135057e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.140057e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.145057e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.150058e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.155058e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.160058e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.165058e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.170059e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.175059e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.180059e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.185059e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.190060e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.195060e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.200060e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.205060e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.210061e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.215061e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.220061e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.225061e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.230062e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.235062e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.240062e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.245062e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.250063e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.255063e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.260063e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.265063e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.270064e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.275064e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.280064e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.285064e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.290065e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.295065e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.300065e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.305065e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.310066e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.315066e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.320066e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.325066e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.330067e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.335067e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.340067e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.345067e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.350068e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.355068e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.360068e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.365068e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.370069e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.375069e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.380069e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.385069e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.390070e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.395070e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.400070e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.405070e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.410071e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.415071e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.420071e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.425071e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.430072e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.435072e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.440072e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.445072e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.450073e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.455073e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.460073e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.465073e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.470074e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.475074e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.480074e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.485074e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.490075e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.495075e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.500075e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.505075e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.510076e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.515076e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.520076e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.525076e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.530077e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.535077e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.540077e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.545077e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.550078e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.555078e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.560078e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.565078e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.570079e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.575079e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.580079e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.585079e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.590080e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.595080e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.600080e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.605080e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.610081e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
1.615081e+00 -1.160000e+00 -6.600000e-01 -6.600000e-01 0.000000e+00
