# n=270
z c strct
-3.300413e-01 2.105651e-05 fer1
-3.299587e-01 2.105641e-05 fer1
-3.298761e-01 2.105631e-05 fer1
-3.297936e-01 2.105622e-05 fer1
-3.297110e-01 2.105612e-05 fer1
-3.296284e-01 2.105603e-05 fer1
-3.296284e-01 5.041623e-02 aus2
-3.263029e-01 3.461122e-02 aus2
-3.229774e-01 3.347251e-02 aus2
-3.196519e-01 3.344199e-02 aus2
-3.163263e-01 3.344141e-02 aus2
-3.130008e-01 3.344140e-02 aus2
-3.096753e-01 3.344140e-02 aus2
-3.063498e-01 3.344140e-02 aus2
-3.030243e-01 3.344140e-02 aus2
-2.996988e-01 3.344140e-02 aus2
-2.963732e-01 3.344140e-02 aus2
-2.930477e-01 3.344140e-02 aus2
-2.897222e-01 3.344140e-02 aus2
-2.863967e-01 3.344140e-02 aus2
-2.830712e-01 3.344140e-02 aus2
-2.797457e-01 3.344140e-02 aus2
-2.764201e-01 3.344140e-02 aus2
-2.730946e-01 3.344140e-02 aus2
-2.697691e-01 3.344140e-02 aus2
-2.664436e-01 3.344140e-02 aus2
-2.631181e-01 3.344140e-02 aus2
-2.597926e-01 3.344140e-02 aus2
-2.564670e-01 3.344140e-02 aus2
-2.531415e-01 3.344140e-02 aus2
-2.498160e-01 3.344140e-02 aus2
-2.464905e-01 3.344140e-02 aus2
-2.431650e-01 3.344140e-02 aus2
-2.398395e-01 3.344140e-02 aus2
-2.365140e-01 3.344140e-02 aus2
-2.331884e-01 3.344140e-02 aus2
-2.298629e-01 3.344140e-02 aus2
-2.265374e-01 3.344140e-02 aus2
-2.232119e-01 3.344140e-02 aus2
-2.198864e-01 3.344140e-02 aus2
-2.165609e-01 3.344140e-02 aus2
-2.132353e-01 3.344140e-02 aus2
-2.099098e-01 3.344140e-02 aus2
-2.065843e-01 3.344140e-02 aus2
-2.032588e-01 3.344140e-02 aus2
-1.999333e-01 3.344140e-02 aus2
-1.966078e-01 3.344140e-02 aus2
-1.932822e-01 3.344140e-02 aus2
-1.899567e-01 3.344140e-02 aus2
-1.866312e-01 3.344140e-02 aus2
-1.833057e-01 3.344140e-02 aus2
-1.799802e-01 3.344140e-02 aus2
-1.766547e-01 3.344140e-02 aus2
-1.733291e-01 3.344140e-02 aus2
-1.700036e-01 3.344140e-02 aus2
-1.666781e-01 3.344140e-02 aus2
-1.633526e-01 3.344140e-02 aus2
-1.600271e-01 3.344140e-02 aus2
-1.567016e-01 3.344140e-02 aus2
-1.533760e-01 3.344140e-02 aus2
-1.500505e-01 3.344140e-02 aus2
-1.467250e-01 3.344140e-02 aus2
-1.433995e-01 3.344140e-02 aus2
-1.400740e-01 3.344140e-02 aus2
-1.367485e-01 3.344140e-02 aus2
-1.334229e-01 3.344140e-02 aus2
-1.300974e-01 3.344140e-02 aus2
-1.267719e-01 3.344140e-02 aus2
-1.234464e-01 3.344140e-02 aus2
-1.201209e-01 3.344140e-02 aus2
-1.167954e-01 3.344140e-02 aus2
-1.134698e-01 3.344140e-02 aus2
-1.101443e-01 3.344140e-02 aus2
-1.068188e-01 3.344140e-02 aus2
-1.034933e-01 3.344140e-02 aus2
-1.001678e-01 3.344140e-02 aus2
-9.684226e-02 3.344140e-02 aus2
-9.351675e-02 3.344140e-02 aus2
-9.019123e-02 3.344140e-02 aus2
-8.686571e-02 3.344140e-02 aus2
-8.354020e-02 3.344140e-02 aus2
-8.021468e-02 3.344140e-02 aus2
-7.688917e-02 3.344140e-02 aus2
-7.356365e-02 3.344140e-02 aus2
-7.023813e-02 3.344140e-02 aus2
-6.691262e-02 3.344140e-02 aus2
-6.358710e-02 3.344140e-02 aus2
-6.026158e-02 3.344140e-02 aus2
-5.693607e-02 3.344140e-02 aus2
-5.361055e-02 3.344140e-02 aus2
-5.028503e-02 3.344140e-02 aus2
-4.695952e-02 3.344140e-02 aus2
-4.363400e-02 3.344140e-02 aus2
-4.030849e-02 3.344140e-02 aus2
-3.698297e-02 3.344140e-02 aus2
-3.365745e-02 3.344140e-02 aus2
-3.033194e-02 3.344140e-02 aus2
-2.700642e-02 3.344140e-02 aus2
-2.368090e-02 3.344140e-02 aus2
-2.035539e-02 3.344140e-02 aus2
-1.702987e-02 3.344140e-02 aus2
-1.370436e-02 3.344140e-02 aus2
-1.037884e-02 3.344172e-02 aus2
-7.053322e-03 3.346088e-02 aus2
-3.727806e-03 3.431745e-02 aus2
-4.022897e-04 4.988001e-02 aus2
-4.022897e-04 2.065943e-05 fer2
-3.575908e-04 2.065943e-05 fer2
-3.128920e-04 2.065943e-05 fer2
-2.681931e-04 2.065943e-05 fer2
-2.234943e-04 2.065943e-05 fer2
-1.787954e-04 2.065943e-05 fer2
-1.340966e-04 2.065943e-05 fer2
-8.939771e-05 2.065943e-05 fer2
-4.469886e-05 2.065943e-05 fer2
0.000000e+00 2.065943e-05 fer2
-1.160000e+00 3.344115e-02 mart
-1.149796e+00 3.344112e-02 mart
-1.139592e+00 3.344105e-02 mart
-1.129388e+00 3.344093e-02 mart
-1.119184e+00 3.344073e-02 mart
-1.108980e+00 3.344043e-02 mart
-1.098776e+00 3.344000e-02 mart
-1.088571e+00 3.343937e-02 mart
-1.078367e+00 3.343849e-02 mart
-1.068163e+00 3.343725e-02 mart
-1.057959e+00 3.343552e-02 mart
-1.047755e+00 3.343313e-02 mart
-1.037551e+00 3.342986e-02 mart
-1.027347e+00 3.342541e-02 mart
-1.017143e+00 3.341941e-02 mart
-1.006939e+00 3.341138e-02 mart
-9.967347e-01 3.340073e-02 mart
-9.865306e-01 3.338669e-02 mart
-9.763265e-01 3.336834e-02 mart
-9.661224e-01 3.334455e-02 mart
-9.559184e-01 3.331394e-02 mart
-9.457143e-01 3.327487e-02 mart
-9.355102e-01 3.322537e-02 mart
-9.253061e-01 3.316317e-02 mart
-9.151020e-01 3.308559e-02 mart
-9.048980e-01 3.298959e-02 mart
-8.946939e-01 3.287172e-02 mart
-8.844898e-01 3.272812e-02 mart
-8.742857e-01 3.255452e-02 mart
-8.640816e-01 3.234630e-02 mart
-8.538776e-01 3.209851e-02 mart
-8.436735e-01 3.180592e-02 mart
-8.334694e-01 3.146317e-02 mart
-8.232653e-01 3.106483e-02 mart
-8.130612e-01 3.060559e-02 mart
-8.028571e-01 3.008036e-02 mart
-7.926531e-01 2.948451e-02 mart
-7.824490e-01 2.881402e-02 mart
-7.722449e-01 2.806569e-02 mart
-7.620408e-01 2.723729e-02 mart
-7.518367e-01 2.632782e-02 mart
-7.416327e-01 2.533755e-02 mart
-7.314286e-01 2.426823e-02 mart
-7.212245e-01 2.312315e-02 mart
-7.110204e-01 2.190716e-02 mart
-7.008163e-01 2.062667e-02 mart
-6.906122e-01 1.928959e-02 mart
-6.804082e-01 1.790512e-02 mart
-6.702041e-01 1.648355e-02 mart
-6.600000e-01 1.503579e-02 mart
-6.600000e-01 1.517521e-01 aus1
-6.566733e-01 1.477531e-01 aus1
-6.533466e-01 1.427460e-01 aus1
