bainite_FoFo_375.log @ arthur-tud
2019-07-15T12:33:24

c0 = 3.855349e-02 (approx 0.86 wt.%)
T_C = 375.0 [oC]
total_time = 1000.0 [s]; n_time = 30800

fer1: structure = bcc; E = 1787.5852936460433 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE9/fofo_cell_boundary/375-BCC.TXT
      z0 = -1.16 um; zn = -1.16 um; n = 10
aus1: structure = fcc; E = 0.0 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE9/fofo_cell_boundary/375-FCC.TXT
      z0 = -1.16 um; zn = -0.39 um; n = 100
fer2: structure = bcc; E = 1787.5852936460433 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE9/fofo_cell_boundary/375-BCC.TXT
      z0 = -0.39 um; zn = -0.39 um; n = 10
aus2: structure = fcc; E = 0.0 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE9/fofo_cell_boundary/375-FCC.TXT
      z0 = -0.39 um; zn = 0.00 um; n = 100
int1: type_int = 3 (mobile.mmode)
int2: type_int = 3 (mobile.mmode)
int3: type_int = 3 (mobile.mmode)

 3680: t=0.184, cavg*=1.00034, r_fer1=0, r_aus1=0.000186193, r_fer2=0, r_aus2=0.000743806
 3700: t=0.185, cavg*=1.00034, r_fer1=0, r_aus1=0.000186283, r_fer2=0, r_aus2=0.000744177
 3720: t=0.186, cavg*=1.00034, r_fer1=0, r_aus1=0.000186372, r_fer2=0, r_aus2=0.000744546
 3740: t=0.187, cavg*=1.00034, r_fer1=0, r_aus1=0.000186461, r_fer2=0, r_aus2=0.000744914
 3760: t=0.188, cavg*=1.00034, r_fer1=0, r_aus1=0.00018655, r_fer2=0, r_aus2=0.000745281
 3780: t=0.189, cavg*=1.00034, r_fer1=0, r_aus1=0.000186638, r_fer2=0, r_aus2=0.000745648
 3800: t=0.190, cavg*=1.00034, r_fer1=0, r_aus1=0.000186727, r_fer2=0, r_aus2=0.000746013
 3820: t=0.191, cavg*=1.00034, r_fer1=0, r_aus1=0.000186815, r_fer2=0, r_aus2=0.000746378
 3840: t=0.192, cavg*=1.00034, r_fer1=0, r_aus1=0.000186903, r_fer2=0, r_aus2=0.000746742
 3860: t=0.193, cavg*=1.00033, r_fer1=0, r_aus1=0.000186991, r_fer2=0, r_aus2=0.000747104
 3880: t=0.194, cavg*=1.00033, r_fer1=0, r_aus1=0.000187078, r_fer2=0, r_aus2=0.000747466
 3900: t=0.195, cavg*=1.00033, r_fer1=0, r_aus1=0.000187166, r_fer2=0, r_aus2=0.000747827
 3920: t=0.196, cavg*=1.00033, r_fer1=0, r_aus1=0.000187253, r_fer2=0, r_aus2=0.000748188
 3940: t=0.197, cavg*=1.00033, r_fer1=0, r_aus1=0.00018734, r_fer2=0, r_aus2=0.000748547
 3960: t=0.198, cavg*=1.00033, r_fer1=0, r_aus1=0.000187426, r_fer2=0, r_aus2=0.000748905
 3980: t=0.199, cavg*=1.00033, r_fer1=0, r_aus1=0.000187513, r_fer2=0, r_aus2=0.000749263
 4000: t=0.200, cavg*=1.00033, r_fer1=0, r_aus1=0.000187599, r_fer2=0, r_aus2=0.00074962
 4020: t=0.210, cavg*=1.00031, r_fer1=0, r_aus1=0.00187875, r_fer2=0, r_aus2=0.00750977
 4040: t=0.220, cavg*=1.00029, r_fer1=0, r_aus1=0.00188438, r_fer2=0, r_aus2=0.00753425
 4060: t=0.230, cavg*=1.00028, r_fer1=0, r_aus1=0.00189129, r_fer2=0, r_aus2=0.0075629
 4080: t=0.240, cavg*=1.00027, r_fer1=0, r_aus1=0.00189869, r_fer2=0, r_aus2=0.00759314
 4100: t=0.250, cavg*=1.00026, r_fer1=0, r_aus1=0.00190624, r_fer2=0, r_aus2=0.00762384
 4120: t=0.260, cavg*=1.00025, r_fer1=0, r_aus1=0.0019138, r_fer2=0, r_aus2=0.00765452
 4140: t=0.270, cavg*=1.00024, r_fer1=0, r_aus1=0.00192129, r_fer2=0, r_aus2=0.00768498
 4160: t=0.280, cavg*=1.00023, r_fer1=0, r_aus1=0.00192871, r_fer2=0, r_aus2=0.00771513
 4180: t=0.290, cavg*=1.00023, r_fer1=0, r_aus1=0.00193604, r_fer2=0, r_aus2=0.00774494
 4200: t=0.300, cavg*=1.00022, r_fer1=0, r_aus1=0.0019433, r_fer2=0, r_aus2=0.00777448
 4220: t=0.310, cavg*=1.00021, r_fer1=0, r_aus1=0.00195048, r_fer2=0, r_aus2=0.00780371
 4240: t=0.320, cavg*=1.0002, r_fer1=0, r_aus1=0.00195754, r_fer2=0, r_aus2=0.00783249
 4260: t=0.330, cavg*=1.00019, r_fer1=0, r_aus1=0.00196451, r_fer2=0, r_aus2=0.00786089
 4280: t=0.340, cavg*=1.00018, r_fer1=0, r_aus1=0.00197139, r_fer2=0, r_aus2=0.00788893
 4300: t=0.350, cavg*=1.00018, r_fer1=0, r_aus1=0.00197818, r_fer2=0, r_aus2=0.00791663
 4320: t=0.360, cavg*=1.00017, r_fer1=0, r_aus1=0.0019849, r_fer2=0, r_aus2=0.00794399
 4340: t=0.370, cavg*=1.00016, r_fer1=0, r_aus1=0.00199153, r_fer2=0, r_aus2=0.00797102
 4360: t=0.380, cavg*=1.00015, r_fer1=0, r_aus1=0.00199809, r_fer2=0, r_aus2=0.00799774
 4380: t=0.390, cavg*=1.00014, r_fer1=0, r_aus1=0.00200457, r_fer2=0, r_aus2=0.00802415
 4400: t=0.400, cavg*=1.00014, r_fer1=0, r_aus1=0.00201098, r_fer2=0, r_aus2=0.00805027
 4420: t=0.410, cavg*=1.00013, r_fer1=0, r_aus1=0.00201732, r_fer2=0, r_aus2=0.00807609
 4440: t=0.420, cavg*=1.00012, r_fer1=0, r_aus1=0.00202359, r_fer2=0, r_aus2=0.00810162
 4460: t=0.430, cavg*=1.00011, r_fer1=0, r_aus1=0.00202979, r_fer2=0, r_aus2=0.00812689
 4480: t=0.440, cavg*=1.00011, r_fer1=0, r_aus1=0.00203594, r_fer2=0, r_aus2=0.00815188
 4500: t=0.450, cavg*=1.0001, r_fer1=0, r_aus1=0.00204203, r_fer2=0, r_aus2=0.00817674
 4520: t=0.460, cavg*=1.00009, r_fer1=0, r_aus1=0.00204806, r_fer2=0, r_aus2=0.00820127
 4540: t=0.470, cavg*=1.00008, r_fer1=0, r_aus1=0.00205403, r_fer2=0, r_aus2=0.00822552
 4560: t=0.480, cavg*=1.00008, r_fer1=0, r_aus1=0.00205993, r_fer2=0, r_aus2=0.00824953
 4580: t=0.490, cavg*=1.00007, r_fer1=0, r_aus1=0.00206578, r_fer2=0, r_aus2=0.0082733
 4600: t=0.500, cavg*=1.00006, r_fer1=0, r_aus1=0.00207157, r_fer2=0, r_aus2=0.00829684
 4620: t=0.510, cavg*=1.00006, r_fer1=0, r_aus1=0.00207731, r_fer2=0, r_aus2=0.00832015
 4640: t=0.520, cavg*=1.00005, r_fer1=0, r_aus1=0.00208299, r_fer2=0, r_aus2=0.00834324
 4660: t=0.530, cavg*=1.00004, r_fer1=0, r_aus1=0.00208863, r_fer2=0, r_aus2=0.00836612
 4680: t=0.540, cavg*=1.00004, r_fer1=0, r_aus1=0.00209421, r_fer2=0, r_aus2=0.0083888
 4700: t=0.550, cavg*=1.00003, r_fer1=0, r_aus1=0.00209975, r_fer2=0, r_aus2=0.00841127
 4720: t=0.560, cavg*=1.00002, r_fer1=0, r_aus1=0.00210524, r_fer2=0, r_aus2=0.00843354
 4740: t=0.570, cavg*=1.00002, r_fer1=0, r_aus1=0.00211068, r_fer2=0, r_aus2=0.00845562
 4760: t=0.580, cavg*=1.00001, r_fer1=0, r_aus1=0.00211608, r_fer2=0, r_aus2=0.00847751
 4780: t=0.590, cavg*=1.00001, r_fer1=0, r_aus1=0.00212144, r_fer2=0, r_aus2=0.00849921
 4800: t=0.600, cavg*=1, r_fer1=0, r_aus1=0.00212675, r_fer2=0, r_aus2=0.00852074
 4820: t=0.610, cavg*=0.999994, r_fer1=0, r_aus1=0.00213202, r_fer2=0, r_aus2=0.00854209
 4840: t=0.620, cavg*=0.999988, r_fer1=0, r_aus1=0.00213725, r_fer2=0, r_aus2=0.00856326
 4860: t=0.630, cavg*=0.999982, r_fer1=0, r_aus1=0.00214243, r_fer2=0, r_aus2=0.00858434
 4880: t=0.640, cavg*=0.999976, r_fer1=0, r_aus1=0.00214758, r_fer2=0, r_aus2=0.00860519
 4900: t=0.650, cavg*=0.99997, r_fer1=0, r_aus1=0.00215268, r_fer2=0, r_aus2=0.00862584
 4920: t=0.660, cavg*=0.999965, r_fer1=0, r_aus1=0.00215774, r_fer2=0, r_aus2=0.00864632
 4940: t=0.670, cavg*=0.999959, r_fer1=0, r_aus1=0.00216276, r_fer2=0, r_aus2=0.00866664
 4960: t=0.680, cavg*=0.999953, r_fer1=0, r_aus1=0.00216774, r_fer2=0, r_aus2=0.0086868
 4980: t=0.690, cavg*=0.999948, r_fer1=0, r_aus1=0.00217269, r_fer2=0, r_aus2=0.0087068
 5000: t=0.700, cavg*=0.999942, r_fer1=0, r_aus1=0.0021776, r_fer2=0, r_aus2=0.00872666
 5020: t=0.710, cavg*=0.999937, r_fer1=0, r_aus1=0.00218247, r_fer2=0, r_aus2=0.00874637
 5040: t=0.720, cavg*=0.999931, r_fer1=0, r_aus1=0.00218731, r_fer2=0, r_aus2=0.00876593
 5060: t=0.730, cavg*=0.999926, r_fer1=0, r_aus1=0.00219212, r_fer2=0, r_aus2=0.00878535
 5080: t=0.740, cavg*=0.99992, r_fer1=0, r_aus1=0.00219689, r_fer2=0, r_aus2=0.00880464
 5100: t=0.750, cavg*=0.999915, r_fer1=0, r_aus1=0.00220163, r_fer2=0, r_aus2=0.00882378
 5120: t=0.760, cavg*=0.99991, r_fer1=0, r_aus1=0.00220634, r_fer2=0, r_aus2=0.0088428
 5140: t=0.770, cavg*=0.999905, r_fer1=0, r_aus1=0.00221102, r_fer2=0, r_aus2=0.00886168
 5160: t=0.780, cavg*=0.9999, r_fer1=0, r_aus1=0.00221566, r_fer2=0, r_aus2=0.00888043
 5180: t=0.790, cavg*=0.999894, r_fer1=0, r_aus1=0.00222028, r_fer2=0, r_aus2=0.00889906
 5200: t=0.800, cavg*=0.999889, r_fer1=0, r_aus1=0.00222486, r_fer2=0, r_aus2=0.00891756
 5220: t=0.810, cavg*=0.999884, r_fer1=0, r_aus1=0.00222942, r_fer2=0, r_aus2=0.00893594
 5240: t=0.820, cavg*=0.999879, r_fer1=0, r_aus1=0.00223395, r_fer2=0, r_aus2=0.0089542
 5260: t=0.830, cavg*=0.999875, r_fer1=0, r_aus1=0.00223845, r_fer2=0, r_aus2=0.00897234
 5280: t=0.840, cavg*=0.99987, r_fer1=0, r_aus1=0.00224292, r_fer2=0, r_aus2=0.00899036
 5300: t=0.850, cavg*=0.999865, r_fer1=0, r_aus1=0.00224736, r_fer2=0, r_aus2=0.00900827
 5320: t=0.860, cavg*=0.99986, r_fer1=0, r_aus1=0.00225177, r_fer2=0, r_aus2=0.00902614
 5340: t=0.870, cavg*=0.999855, r_fer1=0, r_aus1=0.00225616, r_fer2=0, r_aus2=0.00904385
 5360: t=0.880, cavg*=0.999851, r_fer1=0, r_aus1=0.00226053, r_fer2=0, r_aus2=0.00906144
 5380: t=0.890, cavg*=0.999846, r_fer1=0, r_aus1=0.00226487, r_fer2=0, r_aus2=0.00907892
 5400: t=0.900, cavg*=0.999841, r_fer1=0, r_aus1=0.00226918, r_fer2=0, r_aus2=0.00909629
 5420: t=0.910, cavg*=0.999837, r_fer1=0, r_aus1=0.00227347, r_fer2=0, r_aus2=0.00911356
 5440: t=0.920, cavg*=0.999832, r_fer1=0, r_aus1=0.00227773, r_fer2=0, r_aus2=0.00913073
 5460: t=0.930, cavg*=0.999828, r_fer1=0, r_aus1=0.00228196, r_fer2=0, r_aus2=0.00914779
 5480: t=0.940, cavg*=0.999823, r_fer1=0, r_aus1=0.00228618, r_fer2=0, r_aus2=0.00916475
 5500: t=0.950, cavg*=0.999819, r_fer1=0, r_aus1=0.00229037, r_fer2=0, r_aus2=0.00918161
 5520: t=0.960, cavg*=0.999815, r_fer1=0, r_aus1=0.00229453, r_fer2=0, r_aus2=0.00919838
 5540: t=0.970, cavg*=0.99981, r_fer1=0, r_aus1=0.00229868, r_fer2=0, r_aus2=0.00921505
 5560: t=0.980, cavg*=0.999806, r_fer1=0, r_aus1=0.0023028, r_fer2=0, r_aus2=0.00923163
 5580: t=0.990, cavg*=0.999802, r_fer1=0, r_aus1=0.0023069, r_fer2=0, r_aus2=0.00924812
 5600: t=1.000, cavg*=0.999797, r_fer1=0, r_aus1=0.00231097, r_fer2=0, r_aus2=0.00926451
 5620: t=1.010, cavg*=0.999793, r_fer1=0, r_aus1=0.00231503, r_fer2=0, r_aus2=0.00928082
 5640: t=1.020, cavg*=0.999789, r_fer1=0, r_aus1=0.00231906, r_fer2=0, r_aus2=0.00929704
 5660: t=1.030, cavg*=0.999785, r_fer1=0, r_aus1=0.00232307, r_fer2=0, r_aus2=0.00931316
 5680: t=1.040, cavg*=0.999781, r_fer1=0, r_aus1=0.00232706, r_fer2=0, r_aus2=0.00932921
 5700: t=1.050, cavg*=0.999777, r_fer1=0, r_aus1=0.00233103, r_fer2=0, r_aus2=0.00934517
 5720: t=1.060, cavg*=0.999773, r_fer1=0, r_aus1=0.00233498, r_fer2=0, r_aus2=0.00936104
 5740: t=1.070, cavg*=0.999769, r_fer1=0, r_aus1=0.00233891, r_fer2=0, r_aus2=0.00937683
 5760: t=1.080, cavg*=0.999765, r_fer1=0, r_aus1=0.00234282, r_fer2=0, r_aus2=0.00939254
 5780: t=1.090, cavg*=0.999761, r_fer1=0, r_aus1=0.00234671, r_fer2=0, r_aus2=0.00940817
 5800: t=1.100, cavg*=0.999757, r_fer1=0, r_aus1=0.00235058, r_fer2=0, r_aus2=0.00942372
 5820: t=1.110, cavg*=0.999753, r_fer1=0, r_aus1=0.00235444, r_fer2=0, r_aus2=0.00943919
 5840: t=1.120, cavg*=0.999749, r_fer1=0, r_aus1=0.00235827, r_fer2=0, r_aus2=0.00945459
 5860: t=1.130, cavg*=0.999745, r_fer1=0, r_aus1=0.00236208, r_fer2=0, r_aus2=0.0094699
 5880: t=1.140, cavg*=0.999741, r_fer1=0, r_aus1=0.00236588, r_fer2=0, r_aus2=0.00948517
 5900: t=1.150, cavg*=0.999738, r_fer1=0, r_aus1=0.00236965, r_fer2=0, r_aus2=0.00950036
 5920: t=1.160, cavg*=0.999734, r_fer1=0, r_aus1=0.00237341, r_fer2=0, r_aus2=0.00951547
 5940: t=1.170, cavg*=0.99973, r_fer1=0, r_aus1=0.00237715, r_fer2=0, r_aus2=0.00953048
 5960: t=1.180, cavg*=0.999727, r_fer1=0, r_aus1=0.00238087, r_fer2=0, r_aus2=0.00954543
 5980: t=1.190, cavg*=0.999723, r_fer1=0, r_aus1=0.00238457, r_fer2=0, r_aus2=0.00956029
 6000: t=1.200, cavg*=0.999719, r_fer1=0, r_aus1=0.00238826, r_fer2=0, r_aus2=0.00957509
 6020: t=1.210, cavg*=0.999716, r_fer1=0, r_aus1=0.00239193, r_fer2=0, r_aus2=0.00958982
 6040: t=1.220, cavg*=0.999712, r_fer1=0, r_aus1=0.00239558, r_fer2=0, r_aus2=0.00960447
 6060: t=1.230, cavg*=0.999709, r_fer1=0, r_aus1=0.00239922, r_fer2=0, r_aus2=0.00961906
 6080: t=1.240, cavg*=0.999705, r_fer1=0, r_aus1=0.00240284, r_fer2=0, r_aus2=0.00963358
 6100: t=1.250, cavg*=0.999702, r_fer1=0, r_aus1=0.00240644, r_fer2=0, r_aus2=0.00964803
 6120: t=1.260, cavg*=0.999698, r_fer1=0, r_aus1=0.00241002, r_fer2=0, r_aus2=0.00966242
 6140: t=1.270, cavg*=0.999695, r_fer1=0, r_aus1=0.0024136, r_fer2=0, r_aus2=0.00967674
 6160: t=1.280, cavg*=0.999691, r_fer1=0, r_aus1=0.00241715, r_fer2=0, r_aus2=0.00969099
 6180: t=1.290, cavg*=0.999688, r_fer1=0, r_aus1=0.00242069, r_fer2=0, r_aus2=0.00970518
 6200: t=1.300, cavg*=0.999684, r_fer1=0, r_aus1=0.00242421, r_fer2=0, r_aus2=0.00971931
 6220: t=1.310, cavg*=0.999681, r_fer1=0, r_aus1=0.00242772, r_fer2=0, r_aus2=0.00973338
 6240: t=1.320, cavg*=0.999678, r_fer1=0, r_aus1=0.00243122, r_fer2=0, r_aus2=0.00974738
 6260: t=1.330, cavg*=0.999675, r_fer1=0, r_aus1=0.00243469, r_fer2=0, r_aus2=0.00976133
 6280: t=1.340, cavg*=0.999671, r_fer1=0, r_aus1=0.00243816, r_fer2=0, r_aus2=0.00977521
 6300: t=1.350, cavg*=0.999668, r_fer1=0, r_aus1=0.00244161, r_fer2=0, r_aus2=0.00978904
 6320: t=1.360, cavg*=0.999665, r_fer1=0, r_aus1=0.00244504, r_fer2=0, r_aus2=0.0098028
 6340: t=1.370, cavg*=0.999662, r_fer1=0, r_aus1=0.00244846, r_fer2=0, r_aus2=0.00981651
 6360: t=1.380, cavg*=0.999658, r_fer1=0, r_aus1=0.00245187, r_fer2=0, r_aus2=0.00983016
 6380: t=1.390, cavg*=0.999655, r_fer1=0, r_aus1=0.00245526, r_fer2=0, r_aus2=0.00984375
 6400: t=1.400, cavg*=0.999652, r_fer1=0, r_aus1=0.00245864, r_fer2=0, r_aus2=0.00985728
 6420: t=1.410, cavg*=0.999649, r_fer1=0, r_aus1=0.00246201, r_fer2=0, r_aus2=0.00987076
 6440: t=1.420, cavg*=0.999646, r_fer1=0, r_aus1=0.00246536, r_fer2=0, r_aus2=0.00988419
 6460: t=1.430, cavg*=0.999643, r_fer1=0, r_aus1=0.0024687, r_fer2=0, r_aus2=0.00989756
 6480: t=1.440, cavg*=0.99964, r_fer1=0, r_aus1=0.00247202, r_fer2=0, r_aus2=0.00991087
 6500: t=1.450, cavg*=0.999637, r_fer1=0, r_aus1=0.00247534, r_fer2=0, r_aus2=0.00992413
 6520: t=1.460, cavg*=0.999634, r_fer1=0, r_aus1=0.00247863, r_fer2=0, r_aus2=0.00993734
 6540: t=1.470, cavg*=0.999631, r_fer1=0, r_aus1=0.00248192, r_fer2=0, r_aus2=0.0099505
 6560: t=1.480, cavg*=0.999628, r_fer1=0, r_aus1=0.00248519, r_fer2=0, r_aus2=0.0099636
 6580: t=1.490, cavg*=0.999625, r_fer1=0, r_aus1=0.00248845, r_fer2=0, r_aus2=0.00997665
 6600: t=1.500, cavg*=0.999622, r_fer1=0, r_aus1=0.0024917, r_fer2=0, r_aus2=0.00998967
 6620: t=1.510, cavg*=0.999619, r_fer1=0, r_aus1=0.00249493, r_fer2=0, r_aus2=0.0100026
 6640: t=1.520, cavg*=0.999616, r_fer1=0, r_aus1=0.00249815, r_fer2=0, r_aus2=0.0100156
 6660: t=1.530, cavg*=0.999613, r_fer1=0, r_aus1=0.00250136, r_fer2=0, r_aus2=0.0100284
 6680: t=1.540, cavg*=0.99961, r_fer1=0, r_aus1=0.00250456, r_fer2=0, r_aus2=0.0100412
 6700: t=1.550, cavg*=0.999607, r_fer1=0, r_aus1=0.00250774, r_fer2=0, r_aus2=0.010054
 6720: t=1.560, cavg*=0.999605, r_fer1=0, r_aus1=0.00251092, r_fer2=0, r_aus2=0.0100667
 6740: t=1.570, cavg*=0.999602, r_fer1=0, r_aus1=0.00251408, r_fer2=0, r_aus2=0.0100793
 6760: t=1.580, cavg*=0.999599, r_fer1=0, r_aus1=0.00251723, r_fer2=0, r_aus2=0.0100919
 6780: t=1.590, cavg*=0.999596, r_fer1=0, r_aus1=0.00252037, r_fer2=0, r_aus2=0.0101045
 6800: t=1.600, cavg*=0.999594, r_fer1=0, r_aus1=0.00252349, r_fer2=0, r_aus2=0.010117
 6820: t=1.610, cavg*=0.999591, r_fer1=0, r_aus1=0.00252661, r_fer2=0, r_aus2=0.0101294
 6840: t=1.620, cavg*=0.999588, r_fer1=0, r_aus1=0.00252971, r_fer2=0, r_aus2=0.0101419
 6860: t=1.630, cavg*=0.999585, r_fer1=0, r_aus1=0.0025328, r_fer2=0, r_aus2=0.0101542
 6880: t=1.640, cavg*=0.999583, r_fer1=0, r_aus1=0.00253589, r_fer2=0, r_aus2=0.0101666
 6900: t=1.650, cavg*=0.99958, r_fer1=0, r_aus1=0.00253896, r_fer2=0, r_aus2=0.0101788
 6920: t=1.660, cavg*=0.999577, r_fer1=0, r_aus1=0.00254202, r_fer2=0, r_aus2=0.0101911
 6940: t=1.670, cavg*=0.999575, r_fer1=0, r_aus1=0.00254507, r_fer2=0, r_aus2=0.0102033
 6960: t=1.680, cavg*=0.999572, r_fer1=0, r_aus1=0.0025481, r_fer2=0, r_aus2=0.0102154
 6980: t=1.690, cavg*=0.99957, r_fer1=0, r_aus1=0.00255113, r_fer2=0, r_aus2=0.0102275
 7000: t=1.700, cavg*=0.999567, r_fer1=0, r_aus1=0.00255415, r_fer2=0, r_aus2=0.0102396
 7020: t=1.710, cavg*=0.999564, r_fer1=0, r_aus1=0.00255716, r_fer2=0, r_aus2=0.0102516
 7040: t=1.720, cavg*=0.999562, r_fer1=0, r_aus1=0.00256015, r_fer2=0, r_aus2=0.0102636
 7060: t=1.730, cavg*=0.999559, r_fer1=0, r_aus1=0.00256314, r_fer2=0, r_aus2=0.0102755
 7080: t=1.740, cavg*=0.999557, r_fer1=0, r_aus1=0.00256612, r_fer2=0, r_aus2=0.0102874
 7100: t=1.750, cavg*=0.999554, r_fer1=0, r_aus1=0.00256908, r_fer2=0, r_aus2=0.0102993
 7120: t=1.760, cavg*=0.999552, r_fer1=0, r_aus1=0.00257204, r_fer2=0, r_aus2=0.0103111
 7140: t=1.770, cavg*=0.999549, r_fer1=0, r_aus1=0.00257498, r_fer2=0, r_aus2=0.0103229
 7160: t=1.780, cavg*=0.999547, r_fer1=0, r_aus1=0.00257792, r_fer2=0, r_aus2=0.0103346
 7180: t=1.790, cavg*=0.999544, r_fer1=0, r_aus1=0.00258085, r_fer2=0, r_aus2=0.0103463
 7200: t=1.800, cavg*=0.999542, r_fer1=0, r_aus1=0.00258377, r_fer2=0, r_aus2=0.010358
 7220: t=1.810, cavg*=0.99954, r_fer1=0, r_aus1=0.00258667, r_fer2=0, r_aus2=0.0103696
 7240: t=1.820, cavg*=0.999537, r_fer1=0, r_aus1=0.00258957, r_fer2=0, r_aus2=0.0103812
 7260: t=1.830, cavg*=0.999535, r_fer1=0, r_aus1=0.00259246, r_fer2=0, r_aus2=0.0103927
 7280: t=1.840, cavg*=0.999532, r_fer1=0, r_aus1=0.00259534, r_fer2=0, r_aus2=0.0104042
 7300: t=1.850, cavg*=0.99953, r_fer1=0, r_aus1=0.00259821, r_fer2=0, r_aus2=0.0104157
 7320: t=1.860, cavg*=0.999528, r_fer1=0, r_aus1=0.00260107, r_fer2=0, r_aus2=0.0104271
 7340: t=1.870, cavg*=0.999525, r_fer1=0, r_aus1=0.00260392, r_fer2=0, r_aus2=0.0104385
 7360: t=1.880, cavg*=0.999523, r_fer1=0, r_aus1=0.00260677, r_fer2=0, r_aus2=0.0104499
 7380: t=1.890, cavg*=0.999521, r_fer1=0, r_aus1=0.0026096, r_fer2=0, r_aus2=0.0104612
 7400: t=1.900, cavg*=0.999518, r_fer1=0, r_aus1=0.00261243, r_fer2=0, r_aus2=0.0104725
 7420: t=1.910, cavg*=0.999516, r_fer1=0, r_aus1=0.00261524, r_fer2=0, r_aus2=0.0104838
 7440: t=1.920, cavg*=0.999514, r_fer1=0, r_aus1=0.00261805, r_fer2=0, r_aus2=0.010495
 7460: t=1.930, cavg*=0.999512, r_fer1=0, r_aus1=0.00262085, r_fer2=0, r_aus2=0.0105061
 7480: t=1.940, cavg*=0.999509, r_fer1=0, r_aus1=0.00262364, r_fer2=0, r_aus2=0.0105173
 7500: t=1.950, cavg*=0.999507, r_fer1=0, r_aus1=0.00262642, r_fer2=0, r_aus2=0.0105284
 7520: t=1.960, cavg*=0.999505, r_fer1=0, r_aus1=0.00262919, r_fer2=0, r_aus2=0.0105395
 7540: t=1.970, cavg*=0.999503, r_fer1=0, r_aus1=0.00263195, r_fer2=0, r_aus2=0.0105505
 7560: t=1.980, cavg*=0.999501, r_fer1=0, r_aus1=0.00263471, r_fer2=0, r_aus2=0.0105616
 7580: t=1.990, cavg*=0.999498, r_fer1=0, r_aus1=0.00263745, r_fer2=0, r_aus2=0.0105725
 7600: t=2.000, cavg*=0.999496, r_fer1=0, r_aus1=0.00264019, r_fer2=0, r_aus2=0.0105835
 7620: t=2.100, cavg*=0.99945, r_fer1=0, r_aus1=0.0265956, r_fer2=0, r_aus2=0.106595
 7640: t=2.200, cavg*=0.99941, r_fer1=0, r_aus1=0.0268377, r_fer2=0, r_aus2=0.107537
 7660: t=2.300, cavg*=0.999371, r_fer1=0, r_aus1=0.0270783, r_fer2=0, r_aus2=0.108485
 7680: t=2.400, cavg*=0.999335, r_fer1=0, r_aus1=0.0273157, r_fer2=0, r_aus2=0.109425
 7700: t=2.500, cavg*=0.999299, r_fer1=0, r_aus1=0.0275492, r_fer2=0, r_aus2=0.110352
 7720: t=2.600, cavg*=0.999265, r_fer1=0, r_aus1=0.0277786, r_fer2=0, r_aus2=0.111264
 7740: t=2.700, cavg*=0.999233, r_fer1=0, r_aus1=0.0280038, r_fer2=0, r_aus2=0.11216
 7760: t=2.800, cavg*=0.999202, r_fer1=0, r_aus1=0.0282246, r_fer2=0, r_aus2=0.113039
 7780: t=2.900, cavg*=0.999172, r_fer1=0, r_aus1=0.0284412, r_fer2=0, r_aus2=0.113901
 7800: t=3.000, cavg*=0.999144, r_fer1=0, r_aus1=0.0286537, r_fer2=0, r_aus2=0.114747
 7820: t=3.100, cavg*=0.999116, r_fer1=0, r_aus1=0.0288623, r_fer2=0, r_aus2=0.115577
 7840: t=3.200, cavg*=0.999089, r_fer1=0, r_aus1=0.0290671, r_fer2=0, r_aus2=0.116393
 7860: t=3.300, cavg*=0.999064, r_fer1=0, r_aus1=0.0292682, r_fer2=0, r_aus2=0.117194
 7880: t=3.400, cavg*=0.999039, r_fer1=0, r_aus1=0.0294659, r_fer2=0, r_aus2=0.117981
 7900: t=3.500, cavg*=0.999015, r_fer1=0, r_aus1=0.02966, r_fer2=0, r_aus2=0.118755
 7920: t=3.600, cavg*=0.998992, r_fer1=0, r_aus1=0.0298507, r_fer2=0, r_aus2=0.119514
 7940: t=3.700, cavg*=0.99897, r_fer1=0, r_aus1=0.0300382, r_fer2=0, r_aus2=0.120261
 7960: t=3.800, cavg*=0.998948, r_fer1=0, r_aus1=0.0302226, r_fer2=0, r_aus2=0.120995
 7980: t=3.900, cavg*=0.998928, r_fer1=0, r_aus1=0.030404, r_fer2=0, r_aus2=0.121718
 8000: t=4.000, cavg*=0.998907, r_fer1=0, r_aus1=0.0305827, r_fer2=0, r_aus2=0.12243
 8020: t=4.100, cavg*=0.998888, r_fer1=0, r_aus1=0.0307586, r_fer2=0, r_aus2=0.12313
 8040: t=4.200, cavg*=0.998869, r_fer1=0, r_aus1=0.0309318, r_fer2=0, r_aus2=0.12382
 8060: t=4.300, cavg*=0.99885, r_fer1=0, r_aus1=0.0311026, r_fer2=0, r_aus2=0.124501
 8080: t=4.400, cavg*=0.998832, r_fer1=0, r_aus1=0.0312709, r_fer2=0, r_aus2=0.125171
 8100: t=4.500, cavg*=0.998815, r_fer1=0, r_aus1=0.0314368, r_fer2=0, r_aus2=0.125832
 8120: t=4.600, cavg*=0.998798, r_fer1=0, r_aus1=0.0316003, r_fer2=0, r_aus2=0.126484
