mart_FoFo_mu25e3.log @ arthur-ltf
2018-06-22T20:58:11

c0 = 3.344140e-02 (approx 0.74 wt.%)
T_C = 375.0 [oC]
total_time = 1000.0 [s]; n_time = 27200

mart: structure = bcc; E = 0.0 [J/mol]; type_D = 3 (pseudophase alpha + carbides)
      thermodynamical data: thermo/FoFo/TCFE8/375-bcc.txt
      z0 = -1.16 um; zn = -0.66 um; n = 20
aust: structure = fcc; E = 0.0 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-fcc.txt
      z0 = -0.66 um; zn = 0.00 um; n = 100
intf: type_int = 1 (fixed.fluxes)

  200: t=0.100, cavg*=0.994695, r_mart=0.22064, r_aust=0.013431
  400: t=0.200, cavg*=0.994887, r_mart=0.220252, r_aust=0.013431
  600: t=0.300, cavg*=0.995016, r_mart=0.220236, r_aust=0.013431
  800: t=0.400, cavg*=0.995091, r_mart=0.220297, r_aust=0.013431
 1000: t=0.500, cavg*=0.995138, r_mart=0.220386, r_aust=0.013431
 1200: t=0.600, cavg*=0.995172, r_mart=0.220481, r_aust=0.013431
 1400: t=0.700, cavg*=0.995197, r_mart=0.220578, r_aust=0.013431
 1600: t=0.800, cavg*=0.995216, r_mart=0.220673, r_aust=0.013431
 1800: t=0.900, cavg*=0.995232, r_mart=0.220766, r_aust=0.013431
 2000: t=1.000, cavg*=0.995245, r_mart=0.220856, r_aust=0.013431
 2200: t=1.100, cavg*=0.995256, r_mart=0.220943, r_aust=0.013431
 2400: t=1.200, cavg*=0.995265, r_mart=0.221028, r_aust=0.013431
 2600: t=1.300, cavg*=0.995273, r_mart=0.22111, r_aust=0.013431
 2800: t=1.400, cavg*=0.99528, r_mart=0.22119, r_aust=0.013431
 3000: t=1.500, cavg*=0.995287, r_mart=0.221268, r_aust=0.013431
 3200: t=1.600, cavg*=0.995292, r_mart=0.221344, r_aust=0.013431
 3400: t=1.700, cavg*=0.995297, r_mart=0.221419, r_aust=0.013431
 3600: t=1.800, cavg*=0.995302, r_mart=0.221491, r_aust=0.013431
 3800: t=1.900, cavg*=0.995306, r_mart=0.221562, r_aust=0.013431
 4000: t=2.000, cavg*=0.99531, r_mart=0.221632, r_aust=0.013431
 4200: t=3.000, cavg*=0.995327, r_mart=2.22256, r_aust=0.13431
 4400: t=4.000, cavg*=0.995336, r_mart=2.22795, r_aust=0.13431
 4600: t=5.000, cavg*=0.995342, r_mart=2.23275, r_aust=0.13431
 4800: t=6.000, cavg*=0.995346, r_mart=2.23711, r_aust=0.13431
 5000: t=7.000, cavg*=0.99535, r_mart=2.24114, r_aust=0.13431
 5200: t=8.000, cavg*=0.995352, r_mart=2.2449, r_aust=0.13431
 5400: t=9.000, cavg*=0.995354, r_mart=2.24844, r_aust=0.13431
 5600: t=10.000, cavg*=0.995356, r_mart=2.2518, r_aust=0.13431
 5800: t=11.000, cavg*=0.995357, r_mart=2.25499, r_aust=0.13431
 6000: t=12.000, cavg*=0.995359, r_mart=2.25805, r_aust=0.13431
 6200: t=13.000, cavg*=0.99536, r_mart=2.26099, r_aust=0.13431
 6400: t=14.000, cavg*=0.995361, r_mart=2.26381, r_aust=0.13431
 6600: t=15.000, cavg*=0.995362, r_mart=2.26654, r_aust=0.13431
 6800: t=16.000, cavg*=0.995362, r_mart=2.26918, r_aust=0.13431
 7000: t=17.000, cavg*=0.995363, r_mart=2.27174, r_aust=0.13431
 7200: t=18.000, cavg*=0.995364, r_mart=2.27423, r_aust=0.13431
 7400: t=19.000, cavg*=0.995364, r_mart=2.27665, r_aust=0.13431
 7600: t=20.000, cavg*=0.995365, r_mart=2.27901, r_aust=0.13431
 7800: t=30.000, cavg*=0.995338, r_mart=22.999, r_aust=1.3431
 8000: t=40.000, cavg*=0.995322, r_mart=23.1761, r_aust=1.3431
 8200: t=50.000, cavg*=0.995311, r_mart=23.3324, r_aust=1.3431
 8400: t=60.000, cavg*=0.995303, r_mart=23.4737, r_aust=1.3431
 8600: t=70.000, cavg*=0.995297, r_mart=23.6036, r_aust=1.3431
 8800: t=80.000, cavg*=0.995292, r_mart=23.7246, r_aust=1.3431
 9000: t=90.000, cavg*=0.995287, r_mart=23.8383, r_aust=1.3431
 9200: t=100.000, cavg*=0.995284, r_mart=23.9458, r_aust=1.3431
 9400: t=110.000, cavg*=0.99528, r_mart=24.0481, r_aust=1.3431
 9600: t=120.000, cavg*=0.995278, r_mart=24.1458, r_aust=1.3431
 9800: t=130.000, cavg*=0.995275, r_mart=24.2396, r_aust=1.3431
10000: t=140.000, cavg*=0.995273, r_mart=24.3298, r_aust=1.3431
10200: t=150.000, cavg*=0.99527, r_mart=24.4168, r_aust=1.3431
10400: t=160.000, cavg*=0.995268, r_mart=24.501, r_aust=1.3431
10600: t=170.000, cavg*=1.00282, r_mart=24.549, r_aust=1.2512
10800: t=180.000, cavg*=1.00387, r_mart=24.5495, r_aust=1.08445
11000: t=190.000, cavg*=1.00448, r_mart=24.5498, r_aust=0.988899
11200: t=200.000, cavg*=1.00492, r_mart=24.55, r_aust=0.921418
11400: t=210.000, cavg*=1.00525, r_mart=24.5502, r_aust=0.869465
11600: t=220.000, cavg*=1.00552, r_mart=24.5503, r_aust=0.8275
11800: t=230.000, cavg*=1.00575, r_mart=24.5505, r_aust=0.79254
12000: t=240.000, cavg*=1.00595, r_mart=24.5506, r_aust=0.762789
12200: t=250.000, cavg*=1.00612, r_mart=24.5507, r_aust=0.737075
12400: t=260.000, cavg*=1.00626, r_mart=24.5507, r_aust=0.714597
12600: t=270.000, cavg*=1.0064, r_mart=24.5508, r_aust=0.694778
12800: t=280.000, cavg*=1.00651, r_mart=24.5509, r_aust=0.677189
13000: t=290.000, cavg*=1.00662, r_mart=24.551, r_aust=0.661507
13200: t=300.000, cavg*=1.00671, r_mart=24.551, r_aust=0.647472
13400: t=310.000, cavg*=1.00679, r_mart=24.5511, r_aust=0.634882
13600: t=320.000, cavg*=1.00687, r_mart=24.5511, r_aust=0.623564
13800: t=330.000, cavg*=1.00694, r_mart=24.5511, r_aust=0.613377
14000: t=340.000, cavg*=1.007, r_mart=24.5512, r_aust=0.6042
14200: t=350.000, cavg*=1.00706, r_mart=24.5512, r_aust=0.595926
14400: t=360.000, cavg*=1.00711, r_mart=24.5512, r_aust=0.588462
14600: t=370.000, cavg*=1.00715, r_mart=24.5513, r_aust=0.581729
14800: t=380.000, cavg*=1.00719, r_mart=24.5513, r_aust=0.575651
15000: t=390.000, cavg*=1.00723, r_mart=24.5513, r_aust=0.570166
15200: t=400.000, cavg*=1.00726, r_mart=24.5513, r_aust=0.565214
15400: t=410.000, cavg*=1.00729, r_mart=24.5514, r_aust=0.560744
15600: t=420.000, cavg*=1.00732, r_mart=24.5514, r_aust=0.556708
15800: t=430.000, cavg*=1.00735, r_mart=24.5514, r_aust=0.553065
16000: t=440.000, cavg*=1.00737, r_mart=24.5514, r_aust=0.549776
16200: t=450.000, cavg*=1.00739, r_mart=24.5514, r_aust=0.546807
16400: t=460.000, cavg*=1.00741, r_mart=24.5514, r_aust=0.544126
16600: t=470.000, cavg*=1.00742, r_mart=24.5514, r_aust=0.541706
16800: t=480.000, cavg*=1.00744, r_mart=24.5514, r_aust=0.539521
17000: t=490.000, cavg*=1.00745, r_mart=24.5515, r_aust=0.537548
17200: t=500.000, cavg*=1.00746, r_mart=24.5515, r_aust=0.535768
17400: t=510.000, cavg*=1.00748, r_mart=24.5515, r_aust=0.53416
17600: t=520.000, cavg*=1.00749, r_mart=24.5515, r_aust=0.532709
17800: t=530.000, cavg*=1.00749, r_mart=24.5515, r_aust=0.531399
18000: t=540.000, cavg*=1.0075, r_mart=24.5515, r_aust=0.530216
18200: t=550.000, cavg*=1.00751, r_mart=24.5515, r_aust=0.529149
18400: t=560.000, cavg*=1.00752, r_mart=24.5515, r_aust=0.528185
18600: t=570.000, cavg*=1.00752, r_mart=24.5515, r_aust=0.527315
18800: t=580.000, cavg*=1.00753, r_mart=24.5515, r_aust=0.526529
19000: t=590.000, cavg*=1.00753, r_mart=24.5515, r_aust=0.52582
19200: t=600.000, cavg*=1.00754, r_mart=24.5515, r_aust=0.52518
19400: t=610.000, cavg*=1.00754, r_mart=24.5515, r_aust=0.524602
19600: t=620.000, cavg*=1.00754, r_mart=24.5515, r_aust=0.524081
19800: t=630.000, cavg*=1.00755, r_mart=24.5515, r_aust=0.52361
20000: t=640.000, cavg*=1.00755, r_mart=24.5515, r_aust=0.523185
20200: t=650.000, cavg*=1.00755, r_mart=24.5515, r_aust=0.522801
20400: t=660.000, cavg*=1.00756, r_mart=24.5515, r_aust=0.522454
20600: t=670.000, cavg*=1.00756, r_mart=24.5515, r_aust=0.522142
20800: t=680.000, cavg*=1.00756, r_mart=24.5515, r_aust=0.521859
21000: t=690.000, cavg*=1.00756, r_mart=24.5515, r_aust=0.521605
21200: t=700.000, cavg*=1.00756, r_mart=24.5515, r_aust=0.521374
21400: t=710.000, cavg*=1.00756, r_mart=24.5515, r_aust=0.521167
21600: t=720.000, cavg*=1.00757, r_mart=24.5515, r_aust=0.520979
21800: t=730.000, cavg*=1.00757, r_mart=24.5515, r_aust=0.52081
22000: t=740.000, cavg*=1.00757, r_mart=24.5515, r_aust=0.520657
22200: t=750.000, cavg*=1.00757, r_mart=24.5515, r_aust=0.520519
22400: t=760.000, cavg*=1.00757, r_mart=24.5515, r_aust=0.520395
22600: t=770.000, cavg*=1.00757, r_mart=24.5515, r_aust=0.520282
22800: t=780.000, cavg*=1.00757, r_mart=24.5515, r_aust=0.520181
23000: t=790.000, cavg*=1.00757, r_mart=24.5515, r_aust=0.520089
23200: t=800.000, cavg*=1.00757, r_mart=24.5515, r_aust=0.520007
23400: t=810.000, cavg*=1.00757, r_mart=24.5515, r_aust=0.519932
23600: t=820.000, cavg*=1.00757, r_mart=24.5515, r_aust=0.519865
23800: t=830.000, cavg*=1.00757, r_mart=24.5515, r_aust=0.519804
24000: t=840.000, cavg*=1.00757, r_mart=24.5515, r_aust=0.519749
24200: t=850.000, cavg*=1.00757, r_mart=24.5515, r_aust=0.519699
