# n=120
# ti=5 tf=1000 tstep=5 ntime=200
z c strct
-1.333333e-02 3.344140e-02 aust
-6.666667e-03 3.344140e-02 aust
0.000000e+00 3.344140e-02 aust
-1.160000e+00 2.495666e-02 mart
-1.133684e+00 2.495648e-02 mart
-1.107368e+00 2.495593e-02 mart
-1.081053e+00 2.495502e-02 mart
-1.054737e+00 2.495374e-02 mart
-1.028421e+00 2.495209e-02 mart
-1.002105e+00 2.495008e-02 mart
-9.757895e-01 2.494770e-02 mart
-9.494737e-01 2.494496e-02 mart
-9.231579e-01 2.494185e-02 mart
-8.968421e-01 2.493838e-02 mart
-8.705263e-01 2.493454e-02 mart
-8.442105e-01 2.493034e-02 mart
-8.178947e-01 2.492577e-02 mart
-7.915789e-01 2.492084e-02 mart
-7.652632e-01 2.491555e-02 mart
-7.389474e-01 2.490989e-02 mart
-7.126316e-01 2.490387e-02 mart
-6.863158e-01 2.489748e-02 mart
-6.600000e-01 2.489074e-02 mart
-6.600000e-01 6.828630e-02 aust
-6.533333e-01 6.751193e-02 aust
-6.466667e-01 6.670939e-02 aust
-6.400000e-01 6.587774e-02 aust
-6.333333e-01 6.501606e-02 aust
-6.266667e-01 6.412349e-02 aust
-6.200000e-01 6.319924e-02 aust
-6.133333e-01 6.224266e-02 aust
-6.066667e-01 6.125322e-02 aust
-6.000000e-01 6.023063e-02 aust
-5.933333e-01 5.917484e-02 aust
-5.866667e-01 5.808618e-02 aust
-5.800000e-01 5.696538e-02 aust
-5.733333e-01 5.581371e-02 aust
-5.666667e-01 5.463308e-02 aust
-5.600000e-01 5.342618e-02 aust
-5.533333e-01 5.219660e-02 aust
-5.466667e-01 5.094893e-02 aust
-5.400000e-01 4.968892e-02 aust
-5.333333e-01 4.842352e-02 aust
-5.266667e-01 4.716091e-02 aust
-5.200000e-01 4.591047e-02 aust
-5.133333e-01 4.468256e-02 aust
-5.066667e-01 4.348828e-02 aust
-5.000000e-01 4.233905e-02 aust
-4.933333e-01 4.124600e-02 aust
-4.866667e-01 4.021944e-02 aust
-4.800000e-01 3.926816e-02 aust
-4.733333e-01 3.839890e-02 aust
-4.666667e-01 3.761592e-02 aust
-4.600000e-01 3.692079e-02 aust
-4.533333e-01 3.631248e-02 aust
-4.466667e-01 3.578757e-02 aust
