# n=60
# ti=5 tf=1000 tstep=5 ntime=200
z c strct
-2.963265e-01 5.301287e-02 aust
-2.828571e-01 4.922441e-02 aust
-2.693878e-01 4.547771e-02 aust
-2.559184e-01 4.202318e-02 aust
-2.424490e-01 3.912101e-02 aust
-2.289796e-01 3.693158e-02 aust
-2.155102e-01 3.544769e-02 aust
-2.020408e-01 3.453182e-02 aust
-1.885714e-01 3.400741e-02 aust
-1.751020e-01 3.372416e-02 aust
-1.616327e-01 3.357805e-02 aust
-1.481633e-01 3.350550e-02 aust
-1.346939e-01 3.347065e-02 aust
-1.212245e-01 3.345440e-02 aust
-1.077551e-01 3.344703e-02 aust
-9.428571e-02 3.344378e-02 aust
-8.081633e-02 3.344238e-02 aust
-6.734694e-02 3.344180e-02 aust
-5.387755e-02 3.344156e-02 aust
-4.040816e-02 3.344146e-02 aust
-2.693878e-02 3.344142e-02 aust
-1.346939e-02 3.344141e-02 aust
0.000000e+00 3.344140e-02 aust
-1.160000e+00 9.009026e-05 mart
-1.104444e+00 9.008430e-05 mart
-1.048889e+00 9.006641e-05 mart
-9.933333e-01 9.003661e-05 mart
-9.377778e-01 8.999491e-05 mart
-8.822222e-01 8.994133e-05 mart
-8.266667e-01 8.987591e-05 mart
-7.711111e-01 8.979867e-05 mart
-7.155556e-01 8.970966e-05 mart
-6.600000e-01 8.960893e-05 mart
-6.600000e-01 8.624949e-02 aust
-6.465306e-01 8.621616e-02 aust
-6.330612e-01 8.612754e-02 aust
-6.195918e-01 8.598322e-02 aust
-6.061224e-01 8.578245e-02 aust
-5.926531e-01 8.552418e-02 aust
-5.791837e-01 8.520698e-02 aust
-5.657143e-01 8.482910e-02 aust
-5.522449e-01 8.438836e-02 aust
-5.387755e-01 8.388218e-02 aust
-5.253061e-01 8.330750e-02 aust
-5.118367e-01 8.266076e-02 aust
-4.983673e-01 8.193782e-02 aust
-4.848980e-01 8.113390e-02 aust
-4.714286e-01 8.024350e-02 aust
-4.579592e-01 7.926033e-02 aust
-4.444898e-01 7.817718e-02 aust
-4.310204e-01 7.698586e-02 aust
-4.175510e-01 7.567706e-02 aust
-4.040816e-01 7.424029e-02 aust
-3.906122e-01 7.266381e-02 aust
-3.771429e-01 7.093469e-02 aust
-3.636735e-01 6.903900e-02 aust
-3.502041e-01 6.696230e-02 aust
-3.367347e-01 6.469067e-02 aust
-3.232653e-01 6.221260e-02 aust
-3.097959e-01 5.952230e-02 aust
-2.963265e-01 5.662519e-02 aust
-2.828571e-01 5.354621e-02 aust
-2.693878e-01 5.034087e-02 aust
-2.559184e-01 4.710655e-02 aust
-2.424490e-01 4.398629e-02 aust
-2.289796e-01 4.115266e-02 aust
-2.155102e-01 3.876429e-02 aust
-2.020408e-01 3.691119e-02 aust
-1.885714e-01 3.558703e-02 aust
-1.751020e-01 3.470849e-02 aust
-1.616327e-01 3.416087e-02 aust
-1.481633e-01 3.383643e-02 aust
-1.346939e-01 3.365201e-02 aust
-1.212245e-01 3.355076e-02 aust
-1.077551e-01 3.349681e-02 aust
-9.428571e-02 3.346883e-02 aust
-8.081633e-02 3.345468e-02 aust
-6.734694e-02 3.344769e-02 aust
-5.387755e-02 3.344432e-02 aust
-4.040816e-02 3.344273e-02 aust
-2.693878e-02 3.344200e-02 aust
-1.346939e-02 3.344169e-02 aust
0.000000e+00 3.344158e-02 aust
-1.160000e+00 8.436724e-05 mart
-1.104444e+00 8.436268e-05 mart
-1.048889e+00 8.434899e-05 mart
-9.933333e-01 8.432617e-05 mart
-9.377778e-01 8.429425e-05 mart
-8.822222e-01 8.425322e-05 mart
-8.266667e-01 8.420312e-05 mart
-7.711111e-01 8.414396e-05 mart
-7.155556e-01 8.407578e-05 mart
-6.600000e-01 8.399859e-05 mart
-6.600000e-01 8.398264e-02 aust
-6.465306e-01 8.395516e-02 aust
-6.330612e-01 8.387754e-02 aust
-6.195918e-01 8.374944e-02 aust
-6.061224e-01 8.357029e-02 aust
-5.926531e-01 8.333926e-02 aust
-5.791837e-01 8.305522e-02 aust
-5.657143e-01 8.271679e-02 aust
-5.522449e-01 8.232228e-02 aust
-5.387755e-01 8.186967e-02 aust
-5.253061e-01 8.135658e-02 aust
