t mart.cavg aust.cavg
3.400000e-02 3.276129e-02 3.381977e-02
3.450000e-02 3.275389e-02 3.382195e-02
3.500000e-02 3.274656e-02 3.382413e-02
3.550000e-02 3.273929e-02 3.382630e-02
3.600000e-02 3.273209e-02 3.382847e-02
3.650000e-02 3.272495e-02 3.383064e-02
3.700000e-02 3.271788e-02 3.383281e-02
3.750000e-02 3.271087e-02 3.383497e-02
3.800000e-02 3.270392e-02 3.383713e-02
3.850000e-02 3.269704e-02 3.383929e-02
3.900000e-02 3.269022e-02 3.384145e-02
3.950000e-02 3.268346e-02 3.384360e-02
4.000000e-02 3.267677e-02 3.384575e-02
4.050000e-02 3.267014e-02 3.384790e-02
4.100000e-02 3.266356e-02 3.385004e-02
4.150000e-02 3.265706e-02 3.385218e-02
4.200000e-02 3.265061e-02 3.385432e-02
4.250000e-02 3.264422e-02 3.385645e-02
4.300000e-02 3.263789e-02 3.385858e-02
4.350000e-02 3.263163e-02 3.386070e-02
4.400000e-02 3.262542e-02 3.386282e-02
4.450000e-02 3.261927e-02 3.386494e-02
4.500000e-02 3.261318e-02 3.386706e-02
4.550000e-02 3.260715e-02 3.386916e-02
4.600000e-02 3.260118e-02 3.387127e-02
4.650000e-02 3.259527e-02 3.387337e-02
4.700000e-02 3.258941e-02 3.387547e-02
4.750000e-02 3.258361e-02 3.387756e-02
4.800000e-02 3.257787e-02 3.387965e-02
4.850000e-02 3.257218e-02 3.388173e-02
4.900000e-02 3.256655e-02 3.388381e-02
4.950000e-02 3.256098e-02 3.388588e-02
5.000000e-02 3.255546e-02 3.388795e-02
5.050000e-02 3.254999e-02 3.389001e-02
5.100000e-02 3.254458e-02 3.389207e-02
5.150000e-02 3.253923e-02 3.389412e-02
5.200000e-02 3.253393e-02 3.389617e-02
5.250000e-02 3.252868e-02 3.389821e-02
5.300000e-02 3.252348e-02 3.390024e-02
5.350000e-02 3.251833e-02 3.390228e-02
5.400000e-02 3.251324e-02 3.390430e-02
5.450000e-02 3.250820e-02 3.390632e-02
5.500000e-02 3.250321e-02 3.390834e-02
5.550000e-02 3.249827e-02 3.391034e-02
5.600000e-02 3.249338e-02 3.391235e-02
5.650000e-02 3.248854e-02 3.391434e-02
5.700000e-02 3.248375e-02 3.391633e-02
5.750000e-02 3.247901e-02 3.391832e-02
5.800000e-02 3.247432e-02 3.392030e-02
5.850000e-02 3.246967e-02 3.392227e-02
5.900000e-02 3.246507e-02 3.392423e-02
5.950000e-02 3.246052e-02 3.392619e-02
6.000000e-02 3.245602e-02 3.392815e-02
6.050000e-02 3.245156e-02 3.393010e-02
6.100000e-02 3.244715e-02 3.393204e-02
6.150000e-02 3.244279e-02 3.393397e-02
6.200000e-02 3.243846e-02 3.393590e-02
6.250000e-02 3.243419e-02 3.393782e-02
6.300000e-02 3.242995e-02 3.393974e-02
6.350000e-02 3.242577e-02 3.394164e-02
6.400000e-02 3.242162e-02 3.394355e-02
6.450000e-02 3.241752e-02 3.394544e-02
6.500000e-02 3.241346e-02 3.394733e-02
6.550000e-02 3.240944e-02 3.394921e-02
6.600000e-02 3.240546e-02 3.395109e-02
6.650000e-02 3.240152e-02 3.395296e-02
6.700000e-02 3.239762e-02 3.395482e-02
6.750000e-02 3.239377e-02 3.395667e-02
6.800000e-02 3.238995e-02 3.395852e-02
6.850000e-02 3.238617e-02 3.396037e-02
6.900000e-02 3.238243e-02 3.396220e-02
6.950000e-02 3.237873e-02 3.396403e-02
7.000000e-02 3.237507e-02 3.396585e-02
7.050000e-02 3.237144e-02 3.396766e-02
7.100000e-02 3.236785e-02 3.396947e-02
7.150000e-02 3.236430e-02 3.397127e-02
7.200000e-02 3.236079e-02 3.397307e-02
7.250000e-02 3.235730e-02 3.397486e-02
7.300000e-02 3.235386e-02 3.397664e-02
7.350000e-02 3.235045e-02 3.397841e-02
7.400000e-02 3.234707e-02 3.398018e-02
7.450000e-02 3.234373e-02 3.398194e-02
7.500000e-02 3.234042e-02 3.398369e-02
7.550000e-02 3.233714e-02 3.398544e-02
7.600000e-02 3.233390e-02 3.398718e-02
7.650000e-02 3.233068e-02 3.398891e-02
7.700000e-02 3.232750e-02 3.399064e-02
7.750000e-02 3.232435e-02 3.399236e-02
7.800000e-02 3.232123e-02 3.399407e-02
7.850000e-02 3.231815e-02 3.399578e-02
7.900000e-02 3.231509e-02 3.399748e-02
7.950000e-02 3.231206e-02 3.399917e-02
8.000000e-02 3.230906e-02 3.400086e-02
8.050000e-02 3.230609e-02 3.400254e-02
8.100000e-02 3.230315e-02 3.400422e-02
8.150000e-02 3.230023e-02 3.400589e-02
8.200000e-02 3.229735e-02 3.400755e-02
8.250000e-02 3.229449e-02 3.400920e-02
8.300000e-02 3.229165e-02 3.401085e-02
8.350000e-02 3.228885e-02 3.401250e-02
8.400000e-02 3.228607e-02 3.401413e-02
8.450000e-02 3.228331e-02 3.401576e-02
8.500000e-02 3.228058e-02 3.401739e-02
8.550000e-02 3.227788e-02 3.401901e-02
8.600000e-02 3.227520e-02 3.402062e-02
8.650000e-02 3.227254e-02 3.402222e-02
8.700000e-02 3.226991e-02 3.402382e-02
8.750000e-02 3.226730e-02 3.402542e-02
8.800000e-02 3.226471e-02 3.402701e-02
8.850000e-02 3.226215e-02 3.402859e-02
8.900000e-02 3.225961e-02 3.403017e-02
8.950000e-02 3.225709e-02 3.403174e-02
9.000000e-02 3.225459e-02 3.403330e-02
9.050000e-02 3.225212e-02 3.403486e-02
9.100000e-02 3.224966e-02 3.403642e-02
9.150000e-02 3.224723e-02 3.403797e-02
9.200000e-02 3.224481e-02 3.403951e-02
9.250000e-02 3.224242e-02 3.404105e-02
9.300000e-02 3.224004e-02 3.404258e-02
9.350000e-02 3.223769e-02 3.404411e-02
9.400000e-02 3.223535e-02 3.404563e-02
9.450000e-02 3.223303e-02 3.404715e-02
9.500000e-02 3.223073e-02 3.404866e-02
9.550000e-02 3.222845e-02 3.405017e-02
9.600000e-02 3.222618e-02 3.405167e-02
9.650000e-02 3.222394e-02 3.405316e-02
9.700000e-02 3.222171e-02 3.405466e-02
9.750000e-02 3.221950e-02 3.405614e-02
9.800000e-02 3.221730e-02 3.405762e-02
9.850000e-02 3.221512e-02 3.405910e-02
9.900000e-02 3.221295e-02 3.406057e-02
9.950000e-02 3.221081e-02 3.406204e-02
1.000000e-01 3.220867e-02 3.406351e-02
1.005000e-01 3.220655e-02 3.406496e-02
1.010000e-01 3.220445e-02 3.406642e-02
1.015000e-01 3.220236e-02 3.406787e-02
1.020000e-01 3.220029e-02 3.406931e-02
1.025000e-01 3.219823e-02 3.407076e-02
1.030000e-01 3.219618e-02 3.407219e-02
1.035000e-01 3.219415e-02 3.407362e-02
1.040000e-01 3.219213e-02 3.407505e-02
1.045000e-01 3.219012e-02 3.407648e-02
1.050000e-01 3.218813e-02 3.407790e-02
1.055000e-01 3.218615e-02 3.407931e-02
1.060000e-01 3.218418e-02 3.408073e-02
1.065000e-01 3.218222e-02 3.408213e-02
1.070000e-01 3.218028e-02 3.408354e-02
1.075000e-01 3.217835e-02 3.408494e-02
1.080000e-01 3.217643e-02 3.408634e-02
1.085000e-01 3.217452e-02 3.408773e-02
1.090000e-01 3.217262e-02 3.408912e-02
1.095000e-01 3.217073e-02 3.409051e-02
1.100000e-01 3.216885e-02 3.409189e-02
1.105000e-01 3.216699e-02 3.409327e-02
1.110000e-01 3.216513e-02 3.409464e-02
1.115000e-01 3.216328e-02 3.409601e-02
1.120000e-01 3.216145e-02 3.409738e-02
1.125000e-01 3.215962e-02 3.409875e-02
1.130000e-01 3.215780e-02 3.410011e-02
1.135000e-01 3.215599e-02 3.410147e-02
1.140000e-01 3.215419e-02 3.410282e-02
1.145000e-01 3.215240e-02 3.410417e-02
1.150000e-01 3.215062e-02 3.410552e-02
1.155000e-01 3.214885e-02 3.410687e-02
1.160000e-01 3.214708e-02 3.410821e-02
1.165000e-01 3.214533e-02 3.410955e-02
1.170000e-01 3.214358e-02 3.411089e-02
1.175000e-01 3.214184e-02 3.411222e-02
1.180000e-01 3.214011e-02 3.411355e-02
1.185000e-01 3.213838e-02 3.411488e-02
1.190000e-01 3.213666e-02 3.411621e-02
1.195000e-01 3.213495e-02 3.411753e-02
1.200000e-01 3.213325e-02 3.411885e-02
1.205000e-01 3.213156e-02 3.412017e-02
1.210000e-01 3.212987e-02 3.412148e-02
1.215000e-01 3.212818e-02 3.412279e-02
1.220000e-01 3.212651e-02 3.412410e-02
1.225000e-01 3.212484e-02 3.412541e-02
1.230000e-01 3.212318e-02 3.412671e-02
1.235000e-01 3.212152e-02 3.412802e-02
1.240000e-01 3.211987e-02 3.412931e-02
1.245000e-01 3.211823e-02 3.413061e-02
1.250000e-01 3.211659e-02 3.413191e-02
1.255000e-01 3.211495e-02 3.413320e-02
1.260000e-01 3.211333e-02 3.413449e-02
1.265000e-01 3.211171e-02 3.413577e-02
1.270000e-01 3.211009e-02 3.413706e-02
1.275000e-01 3.210848e-02 3.413834e-02
1.280000e-01 3.210687e-02 3.413962e-02
1.285000e-01 3.210527e-02 3.414090e-02
1.290000e-01 3.210368e-02 3.414218e-02
1.295000e-01 3.210209e-02 3.414345e-02
1.300000e-01 3.210050e-02 3.414472e-02
1.305000e-01 3.209892e-02 3.414599e-02
1.310000e-01 3.209734e-02 3.414726e-02
1.315000e-01 3.209577e-02 3.414852e-02
1.320000e-01 3.209420e-02 3.414979e-02
1.325000e-01 3.209264e-02 3.415105e-02
1.330000e-01 3.209108e-02 3.415231e-02
1.335000e-01 3.208953e-02 3.415356e-02
1.340000e-01 3.208798e-02 3.415482e-02
1.345000e-01 3.208643e-02 3.415607e-02
1.350000e-01 3.208489e-02 3.415732e-02
1.355000e-01 3.208335e-02 3.415857e-02
1.360000e-01 3.208181e-02 3.415982e-02
1.365000e-01 3.208028e-02 3.416107e-02
1.370000e-01 3.207875e-02 3.416231e-02
1.375000e-01 3.207723e-02 3.416355e-02
1.380000e-01 3.207570e-02 3.416479e-02
1.385000e-01 3.207419e-02 3.416603e-02
1.390000e-01 3.207267e-02 3.416727e-02
1.395000e-01 3.207116e-02 3.416850e-02
1.400000e-01 3.206965e-02 3.416973e-02
1.405000e-01 3.206815e-02 3.417096e-02
1.410000e-01 3.206665e-02 3.417219e-02
1.415000e-01 3.206515e-02 3.417342e-02
1.420000e-01 3.206365e-02 3.417465e-02
1.425000e-01 3.206216e-02 3.417587e-02
1.430000e-01 3.206067e-02 3.417709e-02
1.435000e-01 3.205918e-02 3.417832e-02
1.440000e-01 3.205770e-02 3.417953e-02
1.445000e-01 3.205622e-02 3.418075e-02
1.450000e-01 3.205474e-02 3.418197e-02
1.455000e-01 3.205326e-02 3.418318e-02
1.460000e-01 3.205179e-02 3.418440e-02
1.465000e-01 3.205032e-02 3.418561e-02
1.470000e-01 3.204885e-02 3.418682e-02
1.475000e-01 3.204738e-02 3.418802e-02
1.480000e-01 3.204592e-02 3.418923e-02
1.485000e-01 3.204445e-02 3.419044e-02
1.490000e-01 3.204299e-02 3.419164e-02
1.495000e-01 3.204154e-02 3.419284e-02
1.500000e-01 3.204008e-02 3.419404e-02
1.505000e-01 3.203863e-02 3.419524e-02
1.510000e-01 3.203718e-02 3.419644e-02
1.515000e-01 3.203573e-02 3.419763e-02
1.520000e-01 3.203428e-02 3.419883e-02
1.525000e-01 3.203284e-02 3.420002e-02
1.530000e-01 3.203139e-02 3.420121e-02
1.535000e-01 3.202995e-02 3.420240e-02
1.540000e-01 3.202851e-02 3.420359e-02
1.545000e-01 3.202708e-02 3.420478e-02
1.550000e-01 3.202564e-02 3.420596e-02
1.555000e-01 3.202421e-02 3.420714e-02
1.560000e-01 3.202278e-02 3.420833e-02
1.565000e-01 3.202135e-02 3.420951e-02
1.570000e-01 3.201992e-02 3.421069e-02
1.575000e-01 3.201849e-02 3.421187e-02
1.580000e-01 3.201707e-02 3.421304e-02
1.585000e-01 3.201565e-02 3.421422e-02
1.590000e-01 3.201422e-02 3.421539e-02
1.595000e-01 3.201280e-02 3.421656e-02
1.600000e-01 3.201139e-02 3.421773e-02
1.605000e-01 3.200997e-02 3.421890e-02
1.610000e-01 3.200855e-02 3.422007e-02
1.615000e-01 3.200714e-02 3.422124e-02
1.620000e-01 3.200573e-02 3.422240e-02
1.625000e-01 3.200432e-02 3.422357e-02
1.630000e-01 3.200291e-02 3.422473e-02
1.635000e-01 3.200150e-02 3.422589e-02
1.640000e-01 3.200010e-02 3.422705e-02
1.645000e-01 3.199869e-02 3.422821e-02
1.650000e-01 3.199729e-02 3.422937e-02
1.655000e-01 3.199589e-02 3.423052e-02
1.660000e-01 3.199449e-02 3.423168e-02
1.665000e-01 3.199309e-02 3.423283e-02
1.670000e-01 3.199169e-02 3.423398e-02
1.675000e-01 3.199030e-02 3.423513e-02
1.680000e-01 3.198890e-02 3.423628e-02
1.685000e-01 3.198751e-02 3.423743e-02
1.690000e-01 3.198611e-02 3.423857e-02
1.695000e-01 3.198472e-02 3.423972e-02
1.700000e-01 3.198333e-02 3.424086e-02
1.705000e-01 3.198195e-02 3.424200e-02
1.710000e-01 3.198056e-02 3.424314e-02
1.715000e-01 3.197917e-02 3.424428e-02
1.720000e-01 3.197779e-02 3.424542e-02
1.725000e-01 3.197641e-02 3.424656e-02
1.730000e-01 3.197502e-02 3.424769e-02
1.735000e-01 3.197364e-02 3.424883e-02
1.740000e-01 3.197226e-02 3.424996e-02
1.745000e-01 3.197088e-02 3.425109e-02
1.750000e-01 3.196951e-02 3.425222e-02
1.755000e-01 3.196813e-02 3.425335e-02
1.760000e-01 3.196676e-02 3.425448e-02
1.765000e-01 3.196538e-02 3.425560e-02
1.770000e-01 3.196401e-02 3.425673e-02
1.775000e-01 3.196264e-02 3.425785e-02
1.780000e-01 3.196127e-02 3.425897e-02
1.785000e-01 3.195990e-02 3.426009e-02
1.790000e-01 3.195853e-02 3.426121e-02
1.795000e-01 3.195716e-02 3.426233e-02
1.800000e-01 3.195580e-02 3.426345e-02
1.805000e-01 3.195443e-02 3.426456e-02
1.810000e-01 3.195307e-02 3.426568e-02
1.815000e-01 3.195171e-02 3.426679e-02
1.820000e-01 3.195035e-02 3.426790e-02
1.825000e-01 3.194898e-02 3.426901e-02
1.830000e-01 3.194763e-02 3.427012e-02
1.835000e-01 3.194627e-02 3.427123e-02
1.840000e-01 3.194491e-02 3.427233e-02
1.845000e-01 3.194355e-02 3.427344e-02
1.850000e-01 3.194220e-02 3.427454e-02
1.855000e-01 3.194085e-02 3.427564e-02
1.860000e-01 3.193949e-02 3.427674e-02
1.865000e-01 3.193814e-02 3.427784e-02
1.870000e-01 3.193679e-02 3.427894e-02
1.875000e-01 3.193544e-02 3.428004e-02
1.880000e-01 3.193409e-02 3.428114e-02
1.885000e-01 3.193275e-02 3.428223e-02
1.890000e-01 3.193140e-02 3.428332e-02
1.895000e-01 3.193006e-02 3.428442e-02
1.900000e-01 3.192871e-02 3.428551e-02
1.905000e-01 3.192737e-02 3.428660e-02
1.910000e-01 3.192603e-02 3.428768e-02
1.915000e-01 3.192469e-02 3.428877e-02
1.920000e-01 3.192335e-02 3.428986e-02
1.925000e-01 3.192201e-02 3.429094e-02
1.930000e-01 3.192067e-02 3.429202e-02
1.935000e-01 3.191933e-02 3.429311e-02
1.940000e-01 3.191800e-02 3.429419e-02
1.945000e-01 3.191667e-02 3.429526e-02
1.950000e-01 3.191533e-02 3.429634e-02
1.955000e-01 3.191400e-02 3.429742e-02
1.960000e-01 3.191267e-02 3.429849e-02
1.965000e-01 3.191134e-02 3.429957e-02
1.970000e-01 3.191001e-02 3.430064e-02
1.975000e-01 3.190868e-02 3.430171e-02
1.980000e-01 3.190735e-02 3.430278e-02
1.985000e-01 3.190603e-02 3.430385e-02
1.990000e-01 3.190470e-02 3.430492e-02
1.995000e-01 3.190338e-02 3.430599e-02
2.000000e-01 3.190206e-02 3.430705e-02
2.005000e-01 3.190074e-02 3.430812e-02
2.010000e-01 3.189942e-02 3.430918e-02
2.015000e-01 3.189810e-02 3.431024e-02
2.020000e-01 3.189678e-02 3.431130e-02
2.025000e-01 3.189546e-02 3.431236e-02
2.030000e-01 3.189414e-02 3.431342e-02
2.035000e-01 3.189283e-02 3.431447e-02
2.040000e-01 3.189152e-02 3.431553e-02
2.045000e-01 3.189020e-02 3.431658e-02
2.050000e-01 3.188889e-02 3.431764e-02
2.055000e-01 3.188758e-02 3.431869e-02
2.060000e-01 3.188627e-02 3.431974e-02
2.065000e-01 3.188496e-02 3.432079e-02
2.070000e-01 3.188365e-02 3.432184e-02
2.075000e-01 3.188235e-02 3.432288e-02
2.080000e-01 3.188104e-02 3.432393e-02
2.085000e-01 3.187974e-02 3.432497e-02
2.090000e-01 3.187843e-02 3.432602e-02
2.095000e-01 3.187713e-02 3.432706e-02
2.100000e-01 3.187583e-02 3.432810e-02
2.105000e-01 3.187453e-02 3.432914e-02
2.110000e-01 3.187323e-02 3.433018e-02
2.115000e-01 3.187193e-02 3.433121e-02
2.120000e-01 3.187064e-02 3.433225e-02
2.125000e-01 3.186934e-02 3.433329e-02
2.130000e-01 3.186805e-02 3.433432e-02
2.135000e-01 3.186675e-02 3.433535e-02
2.140000e-01 3.186546e-02 3.433638e-02
2.145000e-01 3.186417e-02 3.433741e-02
2.150000e-01 3.186288e-02 3.433844e-02
2.155000e-01 3.186159e-02 3.433947e-02
2.160000e-01 3.186030e-02 3.434050e-02
2.165000e-01 3.185901e-02 3.434152e-02
2.170000e-01 3.185773e-02 3.434255e-02
2.175000e-01 3.185644e-02 3.434357e-02
2.180000e-01 3.185516e-02 3.434459e-02
2.185000e-01 3.185387e-02 3.434561e-02
2.190000e-01 3.185259e-02 3.434663e-02
2.195000e-01 3.185131e-02 3.434765e-02
2.200000e-01 3.185003e-02 3.434867e-02
2.205000e-01 3.184875e-02 3.434968e-02
2.210000e-01 3.184748e-02 3.435070e-02
2.215000e-01 3.184620e-02 3.435171e-02
2.220000e-01 3.184493e-02 3.435272e-02
2.225000e-01 3.184365e-02 3.435374e-02
2.230000e-01 3.184238e-02 3.435475e-02
2.235000e-01 3.184111e-02 3.435576e-02
2.240000e-01 3.183984e-02 3.435676e-02
2.245000e-01 3.183857e-02 3.435777e-02
2.250000e-01 3.183730e-02 3.435878e-02
2.255000e-01 3.183603e-02 3.435978e-02
2.260000e-01 3.183476e-02 3.436079e-02
2.265000e-01 3.183350e-02 3.436179e-02
2.270000e-01 3.183223e-02 3.436279e-02
2.275000e-01 3.183097e-02 3.436379e-02
2.280000e-01 3.182971e-02 3.436479e-02
2.285000e-01 3.182845e-02 3.436579e-02
2.290000e-01 3.182719e-02 3.436678e-02
2.295000e-01 3.182593e-02 3.436778e-02
2.300000e-01 3.182467e-02 3.436878e-02
2.305000e-01 3.182342e-02 3.436977e-02
2.310000e-01 3.182216e-02 3.437076e-02
2.315000e-01 3.182091e-02 3.437175e-02
2.320000e-01 3.181965e-02 3.437274e-02
2.325000e-01 3.181840e-02 3.437373e-02
2.330000e-01 3.181715e-02 3.437472e-02
2.335000e-01 3.181590e-02 3.437571e-02
2.340000e-01 3.181465e-02 3.437670e-02
2.345000e-01 3.181340e-02 3.437768e-02
2.350000e-01 3.181216e-02 3.437867e-02
2.355000e-01 3.181091e-02 3.437965e-02
2.360000e-01 3.180967e-02 3.438063e-02
2.365000e-01 3.180842e-02 3.438161e-02
2.370000e-01 3.180718e-02 3.438259e-02
2.375000e-01 3.180594e-02 3.438357e-02
2.380000e-01 3.180470e-02 3.438455e-02
2.385000e-01 3.180346e-02 3.438553e-02
2.390000e-01 3.180222e-02 3.438650e-02
2.395000e-01 3.180099e-02 3.438748e-02
2.400000e-01 3.179975e-02 3.438845e-02
2.405000e-01 3.179851e-02 3.438943e-02
2.410000e-01 3.179728e-02 3.439040e-02
2.415000e-01 3.179605e-02 3.439137e-02
2.420000e-01 3.179482e-02 3.439234e-02
2.425000e-01 3.179359e-02 3.439331e-02
2.430000e-01 3.179236e-02 3.439428e-02
2.435000e-01 3.179113e-02 3.439524e-02
2.440000e-01 3.178990e-02 3.439621e-02
2.445000e-01 3.178868e-02 3.439717e-02
2.450000e-01 3.178745e-02 3.439814e-02
2.455000e-01 3.178623e-02 3.439910e-02
2.460000e-01 3.178500e-02 3.440006e-02
2.465000e-01 3.178378e-02 3.440102e-02
2.470000e-01 3.178256e-02 3.440198e-02
2.475000e-01 3.178134e-02 3.440294e-02
2.480000e-01 3.178012e-02 3.440390e-02
2.485000e-01 3.177891e-02 3.440486e-02
2.490000e-01 3.177769e-02 3.440581e-02
2.495000e-01 3.177647e-02 3.440677e-02
2.500000e-01 3.177526e-02 3.440772e-02
2.505000e-01 3.177405e-02 3.440868e-02
2.510000e-01 3.177283e-02 3.440963e-02
2.515000e-01 3.177162e-02 3.441058e-02
2.520000e-01 3.177041e-02 3.441153e-02
2.525000e-01 3.176920e-02 3.441248e-02
2.530000e-01 3.176800e-02 3.441343e-02
2.535000e-01 3.176679e-02 3.441438e-02
2.540000e-01 3.176558e-02 3.441532e-02
2.545000e-01 3.176438e-02 3.441627e-02
2.550000e-01 3.176318e-02 3.441721e-02
2.555000e-01 3.176197e-02 3.441816e-02
2.560000e-01 3.176077e-02 3.441910e-02
2.565000e-01 3.175957e-02 3.442004e-02
2.570000e-01 3.175837e-02 3.442098e-02
2.575000e-01 3.175717e-02 3.442193e-02
2.580000e-01 3.175598e-02 3.442286e-02
2.585000e-01 3.175478e-02 3.442380e-02
2.590000e-01 3.175358e-02 3.442474e-02
2.595000e-01 3.175239e-02 3.442568e-02
2.600000e-01 3.175120e-02 3.442661e-02
2.605000e-01 3.175000e-02 3.442755e-02
2.610000e-01 3.174881e-02 3.442848e-02
2.615000e-01 3.174762e-02 3.442942e-02
2.620000e-01 3.174643e-02 3.443035e-02
2.625000e-01 3.174525e-02 3.443128e-02
2.630000e-01 3.174406e-02 3.443221e-02
2.635000e-01 3.174287e-02 3.443314e-02
2.640000e-01 3.174169e-02 3.443407e-02
2.645000e-01 3.174050e-02 3.443500e-02
2.650000e-01 3.173932e-02 3.443592e-02
2.655000e-01 3.173814e-02 3.443685e-02
2.660000e-01 3.173696e-02 3.443778e-02
2.665000e-01 3.173578e-02 3.443870e-02
2.670000e-01 3.173460e-02 3.443962e-02
2.675000e-01 3.173342e-02 3.444055e-02
2.680000e-01 3.173224e-02 3.444147e-02
2.685000e-01 3.173107e-02 3.444239e-02
2.690000e-01 3.172989e-02 3.444331e-02
2.695000e-01 3.172872e-02 3.444423e-02
2.700000e-01 3.172754e-02 3.444515e-02
2.705000e-01 3.172637e-02 3.444607e-02
2.710000e-01 3.172520e-02 3.444698e-02
2.715000e-01 3.172403e-02 3.444790e-02
2.720000e-01 3.172286e-02 3.444881e-02
2.725000e-01 3.172169e-02 3.444973e-02
2.730000e-01 3.172053e-02 3.445064e-02
2.735000e-01 3.171936e-02 3.445156e-02
2.740000e-01 3.171820e-02 3.445247e-02
2.745000e-01 3.171703e-02 3.445338e-02
2.750000e-01 3.171587e-02 3.445429e-02
2.755000e-01 3.171471e-02 3.445520e-02
2.760000e-01 3.171355e-02 3.445611e-02
2.765000e-01 3.171239e-02 3.445702e-02
2.770000e-01 3.171123e-02 3.445792e-02
2.775000e-01 3.171007e-02 3.445883e-02
2.780000e-01 3.170891e-02 3.445974e-02
2.785000e-01 3.170775e-02 3.446064e-02
2.790000e-01 3.170660e-02 3.446155e-02
2.795000e-01 3.170544e-02 3.446245e-02
2.800000e-01 3.170429e-02 3.446335e-02
2.805000e-01 3.170314e-02 3.446425e-02
2.810000e-01 3.170199e-02 3.446515e-02
2.815000e-01 3.170084e-02 3.446605e-02
2.820000e-01 3.169969e-02 3.446695e-02
2.825000e-01 3.169854e-02 3.446785e-02
2.830000e-01 3.169739e-02 3.446875e-02
2.835000e-01 3.169624e-02 3.446965e-02
2.840000e-01 3.169510e-02 3.447054e-02
2.845000e-01 3.169395e-02 3.447144e-02
2.850000e-01 3.169281e-02 3.447233e-02
2.855000e-01 3.169166e-02 3.447323e-02
2.860000e-01 3.169052e-02 3.447412e-02
2.865000e-01 3.168938e-02 3.447501e-02
2.870000e-01 3.168824e-02 3.447591e-02
2.875000e-01 3.168710e-02 3.447680e-02
2.880000e-01 3.168596e-02 3.447769e-02
2.885000e-01 3.168482e-02 3.447858e-02
2.890000e-01 3.168369e-02 3.447947e-02
2.895000e-01 3.168255e-02 3.448035e-02
2.900000e-01 3.168142e-02 3.448124e-02
2.905000e-01 3.168028e-02 3.448213e-02
2.910000e-01 3.167915e-02 3.448301e-02
