t mart.cavg aust.cavg
1.196500e-01 3.266630e-02 3.386801e-02
1.197000e-01 3.266615e-02 3.386810e-02
1.197500e-01 3.266599e-02 3.386818e-02
1.198000e-01 3.266583e-02 3.386827e-02
1.198500e-01 3.266568e-02 3.386835e-02
1.199000e-01 3.266552e-02 3.386844e-02
1.199500e-01 3.266536e-02 3.386852e-02
1.200000e-01 3.266521e-02 3.386861e-02
1.200500e-01 3.266505e-02 3.386870e-02
1.201000e-01 3.266490e-02 3.386878e-02
1.201500e-01 3.266474e-02 3.386887e-02
1.202000e-01 3.266459e-02 3.386895e-02
1.202500e-01 3.266443e-02 3.386904e-02
1.203000e-01 3.266427e-02 3.386912e-02
1.203500e-01 3.266412e-02 3.386921e-02
1.204000e-01 3.266396e-02 3.386929e-02
1.204500e-01 3.266381e-02 3.386938e-02
1.205000e-01 3.266365e-02 3.386946e-02
1.205500e-01 3.266350e-02 3.386955e-02
1.206000e-01 3.266334e-02 3.386963e-02
1.206500e-01 3.266319e-02 3.386972e-02
1.207000e-01 3.266303e-02 3.386980e-02
1.207500e-01 3.266288e-02 3.386989e-02
1.208000e-01 3.266272e-02 3.386997e-02
1.208500e-01 3.266257e-02 3.387006e-02
1.209000e-01 3.266241e-02 3.387014e-02
1.209500e-01 3.266226e-02 3.387023e-02
1.210000e-01 3.266211e-02 3.387031e-02
1.210500e-01 3.266195e-02 3.387040e-02
1.211000e-01 3.266180e-02 3.387048e-02
1.211500e-01 3.266164e-02 3.387057e-02
1.212000e-01 3.266149e-02 3.387065e-02
1.212500e-01 3.266133e-02 3.387074e-02
1.213000e-01 3.266118e-02 3.387082e-02
1.213500e-01 3.266103e-02 3.387091e-02
1.214000e-01 3.266087e-02 3.387099e-02
1.214500e-01 3.266072e-02 3.387108e-02
1.215000e-01 3.266057e-02 3.387116e-02
1.215500e-01 3.266041e-02 3.387124e-02
1.216000e-01 3.266026e-02 3.387133e-02
1.216500e-01 3.266010e-02 3.387141e-02
1.217000e-01 3.265995e-02 3.387150e-02
1.217500e-01 3.265980e-02 3.387158e-02
1.218000e-01 3.265964e-02 3.387167e-02
1.218500e-01 3.265949e-02 3.387175e-02
1.219000e-01 3.265934e-02 3.387184e-02
1.219500e-01 3.265919e-02 3.387192e-02
1.220000e-01 3.265903e-02 3.387201e-02
1.220500e-01 3.265888e-02 3.387209e-02
1.221000e-01 3.265873e-02 3.387218e-02
1.221500e-01 3.265857e-02 3.387226e-02
1.222000e-01 3.265842e-02 3.387234e-02
1.222500e-01 3.265827e-02 3.387243e-02
1.223000e-01 3.265812e-02 3.387251e-02
1.223500e-01 3.265796e-02 3.387260e-02
1.224000e-01 3.265781e-02 3.387268e-02
1.224500e-01 3.265766e-02 3.387277e-02
1.225000e-01 3.265751e-02 3.387285e-02
1.225500e-01 3.265735e-02 3.387293e-02
1.226000e-01 3.265720e-02 3.387302e-02
1.226500e-01 3.265705e-02 3.387310e-02
1.227000e-01 3.265690e-02 3.387319e-02
1.227500e-01 3.265675e-02 3.387327e-02
1.228000e-01 3.265659e-02 3.387336e-02
1.228500e-01 3.265644e-02 3.387344e-02
1.229000e-01 3.265629e-02 3.387352e-02
1.229500e-01 3.265614e-02 3.387361e-02
1.230000e-01 3.265599e-02 3.387369e-02
1.230500e-01 3.265584e-02 3.387378e-02
1.231000e-01 3.265569e-02 3.387386e-02
1.231500e-01 3.265553e-02 3.387395e-02
1.232000e-01 3.265538e-02 3.387403e-02
1.232500e-01 3.265523e-02 3.387411e-02
1.233000e-01 3.265508e-02 3.387420e-02
1.233500e-01 3.265493e-02 3.387428e-02
1.234000e-01 3.265478e-02 3.387437e-02
1.234500e-01 3.265463e-02 3.387445e-02
1.235000e-01 3.265448e-02 3.387453e-02
1.235500e-01 3.265433e-02 3.387462e-02
1.236000e-01 3.265418e-02 3.387470e-02
1.236500e-01 3.265402e-02 3.387479e-02
1.237000e-01 3.265387e-02 3.387487e-02
1.237500e-01 3.265372e-02 3.387495e-02
1.238000e-01 3.265357e-02 3.387504e-02
1.238500e-01 3.265342e-02 3.387512e-02
1.239000e-01 3.265327e-02 3.387521e-02
1.239500e-01 3.265312e-02 3.387529e-02
1.240000e-01 3.265297e-02 3.387537e-02
1.240500e-01 3.265282e-02 3.387546e-02
1.241000e-01 3.265267e-02 3.387554e-02
1.241500e-01 3.265252e-02 3.387562e-02
1.242000e-01 3.265237e-02 3.387571e-02
1.242500e-01 3.265222e-02 3.387579e-02
1.243000e-01 3.265207e-02 3.387588e-02
1.243500e-01 3.265192e-02 3.387596e-02
1.244000e-01 3.265177e-02 3.387604e-02
1.244500e-01 3.265162e-02 3.387613e-02
1.245000e-01 3.265148e-02 3.387621e-02
1.245500e-01 3.265133e-02 3.387629e-02
1.246000e-01 3.265118e-02 3.387638e-02
1.246500e-01 3.265103e-02 3.387646e-02
1.247000e-01 3.265088e-02 3.387655e-02
1.247500e-01 3.265073e-02 3.387663e-02
1.248000e-01 3.265058e-02 3.387671e-02
1.248500e-01 3.265043e-02 3.387680e-02
1.249000e-01 3.265028e-02 3.387688e-02
1.249500e-01 3.265013e-02 3.387696e-02
1.250000e-01 3.264999e-02 3.387705e-02
1.250500e-01 3.264984e-02 3.387713e-02
1.251000e-01 3.264969e-02 3.387721e-02
1.251500e-01 3.264954e-02 3.387730e-02
1.252000e-01 3.264939e-02 3.387738e-02
1.252500e-01 3.264924e-02 3.387746e-02
1.253000e-01 3.264909e-02 3.387755e-02
1.253500e-01 3.264895e-02 3.387763e-02
1.254000e-01 3.264880e-02 3.387771e-02
1.254500e-01 3.264865e-02 3.387780e-02
1.255000e-01 3.264850e-02 3.387788e-02
1.255500e-01 3.264835e-02 3.387796e-02
1.256000e-01 3.264821e-02 3.387805e-02
1.256500e-01 3.264806e-02 3.387813e-02
1.257000e-01 3.264791e-02 3.387821e-02
1.257500e-01 3.264776e-02 3.387830e-02
1.258000e-01 3.264761e-02 3.387838e-02
1.258500e-01 3.264747e-02 3.387846e-02
1.259000e-01 3.264732e-02 3.387855e-02
1.259500e-01 3.264717e-02 3.387863e-02
1.260000e-01 3.264702e-02 3.387871e-02
1.260500e-01 3.264688e-02 3.387880e-02
1.261000e-01 3.264673e-02 3.387888e-02
1.261500e-01 3.264658e-02 3.387896e-02
1.262000e-01 3.264644e-02 3.387904e-02
1.262500e-01 3.264629e-02 3.387913e-02
1.263000e-01 3.264614e-02 3.387921e-02
1.263500e-01 3.264600e-02 3.387929e-02
1.264000e-01 3.264585e-02 3.387938e-02
1.264500e-01 3.264570e-02 3.387946e-02
1.265000e-01 3.264556e-02 3.387954e-02
1.265500e-01 3.264541e-02 3.387963e-02
1.266000e-01 3.264526e-02 3.387971e-02
1.266500e-01 3.264512e-02 3.387979e-02
1.267000e-01 3.264497e-02 3.387987e-02
1.267500e-01 3.264482e-02 3.387996e-02
1.268000e-01 3.264468e-02 3.388004e-02
1.268500e-01 3.264453e-02 3.388012e-02
1.269000e-01 3.264438e-02 3.388021e-02
1.269500e-01 3.264424e-02 3.388029e-02
1.270000e-01 3.264409e-02 3.388037e-02
1.270500e-01 3.264395e-02 3.388045e-02
1.271000e-01 3.264380e-02 3.388054e-02
1.271500e-01 3.264365e-02 3.388062e-02
1.272000e-01 3.264351e-02 3.388070e-02
1.272500e-01 3.264336e-02 3.388079e-02
1.273000e-01 3.264322e-02 3.388087e-02
1.273500e-01 3.264307e-02 3.388095e-02
1.274000e-01 3.264293e-02 3.388103e-02
1.274500e-01 3.264278e-02 3.388112e-02
1.275000e-01 3.264264e-02 3.388120e-02
1.275500e-01 3.264249e-02 3.388128e-02
1.276000e-01 3.264234e-02 3.388136e-02
1.276500e-01 3.264220e-02 3.388145e-02
1.277000e-01 3.264205e-02 3.388153e-02
1.277500e-01 3.264191e-02 3.388161e-02
1.278000e-01 3.264176e-02 3.388169e-02
1.278500e-01 3.264162e-02 3.388178e-02
1.279000e-01 3.264147e-02 3.388186e-02
1.279500e-01 3.264133e-02 3.388194e-02
1.280000e-01 3.264119e-02 3.388202e-02
1.280500e-01 3.264104e-02 3.388211e-02
1.281000e-01 3.264090e-02 3.388219e-02
1.281500e-01 3.264075e-02 3.388227e-02
1.282000e-01 3.264061e-02 3.388235e-02
1.282500e-01 3.264046e-02 3.388244e-02
1.283000e-01 3.264032e-02 3.388252e-02
1.283500e-01 3.264017e-02 3.388260e-02
1.284000e-01 3.264003e-02 3.388268e-02
1.284500e-01 3.263989e-02 3.388277e-02
1.285000e-01 3.263974e-02 3.388285e-02
1.285500e-01 3.263960e-02 3.388293e-02
1.286000e-01 3.263945e-02 3.388301e-02
1.286500e-01 3.263931e-02 3.388309e-02
1.287000e-01 3.263917e-02 3.388318e-02
1.287500e-01 3.263902e-02 3.388326e-02
1.288000e-01 3.263888e-02 3.388334e-02
1.288500e-01 3.263874e-02 3.388342e-02
1.289000e-01 3.263859e-02 3.388351e-02
1.289500e-01 3.263845e-02 3.388359e-02
1.290000e-01 3.263831e-02 3.388367e-02
1.290500e-01 3.263816e-02 3.388375e-02
1.291000e-01 3.263802e-02 3.388383e-02
1.291500e-01 3.263788e-02 3.388392e-02
1.292000e-01 3.263773e-02 3.388400e-02
1.292500e-01 3.263759e-02 3.388408e-02
1.293000e-01 3.263745e-02 3.388416e-02
1.293500e-01 3.263730e-02 3.388424e-02
1.294000e-01 3.263716e-02 3.388433e-02
1.294500e-01 3.263702e-02 3.388441e-02
1.295000e-01 3.263687e-02 3.388449e-02
1.295500e-01 3.263673e-02 3.388457e-02
1.296000e-01 3.263659e-02 3.388465e-02
1.296500e-01 3.263645e-02 3.388474e-02
1.297000e-01 3.263630e-02 3.388482e-02
1.297500e-01 3.263616e-02 3.388490e-02
1.298000e-01 3.263602e-02 3.388498e-02
1.298500e-01 3.263588e-02 3.388506e-02
1.299000e-01 3.263573e-02 3.388514e-02
1.299500e-01 3.263559e-02 3.388523e-02
1.300000e-01 3.263545e-02 3.388531e-02
1.300500e-01 3.263531e-02 3.388539e-02
1.301000e-01 3.263517e-02 3.388547e-02
1.301500e-01 3.263502e-02 3.388555e-02
1.302000e-01 3.263488e-02 3.388564e-02
1.302500e-01 3.263474e-02 3.388572e-02
1.303000e-01 3.263460e-02 3.388580e-02
1.303500e-01 3.263446e-02 3.388588e-02
1.304000e-01 3.263432e-02 3.388596e-02
1.304500e-01 3.263417e-02 3.388604e-02
1.305000e-01 3.263403e-02 3.388613e-02
1.305500e-01 3.263389e-02 3.388621e-02
1.306000e-01 3.263375e-02 3.388629e-02
1.306500e-01 3.263361e-02 3.388637e-02
1.307000e-01 3.263347e-02 3.388645e-02
1.307500e-01 3.263333e-02 3.388653e-02
1.308000e-01 3.263318e-02 3.388661e-02
1.308500e-01 3.263304e-02 3.388670e-02
1.309000e-01 3.263290e-02 3.388678e-02
1.309500e-01 3.263276e-02 3.388686e-02
1.310000e-01 3.263262e-02 3.388694e-02
1.310500e-01 3.263248e-02 3.388702e-02
1.311000e-01 3.263234e-02 3.388710e-02
1.311500e-01 3.263220e-02 3.388718e-02
1.312000e-01 3.263206e-02 3.388727e-02
1.312500e-01 3.263192e-02 3.388735e-02
1.313000e-01 3.263178e-02 3.388743e-02
1.313500e-01 3.263164e-02 3.388751e-02
1.314000e-01 3.263150e-02 3.388759e-02
1.314500e-01 3.263136e-02 3.388767e-02
1.315000e-01 3.263122e-02 3.388775e-02
1.315500e-01 3.263108e-02 3.388784e-02
1.316000e-01 3.263094e-02 3.388792e-02
1.316500e-01 3.263079e-02 3.388800e-02
1.317000e-01 3.263065e-02 3.388808e-02
1.317500e-01 3.263052e-02 3.388816e-02
1.318000e-01 3.263038e-02 3.388824e-02
1.318500e-01 3.263024e-02 3.388832e-02
1.319000e-01 3.263010e-02 3.388840e-02
1.319500e-01 3.262996e-02 3.388848e-02
1.320000e-01 3.262982e-02 3.388857e-02
1.320500e-01 3.262968e-02 3.388865e-02
1.321000e-01 3.262954e-02 3.388873e-02
1.321500e-01 3.262940e-02 3.388881e-02
1.322000e-01 3.262926e-02 3.388889e-02
1.322500e-01 3.262912e-02 3.388897e-02
1.323000e-01 3.262898e-02 3.388905e-02
1.323500e-01 3.262884e-02 3.388913e-02
1.324000e-01 3.262870e-02 3.388921e-02
1.324500e-01 3.262856e-02 3.388930e-02
1.325000e-01 3.262842e-02 3.388938e-02
1.325500e-01 3.262828e-02 3.388946e-02
1.326000e-01 3.262814e-02 3.388954e-02
1.326500e-01 3.262801e-02 3.388962e-02
1.327000e-01 3.262787e-02 3.388970e-02
1.327500e-01 3.262773e-02 3.388978e-02
1.328000e-01 3.262759e-02 3.388986e-02
1.328500e-01 3.262745e-02 3.388994e-02
1.329000e-01 3.262731e-02 3.389002e-02
1.329500e-01 3.262717e-02 3.389010e-02
1.330000e-01 3.262704e-02 3.389019e-02
1.330500e-01 3.262690e-02 3.389027e-02
1.331000e-01 3.262676e-02 3.389035e-02
1.331500e-01 3.262662e-02 3.389043e-02
1.332000e-01 3.262648e-02 3.389051e-02
1.332500e-01 3.262634e-02 3.389059e-02
1.333000e-01 3.262621e-02 3.389067e-02
1.333500e-01 3.262607e-02 3.389075e-02
1.334000e-01 3.262593e-02 3.389083e-02
1.334500e-01 3.262579e-02 3.389091e-02
1.335000e-01 3.262565e-02 3.389099e-02
1.335500e-01 3.262552e-02 3.389107e-02
1.336000e-01 3.262538e-02 3.389115e-02
1.336500e-01 3.262524e-02 3.389123e-02
1.337000e-01 3.262510e-02 3.389131e-02
1.337500e-01 3.262497e-02 3.389140e-02
1.338000e-01 3.262483e-02 3.389148e-02
1.338500e-01 3.262469e-02 3.389156e-02
1.339000e-01 3.262455e-02 3.389164e-02
1.339500e-01 3.262442e-02 3.389172e-02
1.340000e-01 3.262428e-02 3.389180e-02
1.340500e-01 3.262414e-02 3.389188e-02
1.341000e-01 3.262400e-02 3.389196e-02
1.341500e-01 3.262387e-02 3.389204e-02
1.342000e-01 3.262373e-02 3.389212e-02
1.342500e-01 3.262359e-02 3.389220e-02
1.343000e-01 3.262346e-02 3.389228e-02
1.343500e-01 3.262332e-02 3.389236e-02
1.344000e-01 3.262318e-02 3.389244e-02
1.344500e-01 3.262305e-02 3.389252e-02
1.345000e-01 3.262291e-02 3.389260e-02
1.345500e-01 3.262277e-02 3.389268e-02
1.346000e-01 3.262264e-02 3.389276e-02
1.346500e-01 3.262250e-02 3.389284e-02
1.347000e-01 3.262236e-02 3.389292e-02
1.347500e-01 3.262223e-02 3.389300e-02
1.348000e-01 3.262209e-02 3.389308e-02
1.348500e-01 3.262195e-02 3.389316e-02
1.349000e-01 3.262182e-02 3.389324e-02
1.349500e-01 3.262168e-02 3.389332e-02
1.350000e-01 3.262155e-02 3.389340e-02
1.350500e-01 3.262141e-02 3.389348e-02
1.351000e-01 3.262127e-02 3.389356e-02
1.351500e-01 3.262114e-02 3.389364e-02
1.352000e-01 3.262100e-02 3.389372e-02
1.352500e-01 3.262087e-02 3.389380e-02
1.353000e-01 3.262073e-02 3.389388e-02
1.353500e-01 3.262059e-02 3.389396e-02
1.354000e-01 3.262046e-02 3.389404e-02
1.354500e-01 3.262032e-02 3.389412e-02
1.355000e-01 3.262019e-02 3.389420e-02
1.355500e-01 3.262005e-02 3.389428e-02
1.356000e-01 3.261992e-02 3.389436e-02
1.356500e-01 3.261978e-02 3.389444e-02
1.357000e-01 3.261965e-02 3.389452e-02
1.357500e-01 3.261951e-02 3.389460e-02
1.358000e-01 3.261938e-02 3.389468e-02
1.358500e-01 3.261924e-02 3.389476e-02
1.359000e-01 3.261911e-02 3.389484e-02
1.359500e-01 3.261897e-02 3.389492e-02
1.360000e-01 3.261884e-02 3.389500e-02
1.360500e-01 3.261870e-02 3.389508e-02
1.361000e-01 3.261857e-02 3.389516e-02
1.361500e-01 3.261843e-02 3.389524e-02
1.362000e-01 3.261830e-02 3.389532e-02
1.362500e-01 3.261816e-02 3.389540e-02
1.363000e-01 3.261803e-02 3.389548e-02
1.363500e-01 3.261789e-02 3.389556e-02
1.364000e-01 3.261776e-02 3.389564e-02
1.364500e-01 3.261762e-02 3.389572e-02
1.365000e-01 3.261749e-02 3.389580e-02
1.365500e-01 3.261735e-02 3.389588e-02
1.366000e-01 3.261722e-02 3.389596e-02
1.366500e-01 3.261709e-02 3.389604e-02
1.367000e-01 3.261695e-02 3.389612e-02
1.367500e-01 3.261682e-02 3.389620e-02
1.368000e-01 3.261668e-02 3.389628e-02
1.368500e-01 3.261655e-02 3.389636e-02
1.369000e-01 3.261642e-02 3.389644e-02
1.369500e-01 3.261628e-02 3.389652e-02
1.370000e-01 3.261615e-02 3.389660e-02
1.370500e-01 3.261601e-02 3.389668e-02
1.371000e-01 3.261588e-02 3.389676e-02
1.371500e-01 3.261575e-02 3.389684e-02
1.372000e-01 3.261561e-02 3.389692e-02
1.372500e-01 3.261548e-02 3.389699e-02
1.373000e-01 3.261535e-02 3.389707e-02
1.373500e-01 3.261521e-02 3.389715e-02
1.374000e-01 3.261508e-02 3.389723e-02
1.374500e-01 3.261495e-02 3.389731e-02
1.375000e-01 3.261481e-02 3.389739e-02
1.375500e-01 3.261468e-02 3.389747e-02
1.376000e-01 3.261455e-02 3.389755e-02
1.376500e-01 3.261441e-02 3.389763e-02
1.377000e-01 3.261428e-02 3.389771e-02
1.377500e-01 3.261415e-02 3.389779e-02
1.378000e-01 3.261401e-02 3.389787e-02
1.378500e-01 3.261388e-02 3.389795e-02
1.379000e-01 3.261375e-02 3.389803e-02
1.379500e-01 3.261361e-02 3.389811e-02
1.380000e-01 3.261348e-02 3.389818e-02
1.380500e-01 3.261335e-02 3.389826e-02
1.381000e-01 3.261322e-02 3.389834e-02
1.381500e-01 3.261308e-02 3.389842e-02
1.382000e-01 3.261295e-02 3.389850e-02
1.382500e-01 3.261282e-02 3.389858e-02
1.383000e-01 3.261269e-02 3.389866e-02
1.383500e-01 3.261255e-02 3.389874e-02
1.384000e-01 3.261242e-02 3.389882e-02
1.384500e-01 3.261229e-02 3.389890e-02
1.385000e-01 3.261216e-02 3.389898e-02
1.385500e-01 3.261203e-02 3.389906e-02
1.386000e-01 3.261189e-02 3.389913e-02
1.386500e-01 3.261176e-02 3.389921e-02
1.387000e-01 3.261163e-02 3.389929e-02
1.387500e-01 3.261150e-02 3.389937e-02
1.388000e-01 3.261137e-02 3.389945e-02
1.388500e-01 3.261123e-02 3.389953e-02
1.389000e-01 3.261110e-02 3.389961e-02
1.389500e-01 3.261097e-02 3.389969e-02
1.390000e-01 3.261084e-02 3.389977e-02
1.390500e-01 3.261071e-02 3.389985e-02
1.391000e-01 3.261057e-02 3.389992e-02
1.391500e-01 3.261044e-02 3.390000e-02
1.392000e-01 3.261031e-02 3.390008e-02
1.392500e-01 3.261018e-02 3.390016e-02
1.393000e-01 3.261005e-02 3.390024e-02
1.393500e-01 3.260992e-02 3.390032e-02
1.394000e-01 3.260979e-02 3.390040e-02
1.394500e-01 3.260966e-02 3.390048e-02
1.395000e-01 3.260952e-02 3.390055e-02
1.395500e-01 3.260939e-02 3.390063e-02
1.396000e-01 3.260926e-02 3.390071e-02
1.396500e-01 3.260913e-02 3.390079e-02
1.397000e-01 3.260900e-02 3.390087e-02
1.397500e-01 3.260887e-02 3.390095e-02
1.398000e-01 3.260874e-02 3.390103e-02
1.398500e-01 3.260861e-02 3.390111e-02
1.399000e-01 3.260848e-02 3.390118e-02
1.399500e-01 3.260835e-02 3.390126e-02
1.400000e-01 3.260822e-02 3.390134e-02
1.400500e-01 3.260809e-02 3.390142e-02
1.401000e-01 3.260795e-02 3.390150e-02
1.401500e-01 3.260782e-02 3.390158e-02
1.402000e-01 3.260769e-02 3.390166e-02
1.402500e-01 3.260756e-02 3.390173e-02
1.403000e-01 3.260743e-02 3.390181e-02
1.403500e-01 3.260730e-02 3.390189e-02
1.404000e-01 3.260717e-02 3.390197e-02
1.404500e-01 3.260704e-02 3.390205e-02
1.405000e-01 3.260691e-02 3.390213e-02
1.405500e-01 3.260678e-02 3.390221e-02
1.406000e-01 3.260665e-02 3.390228e-02
1.406500e-01 3.260652e-02 3.390236e-02
1.407000e-01 3.260639e-02 3.390244e-02
1.407500e-01 3.260626e-02 3.390252e-02
1.408000e-01 3.260613e-02 3.390260e-02
1.408500e-01 3.260600e-02 3.390268e-02
1.409000e-01 3.260587e-02 3.390275e-02
1.409500e-01 3.260574e-02 3.390283e-02
1.410000e-01 3.260561e-02 3.390291e-02
1.410500e-01 3.260548e-02 3.390299e-02
1.411000e-01 3.260536e-02 3.390307e-02
1.411500e-01 3.260523e-02 3.390315e-02
1.412000e-01 3.260510e-02 3.390322e-02
1.412500e-01 3.260497e-02 3.390330e-02
1.413000e-01 3.260484e-02 3.390338e-02
1.413500e-01 3.260471e-02 3.390346e-02
1.414000e-01 3.260458e-02 3.390354e-02
1.414500e-01 3.260445e-02 3.390362e-02
1.415000e-01 3.260432e-02 3.390369e-02
1.415500e-01 3.260419e-02 3.390377e-02
1.416000e-01 3.260406e-02 3.390385e-02
1.416500e-01 3.260393e-02 3.390393e-02
1.417000e-01 3.260381e-02 3.390401e-02
1.417500e-01 3.260368e-02 3.390408e-02
1.418000e-01 3.260355e-02 3.390416e-02
1.418500e-01 3.260342e-02 3.390424e-02
1.419000e-01 3.260329e-02 3.390432e-02
1.419500e-01 3.260316e-02 3.390440e-02
1.420000e-01 3.260303e-02 3.390447e-02
1.420500e-01 3.260290e-02 3.390455e-02
1.421000e-01 3.260278e-02 3.390463e-02
1.421500e-01 3.260265e-02 3.390471e-02
1.422000e-01 3.260252e-02 3.390479e-02
1.422500e-01 3.260239e-02 3.390486e-02
1.423000e-01 3.260226e-02 3.390494e-02
1.423500e-01 3.260213e-02 3.390502e-02
1.424000e-01 3.260201e-02 3.390510e-02
1.424500e-01 3.260188e-02 3.390518e-02
1.425000e-01 3.260175e-02 3.390525e-02
1.425500e-01 3.260162e-02 3.390533e-02
1.426000e-01 3.260149e-02 3.390541e-02
1.426500e-01 3.260137e-02 3.390549e-02
1.427000e-01 3.260124e-02 3.390557e-02
1.427500e-01 3.260111e-02 3.390564e-02
1.428000e-01 3.260098e-02 3.390572e-02
1.428500e-01 3.260086e-02 3.390580e-02
1.429000e-01 3.260073e-02 3.390588e-02
1.429500e-01 3.260060e-02 3.390595e-02
1.430000e-01 3.260047e-02 3.390603e-02
1.430500e-01 3.260034e-02 3.390611e-02
1.431000e-01 3.260022e-02 3.390619e-02
1.431500e-01 3.260009e-02 3.390626e-02
1.432000e-01 3.259996e-02 3.390634e-02
1.432500e-01 3.259984e-02 3.390642e-02
1.433000e-01 3.259971e-02 3.390650e-02
1.433500e-01 3.259958e-02 3.390658e-02
1.434000e-01 3.259945e-02 3.390665e-02
1.434500e-01 3.259933e-02 3.390673e-02
1.435000e-01 3.259920e-02 3.390681e-02
1.435500e-01 3.259907e-02 3.390689e-02
1.436000e-01 3.259895e-02 3.390696e-02
1.436500e-01 3.259882e-02 3.390704e-02
1.437000e-01 3.259869e-02 3.390712e-02
1.437500e-01 3.259856e-02 3.390720e-02
1.438000e-01 3.259844e-02 3.390727e-02
1.438500e-01 3.259831e-02 3.390735e-02
1.439000e-01 3.259818e-02 3.390743e-02
1.439500e-01 3.259806e-02 3.390751e-02
1.440000e-01 3.259793e-02 3.390758e-02
1.440500e-01 3.259780e-02 3.390766e-02
1.441000e-01 3.259768e-02 3.390774e-02
1.441500e-01 3.259755e-02 3.390782e-02
1.442000e-01 3.259743e-02 3.390789e-02
1.442500e-01 3.259730e-02 3.390797e-02
1.443000e-01 3.259717e-02 3.390805e-02
1.443500e-01 3.259705e-02 3.390813e-02
1.444000e-01 3.259692e-02 3.390820e-02
1.444500e-01 3.259679e-02 3.390828e-02
1.445000e-01 3.259667e-02 3.390836e-02
1.445500e-01 3.259654e-02 3.390843e-02
1.446000e-01 3.259642e-02 3.390851e-02
1.446500e-01 3.259629e-02 3.390859e-02
1.447000e-01 3.259616e-02 3.390867e-02
1.447500e-01 3.259604e-02 3.390874e-02
1.448000e-01 3.259591e-02 3.390882e-02
1.448500e-01 3.259579e-02 3.390890e-02
1.449000e-01 3.259566e-02 3.390898e-02
1.449500e-01 3.259554e-02 3.390905e-02
1.450000e-01 3.259541e-02 3.390913e-02
1.450500e-01 3.259528e-02 3.390921e-02
1.451000e-01 3.259516e-02 3.390928e-02
1.451500e-01 3.259503e-02 3.390936e-02
1.452000e-01 3.259491e-02 3.390944e-02
1.452500e-01 3.259478e-02 3.390952e-02
1.453000e-01 3.259466e-02 3.390959e-02
1.453500e-01 3.259453e-02 3.390967e-02
1.454000e-01 3.259441e-02 3.390975e-02
1.454500e-01 3.259428e-02 3.390982e-02
1.455000e-01 3.259416e-02 3.390990e-02
1.455500e-01 3.259403e-02 3.390998e-02
1.456000e-01 3.259391e-02 3.391005e-02
1.456500e-01 3.259378e-02 3.391013e-02
1.457000e-01 3.259366e-02 3.391021e-02
1.457500e-01 3.259353e-02 3.391029e-02
1.458000e-01 3.259341e-02 3.391036e-02
1.458500e-01 3.259328e-02 3.391044e-02
1.459000e-01 3.259316e-02 3.391052e-02
1.459500e-01 3.259303e-02 3.391059e-02
1.460000e-01 3.259291e-02 3.391067e-02
1.460500e-01 3.259278e-02 3.391075e-02
1.461000e-01 3.259266e-02 3.391082e-02
1.461500e-01 3.259253e-02 3.391090e-02
1.462000e-01 3.259241e-02 3.391098e-02
1.462500e-01 3.259228e-02 3.391105e-02
1.463000e-01 3.259216e-02 3.391113e-02
1.463500e-01 3.259204e-02 3.391121e-02
1.464000e-01 3.259191e-02 3.391128e-02
1.464500e-01 3.259179e-02 3.391136e-02
1.465000e-01 3.259166e-02 3.391144e-02
1.465500e-01 3.259154e-02 3.391152e-02
1.466000e-01 3.259141e-02 3.391159e-02
1.466500e-01 3.259129e-02 3.391167e-02
1.467000e-01 3.259117e-02 3.391175e-02
1.467500e-01 3.259104e-02 3.391182e-02
1.468000e-01 3.259092e-02 3.391190e-02
1.468500e-01 3.259079e-02 3.391198e-02
1.469000e-01 3.259067e-02 3.391205e-02
1.469500e-01 3.259055e-02 3.391213e-02
1.470000e-01 3.259042e-02 3.391221e-02
1.470500e-01 3.259030e-02 3.391228e-02
1.471000e-01 3.259018e-02 3.391236e-02
1.471500e-01 3.259005e-02 3.391243e-02
1.472000e-01 3.258993e-02 3.391251e-02
1.472500e-01 3.258980e-02 3.391259e-02
1.473000e-01 3.258968e-02 3.391266e-02
1.473500e-01 3.258956e-02 3.391274e-02
1.474000e-01 3.258943e-02 3.391282e-02
1.474500e-01 3.258931e-02 3.391289e-02
1.475000e-01 3.258919e-02 3.391297e-02
1.475500e-01 3.258906e-02 3.391305e-02
1.476000e-01 3.258894e-02 3.391312e-02
1.476500e-01 3.258882e-02 3.391320e-02
1.477000e-01 3.258870e-02 3.391328e-02
1.477500e-01 3.258857e-02 3.391335e-02
1.478000e-01 3.258845e-02 3.391343e-02
1.478500e-01 3.258833e-02 3.391351e-02
1.479000e-01 3.258820e-02 3.391358e-02
1.479500e-01 3.258808e-02 3.391366e-02
1.480000e-01 3.258796e-02 3.391373e-02
1.480500e-01 3.258783e-02 3.391381e-02
1.481000e-01 3.258771e-02 3.391389e-02
1.481500e-01 3.258759e-02 3.391396e-02
1.482000e-01 3.258747e-02 3.391404e-02
1.482500e-01 3.258734e-02 3.391412e-02
1.483000e-01 3.258722e-02 3.391419e-02
1.483500e-01 3.258710e-02 3.391427e-02
1.484000e-01 3.258698e-02 3.391434e-02
1.484500e-01 3.258685e-02 3.391442e-02
1.485000e-01 3.258673e-02 3.391450e-02
1.485500e-01 3.258661e-02 3.391457e-02
1.486000e-01 3.258649e-02 3.391465e-02
1.486500e-01 3.258636e-02 3.391473e-02
1.487000e-01 3.258624e-02 3.391480e-02
