t mart.cavg aust.cavg
2.300000e-03 3.264510e-02 3.377693e-02
2.350000e-03 3.263362e-02 3.378000e-02
2.400000e-03 3.262234e-02 3.378307e-02
2.450000e-03 3.261127e-02 3.378614e-02
2.500000e-03 3.260042e-02 3.378921e-02
2.550000e-03 3.258976e-02 3.379228e-02
2.600000e-03 3.257932e-02 3.379534e-02
2.650000e-03 3.256908e-02 3.379840e-02
2.700000e-03 3.255904e-02 3.380146e-02
2.750000e-03 3.254921e-02 3.380451e-02
2.800000e-03 3.253958e-02 3.380756e-02
2.850000e-03 3.253015e-02 3.381061e-02
2.900000e-03 3.252092e-02 3.381365e-02
2.950000e-03 3.251189e-02 3.381668e-02
3.000000e-03 3.250306e-02 3.381971e-02
3.050000e-03 3.249443e-02 3.382273e-02
3.100000e-03 3.248600e-02 3.382575e-02
3.150000e-03 3.247775e-02 3.382875e-02
3.200000e-03 3.246971e-02 3.383175e-02
3.250000e-03 3.246185e-02 3.383474e-02
3.300000e-03 3.245418e-02 3.383772e-02
3.350000e-03 3.244670e-02 3.384069e-02
3.400000e-03 3.243941e-02 3.384365e-02
3.450000e-03 3.243230e-02 3.384660e-02
3.500000e-03 3.242538e-02 3.384953e-02
3.550000e-03 3.241864e-02 3.385245e-02
3.600000e-03 3.241208e-02 3.385536e-02
3.650000e-03 3.240569e-02 3.385826e-02
3.700000e-03 3.239949e-02 3.386114e-02
3.750000e-03 3.239345e-02 3.386401e-02
3.800000e-03 3.238759e-02 3.386685e-02
3.850000e-03 3.238189e-02 3.386969e-02
3.900000e-03 3.237636e-02 3.387250e-02
3.950000e-03 3.237100e-02 3.387530e-02
4.000000e-03 3.236580e-02 3.387808e-02
4.050000e-03 3.236076e-02 3.388084e-02
4.100000e-03 3.235587e-02 3.388359e-02
4.150000e-03 3.235114e-02 3.388631e-02
4.200000e-03 3.234657e-02 3.388901e-02
4.250000e-03 3.234214e-02 3.389169e-02
4.300000e-03 3.233785e-02 3.389435e-02
4.350000e-03 3.233372e-02 3.389698e-02
4.400000e-03 3.232972e-02 3.389960e-02
4.450000e-03 3.232586e-02 3.390219e-02
4.500000e-03 3.232213e-02 3.390475e-02
4.550000e-03 3.231854e-02 3.390730e-02
4.600000e-03 3.231508e-02 3.390981e-02
4.650000e-03 3.231174e-02 3.391231e-02
4.700000e-03 3.230853e-02 3.391478e-02
4.750000e-03 3.230543e-02 3.391722e-02
4.800000e-03 3.230246e-02 3.391964e-02
4.850000e-03 3.229960e-02 3.392204e-02
4.900000e-03 3.229685e-02 3.392441e-02
4.950000e-03 3.229420e-02 3.392675e-02
5.000000e-03 3.229167e-02 3.392907e-02
5.050000e-03 3.228923e-02 3.393136e-02
5.100000e-03 3.228690e-02 3.393363e-02
5.150000e-03 3.228466e-02 3.393587e-02
5.200000e-03 3.228251e-02 3.393808e-02
5.250000e-03 3.228045e-02 3.394027e-02
5.300000e-03 3.227848e-02 3.394244e-02
5.350000e-03 3.227660e-02 3.394458e-02
5.400000e-03 3.227480e-02 3.394669e-02
5.450000e-03 3.227307e-02 3.394878e-02
5.500000e-03 3.227142e-02 3.395085e-02
5.550000e-03 3.226985e-02 3.395289e-02
5.600000e-03 3.226834e-02 3.395491e-02
5.650000e-03 3.226691e-02 3.395690e-02
5.700000e-03 3.226554e-02 3.395888e-02
5.750000e-03 3.226423e-02 3.396083e-02
5.800000e-03 3.226298e-02 3.396276e-02
5.850000e-03 3.226178e-02 3.396466e-02
5.900000e-03 3.226065e-02 3.396655e-02
5.950000e-03 3.225956e-02 3.396842e-02
6.000000e-03 3.225853e-02 3.397026e-02
6.050000e-03 3.225754e-02 3.397209e-02
6.100000e-03 3.225660e-02 3.397389e-02
6.150000e-03 3.225571e-02 3.397568e-02
6.200000e-03 3.225485e-02 3.397745e-02
6.250000e-03 3.225404e-02 3.397921e-02
6.300000e-03 3.225326e-02 3.398094e-02
6.350000e-03 3.225252e-02 3.398266e-02
6.400000e-03 3.225182e-02 3.398436e-02
6.450000e-03 3.225114e-02 3.398605e-02
6.500000e-03 3.225050e-02 3.398773e-02
6.550000e-03 3.224988e-02 3.398939e-02
6.600000e-03 3.224929e-02 3.399103e-02
6.650000e-03 3.224873e-02 3.399267e-02
6.700000e-03 3.224819e-02 3.399428e-02
6.750000e-03 3.224768e-02 3.399589e-02
6.800000e-03 3.224718e-02 3.399749e-02
6.850000e-03 3.224671e-02 3.399907e-02
6.900000e-03 3.224625e-02 3.400065e-02
6.950000e-03 3.224581e-02 3.400221e-02
7.000000e-03 3.224539e-02 3.400376e-02
7.050000e-03 3.224498e-02 3.400531e-02
7.100000e-03 3.224458e-02 3.400684e-02
7.150000e-03 3.224420e-02 3.400837e-02
7.200000e-03 3.224383e-02 3.400989e-02
7.250000e-03 3.224347e-02 3.401140e-02
7.300000e-03 3.224312e-02 3.401291e-02
7.350000e-03 3.224278e-02 3.401440e-02
7.400000e-03 3.224244e-02 3.401589e-02
7.450000e-03 3.224212e-02 3.401738e-02
7.500000e-03 3.224180e-02 3.401885e-02
7.550000e-03 3.224148e-02 3.402033e-02
7.600000e-03 3.224117e-02 3.402179e-02
7.650000e-03 3.224086e-02 3.402326e-02
7.700000e-03 3.224056e-02 3.402472e-02
7.750000e-03 3.224026e-02 3.402617e-02
7.800000e-03 3.223996e-02 3.402762e-02
7.850000e-03 3.223966e-02 3.402906e-02
7.900000e-03 3.223936e-02 3.403051e-02
7.950000e-03 3.223906e-02 3.403194e-02
8.000000e-03 3.223877e-02 3.403338e-02
8.050000e-03 3.223847e-02 3.403481e-02
8.100000e-03 3.223817e-02 3.403624e-02
8.150000e-03 3.223787e-02 3.403767e-02
8.200000e-03 3.223756e-02 3.403910e-02
8.250000e-03 3.223726e-02 3.404052e-02
8.300000e-03 3.223695e-02 3.404194e-02
8.350000e-03 3.223663e-02 3.404336e-02
8.400000e-03 3.223632e-02 3.404478e-02
8.450000e-03 3.223600e-02 3.404619e-02
8.500000e-03 3.223567e-02 3.404761e-02
8.550000e-03 3.223534e-02 3.404902e-02
8.600000e-03 3.223501e-02 3.405044e-02
8.650000e-03 3.223467e-02 3.405185e-02
8.700000e-03 3.223432e-02 3.405326e-02
8.750000e-03 3.223397e-02 3.405467e-02
8.800000e-03 3.223361e-02 3.405608e-02
8.850000e-03 3.223325e-02 3.405749e-02
8.900000e-03 3.223288e-02 3.405890e-02
8.950000e-03 3.223250e-02 3.406031e-02
9.000000e-03 3.223212e-02 3.406172e-02
9.050000e-03 3.223173e-02 3.406313e-02
9.100000e-03 3.223133e-02 3.406454e-02
9.150000e-03 3.223092e-02 3.406595e-02
9.200000e-03 3.223051e-02 3.406736e-02
9.250000e-03 3.223009e-02 3.406877e-02
9.300000e-03 3.222966e-02 3.407018e-02
9.350000e-03 3.222922e-02 3.407159e-02
9.400000e-03 3.222878e-02 3.407300e-02
9.450000e-03 3.222833e-02 3.407441e-02
9.500000e-03 3.222787e-02 3.407582e-02
9.550000e-03 3.222740e-02 3.407723e-02
9.600000e-03 3.222692e-02 3.407865e-02
9.650000e-03 3.222644e-02 3.408006e-02
9.700000e-03 3.222594e-02 3.408147e-02
9.750000e-03 3.222544e-02 3.408289e-02
9.800000e-03 3.222493e-02 3.408430e-02
9.850000e-03 3.222441e-02 3.408571e-02
9.900000e-03 3.222388e-02 3.408713e-02
9.950000e-03 3.222334e-02 3.408855e-02
1.000000e-02 3.222279e-02 3.408996e-02
1.005000e-02 3.222224e-02 3.409138e-02
1.010000e-02 3.222167e-02 3.409280e-02
1.015000e-02 3.222110e-02 3.409422e-02
1.020000e-02 3.222052e-02 3.409563e-02
1.025000e-02 3.221992e-02 3.409705e-02
1.030000e-02 3.221932e-02 3.409847e-02
1.035000e-02 3.221871e-02 3.409989e-02
1.040000e-02 3.221810e-02 3.410132e-02
1.045000e-02 3.221747e-02 3.410274e-02
1.050000e-02 3.221683e-02 3.410416e-02
1.055000e-02 3.221619e-02 3.410558e-02
1.060000e-02 3.221553e-02 3.410701e-02
1.065000e-02 3.221487e-02 3.410843e-02
1.070000e-02 3.221419e-02 3.410985e-02
1.075000e-02 3.221351e-02 3.411128e-02
1.080000e-02 3.221282e-02 3.411270e-02
1.085000e-02 3.221212e-02 3.411413e-02
1.090000e-02 3.221142e-02 3.411555e-02
1.095000e-02 3.221070e-02 3.411698e-02
1.100000e-02 3.220997e-02 3.411840e-02
1.105000e-02 3.220924e-02 3.411983e-02
1.110000e-02 3.220849e-02 3.412126e-02
1.115000e-02 3.220774e-02 3.412268e-02
1.120000e-02 3.220698e-02 3.412411e-02
1.125000e-02 3.220621e-02 3.412553e-02
1.130000e-02 3.220543e-02 3.412696e-02
1.135000e-02 3.220465e-02 3.412839e-02
1.140000e-02 3.220385e-02 3.412981e-02
1.145000e-02 3.220305e-02 3.413124e-02
1.150000e-02 3.220224e-02 3.413267e-02
1.155000e-02 3.220142e-02 3.413409e-02
1.160000e-02 3.220059e-02 3.413552e-02
1.165000e-02 3.219975e-02 3.413694e-02
1.170000e-02 3.219891e-02 3.413837e-02
1.175000e-02 3.219806e-02 3.413979e-02
1.180000e-02 3.219720e-02 3.414121e-02
1.185000e-02 3.219633e-02 3.414264e-02
1.190000e-02 3.219545e-02 3.414406e-02
1.195000e-02 3.219457e-02 3.414548e-02
1.200000e-02 3.219368e-02 3.414690e-02
1.205000e-02 3.219278e-02 3.414832e-02
1.210000e-02 3.219187e-02 3.414974e-02
1.215000e-02 3.219096e-02 3.415116e-02
1.220000e-02 3.219003e-02 3.415258e-02
1.225000e-02 3.218911e-02 3.415400e-02
1.230000e-02 3.218817e-02 3.415541e-02
1.235000e-02 3.218723e-02 3.415683e-02
1.240000e-02 3.218628e-02 3.415824e-02
1.245000e-02 3.218532e-02 3.415965e-02
1.250000e-02 3.218435e-02 3.416106e-02
1.255000e-02 3.218338e-02 3.416247e-02
1.260000e-02 3.218241e-02 3.416388e-02
1.265000e-02 3.218142e-02 3.416529e-02
1.270000e-02 3.218043e-02 3.416669e-02
1.275000e-02 3.217943e-02 3.416810e-02
1.280000e-02 3.217843e-02 3.416950e-02
1.285000e-02 3.217742e-02 3.417090e-02
1.290000e-02 3.217640e-02 3.417230e-02
1.295000e-02 3.217538e-02 3.417370e-02
1.300000e-02 3.217435e-02 3.417509e-02
1.305000e-02 3.217332e-02 3.417648e-02
1.310000e-02 3.217228e-02 3.417788e-02
1.315000e-02 3.217123e-02 3.417926e-02
1.320000e-02 3.217018e-02 3.418065e-02
1.325000e-02 3.216912e-02 3.418204e-02
1.330000e-02 3.216806e-02 3.418342e-02
1.335000e-02 3.216699e-02 3.418480e-02
1.340000e-02 3.216592e-02 3.418618e-02
1.345000e-02 3.216484e-02 3.418755e-02
1.350000e-02 3.216376e-02 3.418893e-02
1.355000e-02 3.216267e-02 3.419030e-02
1.360000e-02 3.216158e-02 3.419167e-02
1.365000e-02 3.216048e-02 3.419303e-02
1.370000e-02 3.215938e-02 3.419440e-02
1.375000e-02 3.215827e-02 3.419576e-02
1.380000e-02 3.215716e-02 3.419712e-02
1.385000e-02 3.215604e-02 3.419847e-02
1.390000e-02 3.215492e-02 3.419982e-02
1.395000e-02 3.215380e-02 3.420117e-02
1.400000e-02 3.215267e-02 3.420252e-02
1.405000e-02 3.215154e-02 3.420386e-02
1.410000e-02 3.215040e-02 3.420521e-02
1.415000e-02 3.214926e-02 3.420654e-02
1.420000e-02 3.214812e-02 3.420788e-02
1.425000e-02 3.214697e-02 3.420921e-02
1.430000e-02 3.214582e-02 3.421054e-02
1.435000e-02 3.214467e-02 3.421187e-02
1.440000e-02 3.214351e-02 3.421319e-02
1.445000e-02 3.214235e-02 3.421451e-02
1.450000e-02 3.214118e-02 3.421582e-02
1.455000e-02 3.214002e-02 3.421714e-02
1.460000e-02 3.213885e-02 3.421845e-02
1.465000e-02 3.213767e-02 3.421975e-02
1.470000e-02 3.213650e-02 3.422105e-02
1.475000e-02 3.213532e-02 3.422235e-02
1.480000e-02 3.213414e-02 3.422365e-02
1.485000e-02 3.213296e-02 3.422494e-02
1.490000e-02 3.213177e-02 3.422623e-02
1.495000e-02 3.213058e-02 3.422752e-02
1.500000e-02 3.212939e-02 3.422880e-02
1.505000e-02 3.212820e-02 3.423008e-02
1.510000e-02 3.212701e-02 3.423135e-02
1.515000e-02 3.212581e-02 3.423262e-02
1.520000e-02 3.212461e-02 3.423389e-02
1.525000e-02 3.212341e-02 3.423516e-02
1.530000e-02 3.212221e-02 3.423642e-02
1.535000e-02 3.212101e-02 3.423768e-02
1.540000e-02 3.211980e-02 3.423893e-02
1.545000e-02 3.211860e-02 3.424018e-02
1.550000e-02 3.211739e-02 3.424143e-02
1.555000e-02 3.211618e-02 3.424267e-02
1.560000e-02 3.211497e-02 3.424391e-02
1.565000e-02 3.211376e-02 3.424514e-02
1.570000e-02 3.211255e-02 3.424638e-02
1.575000e-02 3.211133e-02 3.424760e-02
1.580000e-02 3.211012e-02 3.424883e-02
1.585000e-02 3.210890e-02 3.425005e-02
1.590000e-02 3.210769e-02 3.425127e-02
1.595000e-02 3.210647e-02 3.425248e-02
1.600000e-02 3.210525e-02 3.425369e-02
1.605000e-02 3.210403e-02 3.425490e-02
1.610000e-02 3.210281e-02 3.425610e-02
1.615000e-02 3.210159e-02 3.425730e-02
1.620000e-02 3.210037e-02 3.425850e-02
1.625000e-02 3.209915e-02 3.425969e-02
1.630000e-02 3.209793e-02 3.426088e-02
1.635000e-02 3.209671e-02 3.426207e-02
1.640000e-02 3.209549e-02 3.426325e-02
1.645000e-02 3.209427e-02 3.426443e-02
1.650000e-02 3.209305e-02 3.426560e-02
1.655000e-02 3.209183e-02 3.426678e-02
1.660000e-02 3.209060e-02 3.426794e-02
1.665000e-02 3.208938e-02 3.426911e-02
1.670000e-02 3.208816e-02 3.427027e-02
1.675000e-02 3.208694e-02 3.427143e-02
1.680000e-02 3.208572e-02 3.427258e-02
1.685000e-02 3.208450e-02 3.427374e-02
1.690000e-02 3.208328e-02 3.427488e-02
1.695000e-02 3.208206e-02 3.427603e-02
1.700000e-02 3.208083e-02 3.427717e-02
1.705000e-02 3.207961e-02 3.427831e-02
1.710000e-02 3.207840e-02 3.427945e-02
1.715000e-02 3.207718e-02 3.428058e-02
1.720000e-02 3.207596e-02 3.428171e-02
1.725000e-02 3.207474e-02 3.428284e-02
1.730000e-02 3.207352e-02 3.428396e-02
1.735000e-02 3.207230e-02 3.428508e-02
1.740000e-02 3.207109e-02 3.428620e-02
1.745000e-02 3.206987e-02 3.428731e-02
1.750000e-02 3.206866e-02 3.428842e-02
1.755000e-02 3.206744e-02 3.428953e-02
1.760000e-02 3.206623e-02 3.429064e-02
1.765000e-02 3.206502e-02 3.429174e-02
1.770000e-02 3.206380e-02 3.429284e-02
1.775000e-02 3.206259e-02 3.429394e-02
1.780000e-02 3.206138e-02 3.429503e-02
1.785000e-02 3.206017e-02 3.429613e-02
1.790000e-02 3.205896e-02 3.429722e-02
1.795000e-02 3.205776e-02 3.429830e-02
1.800000e-02 3.205655e-02 3.429939e-02
1.805000e-02 3.205534e-02 3.430047e-02
1.810000e-02 3.205414e-02 3.430155e-02
1.815000e-02 3.205293e-02 3.430263e-02
1.820000e-02 3.205173e-02 3.430370e-02
1.825000e-02 3.205053e-02 3.430477e-02
1.830000e-02 3.204933e-02 3.430584e-02
1.835000e-02 3.204813e-02 3.430691e-02
1.840000e-02 3.204693e-02 3.430797e-02
1.845000e-02 3.204573e-02 3.430904e-02
1.850000e-02 3.204453e-02 3.431010e-02
1.855000e-02 3.204333e-02 3.431116e-02
1.860000e-02 3.204214e-02 3.431221e-02
1.865000e-02 3.204094e-02 3.431327e-02
1.870000e-02 3.203975e-02 3.431432e-02
1.875000e-02 3.203856e-02 3.431537e-02
1.880000e-02 3.203737e-02 3.431642e-02
1.885000e-02 3.203618e-02 3.431746e-02
1.890000e-02 3.203499e-02 3.431851e-02
1.895000e-02 3.203380e-02 3.431955e-02
1.900000e-02 3.203261e-02 3.432059e-02
1.905000e-02 3.203143e-02 3.432163e-02
1.910000e-02 3.203024e-02 3.432267e-02
1.915000e-02 3.202906e-02 3.432370e-02
1.920000e-02 3.202788e-02 3.432473e-02
1.925000e-02 3.202670e-02 3.432577e-02
1.930000e-02 3.202552e-02 3.432680e-02
1.935000e-02 3.202434e-02 3.432782e-02
1.940000e-02 3.202316e-02 3.432885e-02
1.945000e-02 3.202198e-02 3.432988e-02
1.950000e-02 3.202081e-02 3.433090e-02
1.955000e-02 3.201963e-02 3.433192e-02
1.960000e-02 3.201846e-02 3.433294e-02
1.965000e-02 3.201729e-02 3.433396e-02
1.970000e-02 3.201612e-02 3.433498e-02
1.975000e-02 3.201495e-02 3.433600e-02
1.980000e-02 3.201378e-02 3.433701e-02
1.985000e-02 3.201261e-02 3.433802e-02
1.990000e-02 3.201144e-02 3.433904e-02
1.995000e-02 3.201028e-02 3.434005e-02
2.000000e-02 3.200911e-02 3.434106e-02
2.005000e-02 3.200795e-02 3.434207e-02
2.010000e-02 3.200679e-02 3.434307e-02
2.015000e-02 3.200562e-02 3.434408e-02
2.020000e-02 3.200446e-02 3.434508e-02
2.025000e-02 3.200330e-02 3.434609e-02
2.030000e-02 3.200214e-02 3.434709e-02
2.035000e-02 3.200099e-02 3.434809e-02
2.040000e-02 3.199983e-02 3.434909e-02
2.045000e-02 3.199868e-02 3.435009e-02
2.050000e-02 3.199752e-02 3.435109e-02
2.055000e-02 3.199637e-02 3.435209e-02
2.060000e-02 3.199522e-02 3.435309e-02
2.065000e-02 3.199406e-02 3.435409e-02
2.070000e-02 3.199291e-02 3.435508e-02
2.075000e-02 3.199176e-02 3.435608e-02
2.080000e-02 3.199062e-02 3.435707e-02
2.085000e-02 3.198947e-02 3.435806e-02
2.090000e-02 3.198832e-02 3.435905e-02
2.095000e-02 3.198718e-02 3.436004e-02
2.100000e-02 3.198603e-02 3.436104e-02
2.105000e-02 3.198489e-02 3.436202e-02
2.110000e-02 3.198374e-02 3.436301e-02
2.115000e-02 3.198260e-02 3.436400e-02
2.120000e-02 3.198146e-02 3.436499e-02
2.125000e-02 3.198032e-02 3.436598e-02
2.130000e-02 3.197918e-02 3.436696e-02
2.135000e-02 3.197804e-02 3.436795e-02
2.140000e-02 3.197691e-02 3.436893e-02
2.145000e-02 3.197577e-02 3.436992e-02
2.150000e-02 3.197463e-02 3.437090e-02
2.155000e-02 3.197350e-02 3.437189e-02
2.160000e-02 3.197237e-02 3.437287e-02
2.165000e-02 3.197123e-02 3.437385e-02
2.170000e-02 3.197010e-02 3.437483e-02
2.175000e-02 3.196897e-02 3.437581e-02
2.180000e-02 3.196784e-02 3.437679e-02
2.185000e-02 3.196671e-02 3.437777e-02
2.190000e-02 3.196558e-02 3.437875e-02
2.195000e-02 3.196445e-02 3.437973e-02
2.200000e-02 3.196332e-02 3.438071e-02
2.205000e-02 3.196219e-02 3.438169e-02
2.210000e-02 3.196107e-02 3.438267e-02
2.215000e-02 3.195994e-02 3.438365e-02
2.220000e-02 3.195882e-02 3.438462e-02
2.225000e-02 3.195769e-02 3.438560e-02
2.230000e-02 3.195657e-02 3.438658e-02
2.235000e-02 3.195545e-02 3.438755e-02
2.240000e-02 3.195433e-02 3.438853e-02
2.245000e-02 3.195321e-02 3.438950e-02
2.250000e-02 3.195209e-02 3.439048e-02
2.255000e-02 3.195097e-02 3.439145e-02
2.260000e-02 3.194985e-02 3.439243e-02
2.265000e-02 3.194873e-02 3.439340e-02
2.270000e-02 3.194761e-02 3.439438e-02
2.275000e-02 3.194649e-02 3.439535e-02
2.280000e-02 3.194538e-02 3.439632e-02
2.285000e-02 3.194426e-02 3.439730e-02
2.290000e-02 3.194315e-02 3.439827e-02
2.295000e-02 3.194203e-02 3.439924e-02
2.300000e-02 3.194092e-02 3.440021e-02
2.305000e-02 3.193981e-02 3.440118e-02
2.310000e-02 3.193869e-02 3.440216e-02
2.315000e-02 3.193758e-02 3.440313e-02
2.320000e-02 3.193647e-02 3.440410e-02
2.325000e-02 3.193536e-02 3.440507e-02
2.330000e-02 3.193425e-02 3.440604e-02
2.335000e-02 3.193314e-02 3.440701e-02
2.340000e-02 3.193203e-02 3.440798e-02
2.345000e-02 3.193092e-02 3.440895e-02
2.350000e-02 3.192982e-02 3.440992e-02
2.355000e-02 3.192871e-02 3.441089e-02
2.360000e-02 3.192760e-02 3.441185e-02
2.365000e-02 3.192650e-02 3.441282e-02
2.370000e-02 3.192539e-02 3.441379e-02
2.375000e-02 3.192428e-02 3.441476e-02
2.380000e-02 3.192318e-02 3.441573e-02
2.385000e-02 3.192208e-02 3.441669e-02
2.390000e-02 3.192097e-02 3.441766e-02
2.395000e-02 3.191987e-02 3.441863e-02
2.400000e-02 3.191877e-02 3.441959e-02
2.405000e-02 3.191767e-02 3.442056e-02
2.410000e-02 3.191656e-02 3.442153e-02
2.415000e-02 3.191546e-02 3.442249e-02
2.420000e-02 3.191436e-02 3.442346e-02
2.425000e-02 3.191326e-02 3.442442e-02
2.430000e-02 3.191216e-02 3.442539e-02
2.435000e-02 3.191106e-02 3.442635e-02
2.440000e-02 3.190997e-02 3.442732e-02
2.445000e-02 3.190887e-02 3.442828e-02
2.450000e-02 3.190777e-02 3.442924e-02
2.455000e-02 3.190667e-02 3.443021e-02
2.460000e-02 3.190558e-02 3.443117e-02
2.465000e-02 3.190448e-02 3.443213e-02
2.470000e-02 3.190338e-02 3.443310e-02
2.475000e-02 3.190229e-02 3.443406e-02
2.480000e-02 3.190119e-02 3.443502e-02
2.485000e-02 3.190010e-02 3.443598e-02
2.490000e-02 3.189900e-02 3.443694e-02
2.495000e-02 3.189791e-02 3.443790e-02
2.500000e-02 3.189682e-02 3.443886e-02
2.505000e-02 3.189573e-02 3.443982e-02
2.510000e-02 3.189463e-02 3.444078e-02
2.515000e-02 3.189354e-02 3.444174e-02
2.520000e-02 3.189245e-02 3.444270e-02
2.525000e-02 3.189136e-02 3.444366e-02
2.530000e-02 3.189027e-02 3.444462e-02
2.535000e-02 3.188918e-02 3.444558e-02
2.540000e-02 3.188809e-02 3.444654e-02
2.545000e-02 3.188700e-02 3.444749e-02
2.550000e-02 3.188591e-02 3.444845e-02
2.555000e-02 3.188482e-02 3.444941e-02
2.560000e-02 3.188373e-02 3.445036e-02
2.565000e-02 3.188265e-02 3.445132e-02
2.570000e-02 3.188156e-02 3.445227e-02
2.575000e-02 3.188047e-02 3.445323e-02
2.580000e-02 3.187938e-02 3.445418e-02
2.585000e-02 3.187830e-02 3.445513e-02
2.590000e-02 3.187721e-02 3.445609e-02
2.595000e-02 3.187613e-02 3.445704e-02
2.600000e-02 3.187504e-02 3.445799e-02
2.605000e-02 3.187396e-02 3.445894e-02
2.610000e-02 3.187287e-02 3.445989e-02
2.615000e-02 3.187179e-02 3.446084e-02
2.620000e-02 3.187071e-02 3.446179e-02
2.625000e-02 3.186962e-02 3.446274e-02
2.630000e-02 3.186854e-02 3.446369e-02
2.635000e-02 3.186746e-02 3.446464e-02
2.640000e-02 3.186638e-02 3.446559e-02
2.645000e-02 3.186529e-02 3.446654e-02
2.650000e-02 3.186421e-02 3.446748e-02
2.655000e-02 3.186313e-02 3.446843e-02
2.660000e-02 3.186205e-02 3.446937e-02
2.665000e-02 3.186097e-02 3.447032e-02
2.670000e-02 3.185989e-02 3.447126e-02
2.675000e-02 3.185881e-02 3.447221e-02
2.680000e-02 3.185773e-02 3.447315e-02
2.685000e-02 3.185665e-02 3.447409e-02
2.690000e-02 3.185558e-02 3.447503e-02
2.695000e-02 3.185450e-02 3.447598e-02
2.700000e-02 3.185342e-02 3.447692e-02
2.705000e-02 3.185234e-02 3.447786e-02
2.710000e-02 3.185127e-02 3.447879e-02
2.715000e-02 3.185019e-02 3.447973e-02
2.720000e-02 3.184912e-02 3.448067e-02
2.725000e-02 3.184804e-02 3.448161e-02
2.730000e-02 3.184696e-02 3.448254e-02
2.735000e-02 3.184589e-02 3.448348e-02
2.740000e-02 3.184482e-02 3.448441e-02
2.745000e-02 3.184374e-02 3.448535e-02
2.750000e-02 3.184267e-02 3.448628e-02
2.755000e-02 3.184159e-02 3.448721e-02
2.760000e-02 3.184052e-02 3.448815e-02
2.765000e-02 3.183945e-02 3.448908e-02
2.770000e-02 3.183838e-02 3.449001e-02
2.775000e-02 3.183731e-02 3.449094e-02
2.780000e-02 3.183623e-02 3.449186e-02
2.785000e-02 3.183516e-02 3.449279e-02
2.790000e-02 3.183409e-02 3.449372e-02
2.795000e-02 3.183302e-02 3.449465e-02
2.800000e-02 3.183195e-02 3.449557e-02
2.805000e-02 3.183088e-02 3.449650e-02
2.810000e-02 3.182981e-02 3.449742e-02
2.815000e-02 3.182875e-02 3.449834e-02
2.820000e-02 3.182768e-02 3.449926e-02
2.825000e-02 3.182661e-02 3.450019e-02
2.830000e-02 3.182554e-02 3.450111e-02
2.835000e-02 3.182448e-02 3.450203e-02
2.840000e-02 3.182341e-02 3.450294e-02
2.845000e-02 3.182234e-02 3.450386e-02
2.850000e-02 3.182128e-02 3.450478e-02
2.855000e-02 3.182021e-02 3.450569e-02
2.860000e-02 3.181915e-02 3.450661e-02
2.865000e-02 3.181808e-02 3.450752e-02
2.870000e-02 3.181702e-02 3.450844e-02
2.875000e-02 3.181595e-02 3.450935e-02
2.880000e-02 3.181489e-02 3.451026e-02
2.885000e-02 3.181383e-02 3.451117e-02
2.890000e-02 3.181276e-02 3.451208e-02
2.895000e-02 3.181170e-02 3.451299e-02
2.900000e-02 3.181064e-02 3.451390e-02
2.905000e-02 3.180958e-02 3.451480e-02
2.910000e-02 3.180852e-02 3.451571e-02
