t mart.cavg aus1.cavg fer1.cavg aus2.cavg fer2.cavg
2.150000e-03 3.333616e-02 3.370984e-02 1.079259e-05 3.344168e-02 1.078367e-05
2.200000e-03 3.333395e-02 3.371071e-02 1.079343e-05 3.344170e-02 1.078409e-05
2.250000e-03 3.333175e-02 3.371158e-02 1.079430e-05 3.344171e-02 1.078453e-05
2.300000e-03 3.332956e-02 3.371246e-02 1.079518e-05 3.344173e-02 1.078498e-05
2.350000e-03 3.332737e-02 3.371333e-02 1.079609e-05 3.344174e-02 1.078543e-05
2.400000e-03 3.332519e-02 3.371421e-02 1.079701e-05 3.344175e-02 1.078590e-05
2.450000e-03 3.332301e-02 3.371508e-02 1.079795e-05 3.344177e-02 1.078637e-05
2.500000e-03 3.332084e-02 3.371596e-02 1.079891e-05 3.344179e-02 1.078686e-05
2.550000e-03 3.331868e-02 3.371684e-02 1.079989e-05 3.344180e-02 1.078735e-05
2.600000e-03 3.331652e-02 3.371771e-02 1.080089e-05 3.344182e-02 1.078785e-05
2.650000e-03 3.331437e-02 3.371859e-02 1.080191e-05 3.344183e-02 1.078837e-05
2.700000e-03 3.331222e-02 3.371947e-02 1.080294e-05 3.344185e-02 1.078889e-05
2.750000e-03 3.331008e-02 3.372035e-02 1.080400e-05 3.344187e-02 1.078942e-05
2.800000e-03 3.330795e-02 3.372123e-02 1.080507e-05 3.344188e-02 1.078997e-05
2.850000e-03 3.330582e-02 3.372211e-02 1.080616e-05 3.344190e-02 1.079052e-05
2.900000e-03 3.330370e-02 3.372299e-02 1.080727e-05 3.344192e-02 1.079108e-05
2.950000e-03 3.330158e-02 3.372387e-02 1.080840e-05 3.344194e-02 1.079165e-05
3.000000e-03 3.329947e-02 3.372475e-02 1.080955e-05 3.344196e-02 1.079223e-05
3.050000e-03 3.329737e-02 3.372564e-02 1.081072e-05 3.344198e-02 1.079282e-05
3.100000e-03 3.329527e-02 3.372652e-02 1.081190e-05 3.344199e-02 1.079343e-05
3.150000e-03 3.329318e-02 3.372740e-02 1.081310e-05 3.344201e-02 1.079404e-05
3.200000e-03 3.329109e-02 3.372829e-02 1.081432e-05 3.344203e-02 1.079465e-05
3.250000e-03 3.328901e-02 3.372917e-02 1.081556e-05 3.344205e-02 1.079528e-05
3.300000e-03 3.328694e-02 3.373006e-02 1.081682e-05 3.344207e-02 1.079592e-05
3.350000e-03 3.328487e-02 3.373094e-02 1.081810e-05 3.344210e-02 1.079657e-05
3.400000e-03 3.328281e-02 3.373183e-02 1.081939e-05 3.344212e-02 1.079723e-05
3.450000e-03 3.328075e-02 3.373272e-02 1.082070e-05 3.344214e-02 1.079790e-05
3.500000e-03 3.327870e-02 3.373361e-02 1.082203e-05 3.344216e-02 1.079857e-05
3.550000e-03 3.327666e-02 3.373449e-02 1.082338e-05 3.344218e-02 1.079926e-05
3.600000e-03 3.327462e-02 3.373538e-02 1.082474e-05 3.344220e-02 1.079995e-05
3.650000e-03 3.327259e-02 3.373627e-02 1.082613e-05 3.344223e-02 1.080066e-05
3.700000e-03 3.327056e-02 3.373716e-02 1.082753e-05 3.344225e-02 1.080137e-05
3.750000e-03 3.326854e-02 3.373805e-02 1.082895e-05 3.344227e-02 1.080210e-05
3.800000e-03 3.326653e-02 3.373894e-02 1.083038e-05 3.344230e-02 1.080283e-05
3.850000e-03 3.326452e-02 3.373983e-02 1.083184e-05 3.344232e-02 1.080357e-05
3.900000e-03 3.326252e-02 3.374072e-02 1.083331e-05 3.344234e-02 1.080432e-05
3.950000e-03 3.326052e-02 3.374161e-02 1.083480e-05 3.344237e-02 1.080508e-05
4.000000e-03 3.325853e-02 3.374251e-02 1.083630e-05 3.344239e-02 1.080586e-05
4.050000e-03 3.325655e-02 3.374340e-02 1.083783e-05 3.344242e-02 1.080664e-05
4.100000e-03 3.325457e-02 3.374429e-02 1.083937e-05 3.344244e-02 1.080742e-05
4.150000e-03 3.325259e-02 3.374518e-02 1.084092e-05 3.344247e-02 1.080822e-05
4.200000e-03 3.325063e-02 3.374608e-02 1.084250e-05 3.344249e-02 1.080903e-05
4.250000e-03 3.324866e-02 3.374697e-02 1.084409e-05 3.344252e-02 1.080985e-05
4.300000e-03 3.324671e-02 3.374787e-02 1.084570e-05 3.344255e-02 1.081067e-05
4.350000e-03 3.324476e-02 3.374876e-02 1.084733e-05 3.344257e-02 1.081151e-05
4.400000e-03 3.324281e-02 3.374966e-02 1.084897e-05 3.344260e-02 1.081235e-05
4.450000e-03 3.324088e-02 3.375055e-02 1.085063e-05 3.344263e-02 1.081321e-05
4.500000e-03 3.323894e-02 3.375145e-02 1.085230e-05 3.344266e-02 1.081407e-05
4.550000e-03 3.323702e-02 3.375235e-02 1.085400e-05 3.344268e-02 1.081494e-05
4.600000e-03 3.323510e-02 3.375324e-02 1.085571e-05 3.344271e-02 1.081582e-05
4.650000e-03 3.323318e-02 3.375414e-02 1.085743e-05 3.344274e-02 1.081671e-05
4.700000e-03 3.323127e-02 3.375504e-02 1.085917e-05 3.344277e-02 1.081761e-05
4.750000e-03 3.322937e-02 3.375594e-02 1.086093e-05 3.344280e-02 1.081852e-05
4.800000e-03 3.322747e-02 3.375683e-02 1.086271e-05 3.344283e-02 1.081944e-05
4.850000e-03 3.322558e-02 3.375773e-02 1.086450e-05 3.344286e-02 1.082036e-05
4.900000e-03 3.322369e-02 3.375863e-02 1.086631e-05 3.344289e-02 1.082130e-05
4.950000e-03 3.322181e-02 3.375953e-02 1.086813e-05 3.344292e-02 1.082224e-05
5.000000e-03 3.321994e-02 3.376043e-02 1.086997e-05 3.344295e-02 1.082320e-05
5.050000e-03 3.321807e-02 3.376133e-02 1.087182e-05 3.344298e-02 1.082416e-05
5.100000e-03 3.321621e-02 3.376223e-02 1.087369e-05 3.344301e-02 1.082513e-05
5.150000e-03 3.321435e-02 3.376313e-02 1.087558e-05 3.344304e-02 1.082611e-05
5.200000e-03 3.321250e-02 3.376403e-02 1.087748e-05 3.344307e-02 1.082710e-05
5.250000e-03 3.321065e-02 3.376493e-02 1.087940e-05 3.344310e-02 1.082810e-05
5.300000e-03 3.320881e-02 3.376583e-02 1.088134e-05 3.344314e-02 1.082910e-05
5.350000e-03 3.320698e-02 3.376674e-02 1.088329e-05 3.344317e-02 1.083012e-05
5.400000e-03 3.320515e-02 3.376764e-02 1.088525e-05 3.344320e-02 1.083114e-05
5.450000e-03 3.320333e-02 3.376854e-02 1.088723e-05 3.344324e-02 1.083217e-05
5.500000e-03 3.320151e-02 3.376944e-02 1.088922e-05 3.344327e-02 1.083322e-05
5.550000e-03 3.319970e-02 3.377035e-02 1.089123e-05 3.344330e-02 1.083427e-05
5.600000e-03 3.319789e-02 3.377125e-02 1.089326e-05 3.344334e-02 1.083533e-05
5.650000e-03 3.319609e-02 3.377215e-02 1.089530e-05 3.344337e-02 1.083639e-05
5.700000e-03 3.319430e-02 3.377306e-02 1.089736e-05 3.344340e-02 1.083747e-05
5.750000e-03 3.319251e-02 3.377396e-02 1.089943e-05 3.344344e-02 1.083856e-05
5.800000e-03 3.319073e-02 3.377486e-02 1.090151e-05 3.344347e-02 1.083965e-05
5.850000e-03 3.318895e-02 3.377577e-02 1.090361e-05 3.344351e-02 1.084075e-05
5.900000e-03 3.318718e-02 3.377667e-02 1.090572e-05 3.344355e-02 1.084186e-05
5.950000e-03 3.318541e-02 3.377758e-02 1.090785e-05 3.344358e-02 1.084298e-05
6.000000e-03 3.318365e-02 3.377848e-02 1.090999e-05 3.344362e-02 1.084411e-05
6.050000e-03 3.318189e-02 3.377939e-02 1.091215e-05 3.344365e-02 1.084525e-05
6.100000e-03 3.318015e-02 3.378029e-02 1.091432e-05 3.344369e-02 1.084639e-05
6.150000e-03 3.317840e-02 3.378120e-02 1.091651e-05 3.344373e-02 1.084755e-05
6.200000e-03 3.317666e-02 3.378210e-02 1.091871e-05 3.344376e-02 1.084871e-05
6.250000e-03 3.317493e-02 3.378301e-02 1.092092e-05 3.344380e-02 1.084988e-05
6.300000e-03 3.317320e-02 3.378391e-02 1.092315e-05 3.344384e-02 1.085106e-05
6.350000e-03 3.317148e-02 3.378482e-02 1.092539e-05 3.344388e-02 1.085224e-05
6.400000e-03 3.316977e-02 3.378573e-02 1.092764e-05 3.344392e-02 1.085344e-05
6.450000e-03 3.316806e-02 3.378663e-02 1.092991e-05 3.344396e-02 1.085464e-05
6.500000e-03 3.316635e-02 3.378754e-02 1.093219e-05 3.344400e-02 1.085585e-05
6.550000e-03 3.316465e-02 3.378845e-02 1.093449e-05 3.344404e-02 1.085707e-05
6.600000e-03 3.316296e-02 3.378935e-02 1.093680e-05 3.344407e-02 1.085830e-05
6.650000e-03 3.316127e-02 3.379026e-02 1.093912e-05 3.344411e-02 1.085954e-05
6.700000e-03 3.315959e-02 3.379117e-02 1.094145e-05 3.344416e-02 1.086079e-05
6.750000e-03 3.315791e-02 3.379207e-02 1.094380e-05 3.344420e-02 1.086204e-05
6.800000e-03 3.315624e-02 3.379298e-02 1.094616e-05 3.344424e-02 1.086330e-05
6.850000e-03 3.315458e-02 3.379389e-02 1.094853e-05 3.344428e-02 1.086457e-05
6.900000e-03 3.315292e-02 3.379479e-02 1.095092e-05 3.344432e-02 1.086585e-05
6.950000e-03 3.315126e-02 3.379570e-02 1.095331e-05 3.344436e-02 1.086713e-05
7.000000e-03 3.314961e-02 3.379661e-02 1.095573e-05 3.344440e-02 1.086843e-05
7.050000e-03 3.314797e-02 3.379752e-02 1.095815e-05 3.344444e-02 1.086973e-05
7.100000e-03 3.314633e-02 3.379842e-02 1.096058e-05 3.344449e-02 1.087104e-05
7.150000e-03 3.314470e-02 3.379933e-02 1.096303e-05 3.344453e-02 1.087236e-05
7.200000e-03 3.314307e-02 3.380024e-02 1.096549e-05 3.344457e-02 1.087368e-05
7.250000e-03 3.314145e-02 3.380115e-02 1.096796e-05 3.344461e-02 1.087501e-05
7.300000e-03 3.313984e-02 3.380205e-02 1.097045e-05 3.344466e-02 1.087636e-05
7.350000e-03 3.313822e-02 3.380296e-02 1.097294e-05 3.344470e-02 1.087771e-05
7.400000e-03 3.313662e-02 3.380387e-02 1.097545e-05 3.344474e-02 1.087906e-05
7.450000e-03 3.313502e-02 3.380477e-02 1.097797e-05 3.344479e-02 1.088043e-05
7.500000e-03 3.313343e-02 3.380568e-02 1.098050e-05 3.344483e-02 1.088180e-05
7.550000e-03 3.313184e-02 3.380659e-02 1.098304e-05 3.344488e-02 1.088318e-05
7.600000e-03 3.313025e-02 3.380750e-02 1.098560e-05 3.344492e-02 1.088457e-05
7.650000e-03 3.312867e-02 3.380840e-02 1.098816e-05 3.344497e-02 1.088596e-05
7.700000e-03 3.312710e-02 3.380931e-02 1.099074e-05 3.344501e-02 1.088737e-05
7.750000e-03 3.312554e-02 3.381022e-02 1.099332e-05 3.344506e-02 1.088878e-05
7.800000e-03 3.312397e-02 3.381112e-02 1.099592e-05 3.344510e-02 1.089020e-05
7.850000e-03 3.312242e-02 3.381203e-02 1.099853e-05 3.344515e-02 1.089162e-05
7.900000e-03 3.312087e-02 3.381294e-02 1.100115e-05 3.344519e-02 1.089306e-05
7.950000e-03 3.311932e-02 3.381384e-02 1.100378e-05 3.344524e-02 1.089450e-05
8.000000e-03 3.311778e-02 3.381475e-02 1.100642e-05 3.344529e-02 1.089595e-05
8.050000e-03 3.311624e-02 3.381566e-02 1.100907e-05 3.344533e-02 1.089741e-05
8.100000e-03 3.311471e-02 3.381656e-02 1.101174e-05 3.344538e-02 1.089887e-05
8.150000e-03 3.311319e-02 3.381747e-02 1.101441e-05 3.344543e-02 1.090034e-05
8.200000e-03 3.311167e-02 3.381838e-02 1.101709e-05 3.344547e-02 1.090182e-05
8.250000e-03 3.311016e-02 3.381928e-02 1.101978e-05 3.344552e-02 1.090331e-05
8.300000e-03 3.310865e-02 3.382019e-02 1.102249e-05 3.344557e-02 1.090480e-05
8.350000e-03 3.310715e-02 3.382109e-02 1.102520e-05 3.344562e-02 1.090630e-05
8.400000e-03 3.310565e-02 3.382200e-02 1.102792e-05 3.344567e-02 1.090781e-05
8.450000e-03 3.310415e-02 3.382290e-02 1.103065e-05 3.344571e-02 1.090932e-05
8.500000e-03 3.310267e-02 3.382381e-02 1.103339e-05 3.344576e-02 1.091085e-05
8.550000e-03 3.310119e-02 3.382471e-02 1.103615e-05 3.344581e-02 1.091238e-05
8.600000e-03 3.309971e-02 3.382562e-02 1.103891e-05 3.344586e-02 1.091391e-05
8.650000e-03 3.309824e-02 3.382652e-02 1.104168e-05 3.344591e-02 1.091546e-05
8.700000e-03 3.309677e-02 3.382743e-02 1.104445e-05 3.344596e-02 1.091701e-05
8.750000e-03 3.309531e-02 3.382833e-02 1.104724e-05 3.344601e-02 1.091856e-05
8.800000e-03 3.309385e-02 3.382923e-02 1.105004e-05 3.344606e-02 1.092013e-05
8.850000e-03 3.309240e-02 3.383014e-02 1.105285e-05 3.344611e-02 1.092170e-05
8.900000e-03 3.309096e-02 3.383104e-02 1.105566e-05 3.344616e-02 1.092328e-05
8.950000e-03 3.308952e-02 3.383194e-02 1.105848e-05 3.344621e-02 1.092487e-05
9.000000e-03 3.308808e-02 3.383285e-02 1.106132e-05 3.344626e-02 1.092646e-05
9.050000e-03 3.308665e-02 3.383375e-02 1.106416e-05 3.344631e-02 1.092806e-05
9.100000e-03 3.308523e-02 3.383465e-02 1.106701e-05 3.344637e-02 1.092967e-05
9.150000e-03 3.308381e-02 3.383555e-02 1.106986e-05 3.344642e-02 1.093128e-05
9.200000e-03 3.308239e-02 3.383645e-02 1.107273e-05 3.344647e-02 1.093290e-05
9.250000e-03 3.308098e-02 3.383735e-02 1.107560e-05 3.344652e-02 1.093453e-05
9.300000e-03 3.307958e-02 3.383826e-02 1.107848e-05 3.344657e-02 1.093616e-05
9.350000e-03 3.307818e-02 3.383916e-02 1.108137e-05 3.344663e-02 1.093780e-05
9.400000e-03 3.307679e-02 3.384006e-02 1.108427e-05 3.344668e-02 1.093945e-05
9.450000e-03 3.307540e-02 3.384096e-02 1.108717e-05 3.344673e-02 1.094110e-05
9.500000e-03 3.307401e-02 3.384186e-02 1.109009e-05 3.344678e-02 1.094276e-05
9.550000e-03 3.307263e-02 3.384275e-02 1.109301e-05 3.344684e-02 1.094442e-05
9.600000e-03 3.307126e-02 3.384365e-02 1.109593e-05 3.344689e-02 1.094610e-05
9.650000e-03 3.306989e-02 3.384455e-02 1.109887e-05 3.344694e-02 1.094778e-05
9.700000e-03 3.306853e-02 3.384545e-02 1.110181e-05 3.344700e-02 1.094946e-05
9.750000e-03 3.306717e-02 3.384635e-02 1.110476e-05 3.344705e-02 1.095115e-05
9.800000e-03 3.306582e-02 3.384725e-02 1.110771e-05 3.344711e-02 1.095285e-05
9.850000e-03 3.306447e-02 3.384814e-02 1.111068e-05 3.344716e-02 1.095456e-05
9.900000e-03 3.306312e-02 3.384904e-02 1.111365e-05 3.344722e-02 1.095627e-05
9.950000e-03 3.306179e-02 3.384994e-02 1.111662e-05 3.344727e-02 1.095799e-05
1.000000e-02 3.306045e-02 3.385083e-02 1.111960e-05 3.344732e-02 1.095971e-05
1.005000e-02 3.305912e-02 3.385173e-02 1.112259e-05 3.344738e-02 1.096144e-05
1.010000e-02 3.305780e-02 3.385262e-02 1.112559e-05 3.344744e-02 1.096318e-05
1.015000e-02 3.305648e-02 3.385352e-02 1.112859e-05 3.344749e-02 1.096492e-05
1.020000e-02 3.305517e-02 3.385441e-02 1.113160e-05 3.344755e-02 1.096667e-05
1.025000e-02 3.305386e-02 3.385530e-02 1.113461e-05 3.344760e-02 1.096842e-05
1.030000e-02 3.305255e-02 3.385620e-02 1.113763e-05 3.344766e-02 1.097018e-05
1.035000e-02 3.305125e-02 3.385709e-02 1.114066e-05 3.344771e-02 1.097195e-05
1.040000e-02 3.304996e-02 3.385798e-02 1.114369e-05 3.344777e-02 1.097372e-05
1.045000e-02 3.304867e-02 3.385887e-02 1.114673e-05 3.344783e-02 1.097550e-05
1.050000e-02 3.304739e-02 3.385976e-02 1.114977e-05 3.344788e-02 1.097728e-05
1.055000e-02 3.304611e-02 3.386065e-02 1.115282e-05 3.344794e-02 1.097907e-05
1.060000e-02 3.304483e-02 3.386154e-02 1.115587e-05 3.344800e-02 1.098087e-05
1.065000e-02 3.304356e-02 3.386243e-02 1.115893e-05 3.344805e-02 1.098267e-05
1.070000e-02 3.304230e-02 3.386332e-02 1.116200e-05 3.344811e-02 1.098448e-05
1.075000e-02 3.304104e-02 3.386421e-02 1.116506e-05 3.344817e-02 1.098629e-05
1.080000e-02 3.303978e-02 3.386510e-02 1.116814e-05 3.344822e-02 1.098811e-05
1.085000e-02 3.303853e-02 3.386599e-02 1.117122e-05 3.344828e-02 1.098993e-05
1.090000e-02 3.303729e-02 3.386687e-02 1.117430e-05 3.344834e-02 1.099177e-05
1.095000e-02 3.303604e-02 3.386776e-02 1.117739e-05 3.344840e-02 1.099360e-05
1.100000e-02 3.303481e-02 3.386865e-02 1.118048e-05 3.344846e-02 1.099544e-05
1.105000e-02 3.303358e-02 3.386953e-02 1.118358e-05 3.344851e-02 1.099729e-05
1.110000e-02 3.303235e-02 3.387042e-02 1.118668e-05 3.344857e-02 1.099914e-05
1.115000e-02 3.303113e-02 3.387130e-02 1.118979e-05 3.344863e-02 1.100100e-05
1.120000e-02 3.302991e-02 3.387218e-02 1.119290e-05 3.344869e-02 1.100286e-05
1.125000e-02 3.302870e-02 3.387307e-02 1.119601e-05 3.344875e-02 1.100473e-05
1.130000e-02 3.302749e-02 3.387395e-02 1.119913e-05 3.344881e-02 1.100661e-05
1.135000e-02 3.302629e-02 3.387483e-02 1.120225e-05 3.344887e-02 1.100849e-05
1.140000e-02 3.302509e-02 3.387571e-02 1.120538e-05 3.344893e-02 1.101037e-05
1.145000e-02 3.302389e-02 3.387659e-02 1.120851e-05 3.344898e-02 1.101226e-05
1.150000e-02 3.302270e-02 3.387747e-02 1.121164e-05 3.344904e-02 1.101416e-05
1.155000e-02 3.302152e-02 3.387835e-02 1.121478e-05 3.344910e-02 1.101606e-05
1.160000e-02 3.302034e-02 3.387923e-02 1.121792e-05 3.344916e-02 1.101796e-05
1.165000e-02 3.301916e-02 3.388011e-02 1.122106e-05 3.344922e-02 1.101988e-05
1.170000e-02 3.301799e-02 3.388098e-02 1.122421e-05 3.344928e-02 1.102179e-05
1.175000e-02 3.301683e-02 3.388186e-02 1.122736e-05 3.344934e-02 1.102371e-05
1.180000e-02 3.301567e-02 3.388274e-02 1.123051e-05 3.344940e-02 1.102564e-05
1.185000e-02 3.301451e-02 3.388361e-02 1.123367e-05 3.344946e-02 1.102757e-05
1.190000e-02 3.301336e-02 3.388448e-02 1.123683e-05 3.344952e-02 1.102951e-05
1.195000e-02 3.301221e-02 3.388536e-02 1.123999e-05 3.344959e-02 1.103145e-05
1.200000e-02 3.301106e-02 3.388623e-02 1.124315e-05 3.344965e-02 1.103339e-05
1.205000e-02 3.300992e-02 3.388710e-02 1.124632e-05 3.344971e-02 1.103535e-05
1.210000e-02 3.300879e-02 3.388798e-02 1.124949e-05 3.344977e-02 1.103730e-05
1.215000e-02 3.300766e-02 3.388885e-02 1.125266e-05 3.344983e-02 1.103926e-05
1.220000e-02 3.300653e-02 3.388972e-02 1.125584e-05 3.344989e-02 1.104123e-05
1.225000e-02 3.300541e-02 3.389059e-02 1.125901e-05 3.344995e-02 1.104320e-05
1.230000e-02 3.300430e-02 3.389145e-02 1.126219e-05 3.345001e-02 1.104517e-05
1.235000e-02 3.300318e-02 3.389232e-02 1.126537e-05 3.345007e-02 1.104715e-05
1.240000e-02 3.300208e-02 3.389319e-02 1.126855e-05 3.345014e-02 1.104913e-05
1.245000e-02 3.300097e-02 3.389406e-02 1.127174e-05 3.345020e-02 1.105112e-05
1.250000e-02 3.299987e-02 3.389492e-02 1.127492e-05 3.345026e-02 1.105312e-05
1.255000e-02 3.299878e-02 3.389579e-02 1.127811e-05 3.345032e-02 1.105511e-05
1.260000e-02 3.299769e-02 3.389665e-02 1.128130e-05 3.345038e-02 1.105712e-05
1.265000e-02 3.299660e-02 3.389751e-02 1.128449e-05 3.345045e-02 1.105912e-05
1.270000e-02 3.299552e-02 3.389838e-02 1.128768e-05 3.345051e-02 1.106113e-05
1.275000e-02 3.299444e-02 3.389924e-02 1.129088e-05 3.345057e-02 1.106315e-05
1.280000e-02 3.299337e-02 3.390010e-02 1.129407e-05 3.345063e-02 1.106517e-05
1.285000e-02 3.299230e-02 3.390096e-02 1.129727e-05 3.345070e-02 1.106719e-05
1.290000e-02 3.299124e-02 3.390182e-02 1.130046e-05 3.345076e-02 1.106922e-05
1.295000e-02 3.299018e-02 3.390268e-02 1.130366e-05 3.345082e-02 1.107125e-05
1.300000e-02 3.298912e-02 3.390353e-02 1.130686e-05 3.345089e-02 1.107329e-05
1.305000e-02 3.298807e-02 3.390439e-02 1.131006e-05 3.345095e-02 1.107533e-05
1.310000e-02 3.298702e-02 3.390525e-02 1.131326e-05 3.345101e-02 1.107738e-05
1.315000e-02 3.298598e-02 3.390610e-02 1.131646e-05 3.345107e-02 1.107943e-05
1.320000e-02 3.298494e-02 3.390695e-02 1.131966e-05 3.345114e-02 1.108148e-05
1.325000e-02 3.298391e-02 3.390781e-02 1.132286e-05 3.345120e-02 1.108354e-05
1.330000e-02 3.298288e-02 3.390866e-02 1.132606e-05 3.345127e-02 1.108560e-05
1.335000e-02 3.298185e-02 3.390951e-02 1.132926e-05 3.345133e-02 1.108766e-05
1.340000e-02 3.298083e-02 3.391036e-02 1.133247e-05 3.345139e-02 1.108973e-05
1.345000e-02 3.297981e-02 3.391121e-02 1.133567e-05 3.345146e-02 1.109181e-05
1.350000e-02 3.297880e-02 3.391206e-02 1.133887e-05 3.345152e-02 1.109388e-05
1.355000e-02 3.297779e-02 3.391291e-02 1.134207e-05 3.345158e-02 1.109596e-05
1.360000e-02 3.297678e-02 3.391376e-02 1.134527e-05 3.345165e-02 1.109805e-05
1.365000e-02 3.297578e-02 3.391460e-02 1.134848e-05 3.345171e-02 1.110014e-05
1.370000e-02 3.297478e-02 3.391545e-02 1.135168e-05 3.345178e-02 1.110223e-05
1.375000e-02 3.297379e-02 3.391629e-02 1.135488e-05 3.345184e-02 1.110433e-05
1.380000e-02 3.297280e-02 3.391714e-02 1.135808e-05 3.345190e-02 1.110642e-05
1.385000e-02 3.297181e-02 3.391798e-02 1.136128e-05 3.345197e-02 1.110853e-05
1.390000e-02 3.297083e-02 3.391882e-02 1.136448e-05 3.345203e-02 1.111063e-05
1.395000e-02 3.296986e-02 3.391966e-02 1.136768e-05 3.345210e-02 1.111274e-05
1.400000e-02 3.296888e-02 3.392050e-02 1.137088e-05 3.345216e-02 1.111486e-05
1.405000e-02 3.296791e-02 3.392134e-02 1.137407e-05 3.345223e-02 1.111698e-05
1.410000e-02 3.296695e-02 3.392218e-02 1.137727e-05 3.345229e-02 1.111910e-05
1.415000e-02 3.296599e-02 3.392302e-02 1.138046e-05 3.345236e-02 1.112122e-05
1.420000e-02 3.296503e-02 3.392385e-02 1.138366e-05 3.345242e-02 1.112335e-05
1.425000e-02 3.296408e-02 3.392469e-02 1.138685e-05 3.345249e-02 1.112548e-05
1.430000e-02 3.296313e-02 3.392552e-02 1.139004e-05 3.345255e-02 1.112761e-05
1.435000e-02 3.296218e-02 3.392635e-02 1.139323e-05 3.345262e-02 1.112975e-05
1.440000e-02 3.296124e-02 3.392719e-02 1.139642e-05 3.345268e-02 1.113189e-05
1.445000e-02 3.296030e-02 3.392802e-02 1.139961e-05 3.345275e-02 1.113404e-05
1.450000e-02 3.295937e-02 3.392885e-02 1.140280e-05 3.345281e-02 1.113618e-05
