t mart.cavg aus1.cavg fer1.cavg aus2.cavg fer2.cavg
5.000000e-04 3.344140e-02 3.344140e-02 1.077469e-05 3.344140e-02 1.077469e-05
1.000000e-03 3.344140e-02 3.344161e-02 1.079464e-05 3.344171e-02 1.078467e-05
1.500000e-03 3.344140e-02 3.344202e-02 1.083448e-05 3.344234e-02 1.080461e-05
2.000000e-03 3.344140e-02 3.344264e-02 1.089407e-05 3.344327e-02 1.083447e-05
2.500000e-03 3.344140e-02 3.344347e-02 1.097314e-05 3.344451e-02 1.087420e-05
3.000000e-03 3.344140e-02 3.344451e-02 1.107134e-05 3.344606e-02 1.092371e-05
3.500000e-03 3.344140e-02 3.344572e-02 1.118820e-05 3.344791e-02 1.098288e-05
4.000000e-03 3.344140e-02 3.344712e-02 1.132315e-05 3.345003e-02 1.105158e-05
4.500000e-03 3.344140e-02 3.344869e-02 1.147550e-05 3.345243e-02 1.112964e-05
5.000000e-03 3.344140e-02 3.345044e-02 1.164444e-05 3.345508e-02 1.121688e-05
5.500000e-03 3.344140e-02 3.345232e-02 1.182902e-05 3.345797e-02 1.131307e-05
6.000000e-03 3.344140e-02 3.345435e-02 1.202821e-05 3.346109e-02 1.141797e-05
6.500000e-03 3.344140e-02 3.345650e-02 1.224083e-05 3.346442e-02 1.153131e-05
7.000000e-03 3.344140e-02 3.345875e-02 1.246561e-05 3.346794e-02 1.165277e-05
7.500000e-03 3.344140e-02 3.346111e-02 1.270117e-05 3.347164e-02 1.178202e-05
8.000000e-03 3.344140e-02 3.346353e-02 1.294602e-05 3.347546e-02 1.191870e-05
8.500000e-03 3.344140e-02 3.346603e-02 1.319861e-05 3.347945e-02 1.206242e-05
9.000000e-03 3.344140e-02 3.346856e-02 1.345734e-05 3.348353e-02 1.221276e-05
9.500000e-03 3.344140e-02 3.347114e-02 1.372058e-05 3.348770e-02 1.236927e-05
1.000000e-02 3.344140e-02 3.347372e-02 1.398668e-05 3.349194e-02 1.253149e-05
1.050000e-02 3.344140e-02 3.347631e-02 1.425399e-05 3.349624e-02 1.269892e-05
1.100000e-02 3.344140e-02 3.347889e-02 1.452088e-05 3.350056e-02 1.287102e-05
1.150000e-02 3.344140e-02 3.348145e-02 1.478581e-05 3.350490e-02 1.304728e-05
1.200000e-02 3.344140e-02 3.348397e-02 1.504733e-05 3.350925e-02 1.322714e-05
1.250000e-02 3.344140e-02 3.348645e-02 1.530415e-05 3.351356e-02 1.341005e-05
1.300000e-02 3.344140e-02 3.348889e-02 1.555502e-05 3.351786e-02 1.359545e-05
1.350000e-02 3.344140e-02 3.349125e-02 1.579883e-05 3.352212e-02 1.378275e-05
1.400000e-02 3.344140e-02 3.349357e-02 1.603467e-05 3.352632e-02 1.397139e-05
1.450000e-02 3.344140e-02 3.349581e-02 1.626173e-05 3.353047e-02 1.416080e-05
1.500000e-02 3.344140e-02 3.349798e-02 1.647947e-05 3.353454e-02 1.435041e-05
1.550000e-02 3.344140e-02 3.350008e-02 1.668739e-05 3.353854e-02 1.453966e-05
1.600000e-02 3.344140e-02 3.350210e-02 1.688514e-05 3.354246e-02 1.472804e-05
1.650000e-02 3.344140e-02 3.350405e-02 1.707263e-05 3.354629e-02 1.491504e-05
1.700000e-02 3.344140e-02 3.350593e-02 1.724978e-05 3.355005e-02 1.510017e-05
1.750000e-02 3.344140e-02 3.350773e-02 1.741662e-05 3.355371e-02 1.528304e-05
1.800000e-02 3.344140e-02 3.350947e-02 1.757337e-05 3.355729e-02 1.546317e-05
1.850000e-02 3.344140e-02 3.351113e-02 1.772035e-05 3.356077e-02 1.564016e-05
1.900000e-02 3.344140e-02 3.351273e-02 1.785788e-05 3.356416e-02 1.581370e-05
1.950000e-02 3.344140e-02 3.351428e-02 1.798630e-05 3.356748e-02 1.598345e-05
2.000000e-02 3.344140e-02 3.351576e-02 1.810607e-05 3.357071e-02 1.614912e-05
2.050000e-02 3.344140e-02 3.351719e-02 1.821771e-05 3.357385e-02 1.631049e-05
2.100000e-02 3.344140e-02 3.351857e-02 1.832175e-05 3.357690e-02 1.646739e-05
2.150000e-02 3.344140e-02 3.351990e-02 1.841873e-05 3.357989e-02 1.661965e-05
2.200000e-02 3.344140e-02 3.352119e-02 1.850910e-05 3.358281e-02 1.676708e-05
2.250000e-02 3.344140e-02 3.352244e-02 1.859331e-05 3.358565e-02 1.690964e-05
2.300000e-02 3.344140e-02 3.352366e-02 1.867187e-05 3.358842e-02 1.704731e-05
2.350000e-02 3.344140e-02 3.352484e-02 1.874528e-05 3.359113e-02 1.718004e-05
2.400000e-02 3.344140e-02 3.352599e-02 1.881403e-05 3.359378e-02 1.730781e-05
2.450000e-02 3.344140e-02 3.352711e-02 1.887855e-05 3.359637e-02 1.743064e-05
2.500000e-02 3.344140e-02 3.352821e-02 1.893927e-05 3.359891e-02 1.754862e-05
2.550000e-02 3.344140e-02 3.352929e-02 1.899657e-05 3.360139e-02 1.766184e-05
2.600000e-02 3.344140e-02 3.353035e-02 1.905082e-05 3.360382e-02 1.777044e-05
2.650000e-02 3.344140e-02 3.353139e-02 1.910233e-05 3.360622e-02 1.787447e-05
2.700000e-02 3.344140e-02 3.353241e-02 1.915139e-05 3.360857e-02 1.797405e-05
2.750000e-02 3.344140e-02 3.353343e-02 1.919819e-05 3.361089e-02 1.806934e-05
2.800000e-02 3.344140e-02 3.353443e-02 1.924299e-05 3.361316e-02 1.816051e-05
2.850000e-02 3.344140e-02 3.353542e-02 1.928602e-05 3.361540e-02 1.824773e-05
2.900000e-02 3.344140e-02 3.353640e-02 1.932749e-05 3.361761e-02 1.833119e-05
2.950000e-02 3.344140e-02 3.353737e-02 1.936760e-05 3.361978e-02 1.841107e-05
3.000000e-02 3.344140e-02 3.353834e-02 1.940652e-05 3.362193e-02 1.848751e-05
3.050000e-02 3.344140e-02 3.353930e-02 1.944439e-05 3.362406e-02 1.856065e-05
3.100000e-02 3.344140e-02 3.354025e-02 1.948135e-05 3.362616e-02 1.863066e-05
3.150000e-02 3.344140e-02 3.354120e-02 1.951751e-05 3.362825e-02 1.869773e-05
3.200000e-02 3.344140e-02 3.354215e-02 1.955298e-05 3.363031e-02 1.876204e-05
3.250000e-02 3.344140e-02 3.354309e-02 1.958784e-05 3.363235e-02 1.882375e-05
3.300000e-02 3.344140e-02 3.354402e-02 1.962217e-05 3.363437e-02 1.888305e-05
3.350000e-02 3.344140e-02 3.354496e-02 1.965604e-05 3.363638e-02 1.894009e-05
3.400000e-02 3.344140e-02 3.354589e-02 1.968951e-05 3.363837e-02 1.899502e-05
3.450000e-02 3.344140e-02 3.354682e-02 1.972263e-05 3.364035e-02 1.904799e-05
3.500000e-02 3.344140e-02 3.354775e-02 1.975543e-05 3.364232e-02 1.909914e-05
3.550000e-02 3.344140e-02 3.354868e-02 1.978796e-05 3.364428e-02 1.914858e-05
3.600000e-02 3.344140e-02 3.354961e-02 1.982025e-05 3.364623e-02 1.919640e-05
3.650000e-02 3.344140e-02 3.355054e-02 1.985229e-05 3.364817e-02 1.924270e-05
3.700000e-02 3.344140e-02 3.355146e-02 1.988408e-05 3.365011e-02 1.928760e-05
3.750000e-02 3.344140e-02 3.355239e-02 1.991566e-05 3.365203e-02 1.933122e-05
3.800000e-02 3.344140e-02 3.355331e-02 1.994704e-05 3.365395e-02 1.937365e-05
3.850000e-02 3.344140e-02 3.355424e-02 1.997826e-05 3.365586e-02 1.941499e-05
3.900000e-02 3.344140e-02 3.355516e-02 2.000932e-05 3.365777e-02 1.945534e-05
3.950000e-02 3.344140e-02 3.355608e-02 2.004025e-05 3.365967e-02 1.949478e-05
4.000000e-02 3.344140e-02 3.355700e-02 2.007105e-05 3.366156e-02 1.953338e-05
4.050000e-02 3.344140e-02 3.355793e-02 2.010174e-05 3.366345e-02 1.957122e-05
4.100000e-02 3.344140e-02 3.355885e-02 2.013232e-05 3.366534e-02 1.960836e-05
4.150000e-02 3.344140e-02 3.355977e-02 2.016280e-05 3.366722e-02 1.964486e-05
4.200000e-02 3.344140e-02 3.356069e-02 2.019320e-05 3.366910e-02 1.968078e-05
4.250000e-02 3.344140e-02 3.356161e-02 2.022350e-05 3.367098e-02 1.971617e-05
4.300000e-02 3.344140e-02 3.356253e-02 2.025373e-05 3.367285e-02 1.975107e-05
4.350000e-02 3.344140e-02 3.356345e-02 2.028388e-05 3.367472e-02 1.978553e-05
4.400000e-02 3.344140e-02 3.356437e-02 2.031395e-05 3.367659e-02 1.981957e-05
4.450000e-02 3.344140e-02 3.356529e-02 2.034395e-05 3.367846e-02 1.985323e-05
4.500000e-02 3.344140e-02 3.356621e-02 2.037389e-05 3.368033e-02 1.988651e-05
4.550000e-02 3.344140e-02 3.356713e-02 2.040375e-05 3.368220e-02 1.991944e-05
4.600000e-02 3.344140e-02 3.356805e-02 2.043355e-05 3.368406e-02 1.995206e-05
4.650000e-02 3.344140e-02 3.356897e-02 2.046329e-05 3.368593e-02 1.998439e-05
4.700000e-02 3.344140e-02 3.356989e-02 2.049296e-05 3.368779e-02 2.001646e-05
4.750000e-02 3.344140e-02 3.357080e-02 2.052257e-05 3.368965e-02 2.004828e-05
4.800000e-02 3.344140e-02 3.357172e-02 2.055211e-05 3.369151e-02 2.007989e-05
4.850000e-02 3.344140e-02 3.357264e-02 2.058153e-05 3.369337e-02 2.011129e-05
4.900000e-02 3.344140e-02 3.357356e-02 2.061080e-05 3.369523e-02 2.014251e-05
4.950000e-02 3.344140e-02 3.357448e-02 2.063994e-05 3.369709e-02 2.017356e-05
5.000000e-02 3.344140e-02 3.357540e-02 2.066896e-05 3.369895e-02 2.020444e-05
5.050000e-02 3.344140e-02 3.357632e-02 2.069788e-05 3.370081e-02 2.023518e-05
5.100000e-02 3.344140e-02 3.357724e-02 2.072671e-05 3.370266e-02 2.026578e-05
5.150000e-02 3.344140e-02 3.357815e-02 2.075545e-05 3.370452e-02 2.029625e-05
5.200000e-02 3.344140e-02 3.357907e-02 2.078411e-05 3.370637e-02 2.032660e-05
5.250000e-02 3.344140e-02 3.357999e-02 2.081270e-05 3.370823e-02 2.035684e-05
5.300000e-02 3.344140e-02 3.358090e-02 2.084122e-05 3.371008e-02 2.038697e-05
5.350000e-02 3.344140e-02 3.358182e-02 2.086968e-05 3.371194e-02 2.041700e-05
5.400000e-02 3.344140e-02 3.358274e-02 2.089807e-05 3.371379e-02 2.044693e-05
5.450000e-02 3.344140e-02 3.358365e-02 2.092640e-05 3.371564e-02 2.047677e-05
5.500000e-02 3.344140e-02 3.358457e-02 2.095467e-05 3.371750e-02 2.050652e-05
5.550000e-02 3.344140e-02 3.358548e-02 2.098288e-05 3.371935e-02 2.053620e-05
5.600000e-02 3.344140e-02 3.358640e-02 2.101103e-05 3.372120e-02 2.056577e-05
5.650000e-02 3.344140e-02 3.358732e-02 2.103913e-05 3.372306e-02 2.059521e-05
5.700000e-02 3.344140e-02 3.358823e-02 2.106717e-05 3.372491e-02 2.062452e-05
5.750000e-02 3.344140e-02 3.358915e-02 2.109515e-05 3.372677e-02 2.065370e-05
5.800000e-02 3.344140e-02 3.359006e-02 2.112308e-05 3.372862e-02 2.068277e-05
5.850000e-02 3.344140e-02 3.359098e-02 2.115095e-05 3.373047e-02 2.071173e-05
5.900000e-02 3.344140e-02 3.359189e-02 2.117876e-05 3.373232e-02 2.074059e-05
5.950000e-02 3.344140e-02 3.359281e-02 2.120652e-05 3.373418e-02 2.076936e-05
6.000000e-02 3.344140e-02 3.359372e-02 2.123423e-05 3.373603e-02 2.079804e-05
6.050000e-02 3.344140e-02 3.359463e-02 2.126188e-05 3.373788e-02 2.082663e-05
6.100000e-02 3.344140e-02 3.359555e-02 2.128947e-05 3.373973e-02 2.085515e-05
6.150000e-02 3.344140e-02 3.359646e-02 2.131696e-05 3.374158e-02 2.088359e-05
6.200000e-02 3.344140e-02 3.359738e-02 2.134431e-05 3.374344e-02 2.091195e-05
6.250000e-02 3.344140e-02 3.359829e-02 2.137156e-05 3.374529e-02 2.094024e-05
6.300000e-02 3.344140e-02 3.359921e-02 2.139871e-05 3.374714e-02 2.096846e-05
6.350000e-02 3.344140e-02 3.360012e-02 2.142577e-05 3.374899e-02 2.099661e-05
6.400000e-02 3.344140e-02 3.360103e-02 2.145276e-05 3.375084e-02 2.102470e-05
6.450000e-02 3.344140e-02 3.360195e-02 2.147967e-05 3.375269e-02 2.105273e-05
6.500000e-02 3.344140e-02 3.360286e-02 2.150652e-05 3.375454e-02 2.108069e-05
6.550000e-02 3.344140e-02 3.360377e-02 2.153330e-05 3.375639e-02 2.110858e-05
6.600000e-02 3.344140e-02 3.360469e-02 2.156002e-05 3.375824e-02 2.113642e-05
6.650000e-02 3.344140e-02 3.360560e-02 2.158668e-05 3.376009e-02 2.116420e-05
6.700000e-02 3.344140e-02 3.360651e-02 2.161329e-05 3.376194e-02 2.119191e-05
6.750000e-02 3.344140e-02 3.360742e-02 2.163983e-05 3.376379e-02 2.121957e-05
6.800000e-02 3.344140e-02 3.360833e-02 2.166632e-05 3.376564e-02 2.124717e-05
6.850000e-02 3.344140e-02 3.360925e-02 2.169276e-05 3.376749e-02 2.127471e-05
6.900000e-02 3.344140e-02 3.361016e-02 2.171913e-05 3.376934e-02 2.130217e-05
6.950000e-02 3.344140e-02 3.361107e-02 2.174545e-05 3.377119e-02 2.132954e-05
7.000000e-02 3.344140e-02 3.361198e-02 2.177172e-05 3.377304e-02 2.135680e-05
7.050000e-02 3.344140e-02 3.361289e-02 2.179793e-05 3.377489e-02 2.138397e-05
7.100000e-02 3.344140e-02 3.361380e-02 2.182408e-05 3.377673e-02 2.141105e-05
7.150000e-02 3.344140e-02 3.361471e-02 2.185018e-05 3.377858e-02 2.143804e-05
7.200000e-02 3.344140e-02 3.361562e-02 2.187622e-05 3.378043e-02 2.146495e-05
7.250000e-02 3.344140e-02 3.361653e-02 2.190221e-05 3.378228e-02 2.149179e-05
7.300000e-02 3.344140e-02 3.361744e-02 2.192814e-05 3.378413e-02 2.151856e-05
7.350000e-02 3.344140e-02 3.361835e-02 2.195401e-05 3.378598e-02 2.154525e-05
7.400000e-02 3.344140e-02 3.361926e-02 2.197983e-05 3.378782e-02 2.157188e-05
7.450000e-02 3.344140e-02 3.362017e-02 2.200559e-05 3.378967e-02 2.159845e-05
7.500000e-02 3.344140e-02 3.362108e-02 2.203130e-05 3.379152e-02 2.162495e-05
7.550000e-02 3.344140e-02 3.362199e-02 2.205693e-05 3.379337e-02 2.165139e-05
7.600000e-02 3.344140e-02 3.362290e-02 2.208246e-05 3.379521e-02 2.167776e-05
7.650000e-02 3.344140e-02 3.362381e-02 2.210786e-05 3.379706e-02 2.170408e-05
7.700000e-02 3.344140e-02 3.362472e-02 2.213316e-05 3.379891e-02 2.173034e-05
7.750000e-02 3.344140e-02 3.362563e-02 2.215837e-05 3.380075e-02 2.175653e-05
7.800000e-02 3.344140e-02 3.362654e-02 2.218350e-05 3.380260e-02 2.178267e-05
7.850000e-02 3.344140e-02 3.362745e-02 2.220856e-05 3.380445e-02 2.180876e-05
7.900000e-02 3.344140e-02 3.362836e-02 2.223356e-05 3.380629e-02 2.183478e-05
7.950000e-02 3.344140e-02 3.362926e-02 2.225849e-05 3.380814e-02 2.186075e-05
8.000000e-02 3.344140e-02 3.363017e-02 2.228336e-05 3.380998e-02 2.188666e-05
8.050000e-02 3.344140e-02 3.363108e-02 2.230817e-05 3.381183e-02 2.191251e-05
8.100000e-02 3.344140e-02 3.363199e-02 2.233293e-05 3.381367e-02 2.193830e-05
8.150000e-02 3.344140e-02 3.363289e-02 2.235762e-05 3.381552e-02 2.196404e-05
8.200000e-02 3.344140e-02 3.363380e-02 2.238226e-05 3.381736e-02 2.198972e-05
8.250000e-02 3.344140e-02 3.363471e-02 2.240683e-05 3.381920e-02 2.201535e-05
8.300000e-02 3.344140e-02 3.363561e-02 2.243135e-05 3.382105e-02 2.204092e-05
8.350000e-02 3.344140e-02 3.363652e-02 2.245582e-05 3.382289e-02 2.206641e-05
8.400000e-02 3.344140e-02 3.363742e-02 2.248022e-05 3.382474e-02 2.209180e-05
8.450000e-02 3.344140e-02 3.363833e-02 2.250457e-05 3.382658e-02 2.211710e-05
8.500000e-02 3.344140e-02 3.363923e-02 2.252887e-05 3.382842e-02 2.214230e-05
8.550000e-02 3.344140e-02 3.364014e-02 2.255310e-05 3.383027e-02 2.216742e-05
8.600000e-02 3.344140e-02 3.364105e-02 2.257728e-05 3.383211e-02 2.219246e-05
8.650000e-02 3.344140e-02 3.364195e-02 2.260140e-05 3.383395e-02 2.221742e-05
8.700000e-02 3.344140e-02 3.364285e-02 2.262546e-05 3.383580e-02 2.224232e-05
8.750000e-02 3.344140e-02 3.364376e-02 2.264947e-05 3.383764e-02 2.226714e-05
8.800000e-02 3.344140e-02 3.364466e-02 2.267342e-05 3.383948e-02 2.229190e-05
8.850000e-02 3.344140e-02 3.364557e-02 2.269731e-05 3.384132e-02 2.231660e-05
8.900000e-02 3.344140e-02 3.364647e-02 2.272115e-05 3.384316e-02 2.234123e-05
8.950000e-02 3.344140e-02 3.364737e-02 2.274492e-05 3.384500e-02 2.236581e-05
9.000000e-02 3.344140e-02 3.364828e-02 2.276864e-05 3.384684e-02 2.239032e-05
9.050000e-02 3.344140e-02 3.364918e-02 2.279230e-05 3.384868e-02 2.241477e-05
9.100000e-02 3.344140e-02 3.365008e-02 2.281591e-05 3.385052e-02 2.243917e-05
9.150000e-02 3.344140e-02 3.365099e-02 2.283943e-05 3.385236e-02 2.246350e-05
9.200000e-02 3.344140e-02 3.365189e-02 2.286284e-05 3.385420e-02 2.248778e-05
9.250000e-02 3.344140e-02 3.365279e-02 2.288611e-05 3.385604e-02 2.251199e-05
9.300000e-02 3.344140e-02 3.365370e-02 2.290928e-05 3.385788e-02 2.253615e-05
9.350000e-02 3.344140e-02 3.365460e-02 2.293236e-05 3.385972e-02 2.256026e-05
9.400000e-02 3.344140e-02 3.365550e-02 2.295536e-05 3.386156e-02 2.258430e-05
9.450000e-02 3.344140e-02 3.365640e-02 2.297829e-05 3.386340e-02 2.260829e-05
9.500000e-02 3.344140e-02 3.365730e-02 2.300115e-05 3.386523e-02 2.263222e-05
9.550000e-02 3.344140e-02 3.365820e-02 2.302395e-05 3.386707e-02 2.265609e-05
9.600000e-02 3.344140e-02 3.365910e-02 2.304669e-05 3.386891e-02 2.267991e-05
9.650000e-02 3.344140e-02 3.366000e-02 2.306937e-05 3.387074e-02 2.270367e-05
9.700000e-02 3.344140e-02 3.366090e-02 2.309199e-05 3.387258e-02 2.272737e-05
9.750000e-02 3.344140e-02 3.366180e-02 2.311455e-05 3.387442e-02 2.275101e-05
9.800000e-02 3.344140e-02 3.366270e-02 2.313706e-05 3.387625e-02 2.277460e-05
9.850000e-02 3.344140e-02 3.366360e-02 2.315950e-05 3.387809e-02 2.279813e-05
9.900000e-02 3.344140e-02 3.366450e-02 2.318189e-05 3.387992e-02 2.282160e-05
9.950000e-02 3.344140e-02 3.366540e-02 2.320422e-05 3.388176e-02 2.284500e-05
1.000000e-01 3.344140e-02 3.366629e-02 2.322649e-05 3.388359e-02 2.286828e-05
1.005000e-01 3.344140e-02 3.366719e-02 2.324871e-05 3.388543e-02 2.289147e-05
1.010000e-01 3.344140e-02 3.366809e-02 2.327087e-05 3.388726e-02 2.291455e-05
1.015000e-01 3.344140e-02 3.366899e-02 2.329297e-05 3.388910e-02 2.293755e-05
1.020000e-01 3.344140e-02 3.366989e-02 2.331501e-05 3.389093e-02 2.296047e-05
1.025000e-01 3.344140e-02 3.367078e-02 2.333699e-05 3.389276e-02 2.298332e-05
1.030000e-01 3.344140e-02 3.367168e-02 2.335892e-05 3.389459e-02 2.300609e-05
1.035000e-01 3.344140e-02 3.367258e-02 2.338079e-05 3.389643e-02 2.302880e-05
1.040000e-01 3.344140e-02 3.367347e-02 2.340260e-05 3.389826e-02 2.305144e-05
1.045000e-01 3.344140e-02 3.367437e-02 2.342435e-05 3.390009e-02 2.307401e-05
1.050000e-01 3.344140e-02 3.367526e-02 2.344605e-05 3.390192e-02 2.309652e-05
1.055000e-01 3.344140e-02 3.367616e-02 2.346769e-05 3.390375e-02 2.311898e-05
1.060000e-01 3.344140e-02 3.367705e-02 2.348927e-05 3.390558e-02 2.314137e-05
1.065000e-01 3.344140e-02 3.367795e-02 2.351080e-05 3.390741e-02 2.316370e-05
1.070000e-01 3.344140e-02 3.367884e-02 2.353226e-05 3.390924e-02 2.318598e-05
1.075000e-01 3.344140e-02 3.367974e-02 2.355367e-05 3.391107e-02 2.320819e-05
1.080000e-01 3.344140e-02 3.368063e-02 2.357503e-05 3.391289e-02 2.323035e-05
1.085000e-01 3.344140e-02 3.368153e-02 2.359632e-05 3.391472e-02 2.325245e-05
1.090000e-01 3.344140e-02 3.368242e-02 2.361756e-05 3.391655e-02 2.327449e-05
1.095000e-01 3.344140e-02 3.368331e-02 2.363872e-05 3.391838e-02 2.329647e-05
1.100000e-01 3.344140e-02 3.368421e-02 2.365976e-05 3.392021e-02 2.331840e-05
1.105000e-01 3.344140e-02 3.368510e-02 2.368066e-05 3.392203e-02 2.334027e-05
1.110000e-01 3.344140e-02 3.368599e-02 2.370145e-05 3.392386e-02 2.336208e-05
1.115000e-01 3.344140e-02 3.368689e-02 2.372216e-05 3.392568e-02 2.338383e-05
1.120000e-01 3.344140e-02 3.368778e-02 2.374279e-05 3.392751e-02 2.340553e-05
1.125000e-01 3.344140e-02 3.368867e-02 2.376336e-05 3.392933e-02 2.342717e-05
1.130000e-01 3.344140e-02 3.368956e-02 2.378386e-05 3.393116e-02 2.344876e-05
1.135000e-01 3.344140e-02 3.369045e-02 2.380430e-05 3.393298e-02 2.347028e-05
1.140000e-01 3.344140e-02 3.369134e-02 2.382468e-05 3.393480e-02 2.349175e-05
1.145000e-01 3.344140e-02 3.369223e-02 2.384501e-05 3.393663e-02 2.351317e-05
1.150000e-01 3.344140e-02 3.369312e-02 2.386527e-05 3.393845e-02 2.353453e-05
1.155000e-01 3.344140e-02 3.369401e-02 2.388548e-05 3.394027e-02 2.355583e-05
1.160000e-01 3.344140e-02 3.369490e-02 2.390564e-05 3.394209e-02 2.357707e-05
1.165000e-01 3.344140e-02 3.369579e-02 2.392573e-05 3.394391e-02 2.359826e-05
1.170000e-01 3.344140e-02 3.369668e-02 2.394577e-05 3.394573e-02 2.361939e-05
1.175000e-01 3.344140e-02 3.369756e-02 2.396575e-05 3.394755e-02 2.364045e-05
1.180000e-01 3.344140e-02 3.369845e-02 2.398568e-05 3.394937e-02 2.366140e-05
1.185000e-01 3.344140e-02 3.369934e-02 2.400555e-05 3.395119e-02 2.368225e-05
1.190000e-01 3.344140e-02 3.370023e-02 2.402537e-05 3.395301e-02 2.370299e-05
1.195000e-01 3.344140e-02 3.370111e-02 2.404513e-05 3.395483e-02 2.372365e-05
1.200000e-01 3.344140e-02 3.370200e-02 2.406483e-05 3.395665e-02 2.374423e-05
1.205000e-01 3.344140e-02 3.370289e-02 2.408448e-05 3.395846e-02 2.376473e-05
1.210000e-01 3.344140e-02 3.370377e-02 2.410407e-05 3.396028e-02 2.378516e-05
1.215000e-01 3.344140e-02 3.370466e-02 2.412361e-05 3.396210e-02 2.380553e-05
1.220000e-01 3.344140e-02 3.370554e-02 2.414309e-05 3.396391e-02 2.382584e-05
1.225000e-01 3.344140e-02 3.370643e-02 2.416252e-05 3.396573e-02 2.384608e-05
1.230000e-01 3.344140e-02 3.370731e-02 2.418189e-05 3.396754e-02 2.386626e-05
1.235000e-01 3.344140e-02 3.370820e-02 2.420120e-05 3.396936e-02 2.388639e-05
1.240000e-01 3.344140e-02 3.370908e-02 2.422046e-05 3.397117e-02 2.390645e-05
1.245000e-01 3.344140e-02 3.370997e-02 2.423967e-05 3.397298e-02 2.392646e-05
1.250000e-01 3.344140e-02 3.371085e-02 2.425882e-05 3.397480e-02 2.394641e-05
1.255000e-01 3.344140e-02 3.371173e-02 2.427792e-05 3.397661e-02 2.396631e-05
1.260000e-01 3.344140e-02 3.371262e-02 2.429696e-05 3.397842e-02 2.398614e-05
1.265000e-01 3.344140e-02 3.371350e-02 2.431595e-05 3.398023e-02 2.400593e-05
1.270000e-01 3.344140e-02 3.371438e-02 2.433488e-05 3.398204e-02 2.402566e-05
1.275000e-01 3.344140e-02 3.371526e-02 2.435376e-05 3.398385e-02 2.404533e-05
1.280000e-01 3.344140e-02 3.371615e-02 2.437258e-05 3.398566e-02 2.406494e-05
1.285000e-01 3.344140e-02 3.371703e-02 2.439135e-05 3.398747e-02 2.408451e-05
1.290000e-01 3.344140e-02 3.371791e-02 2.441007e-05 3.398928e-02 2.410401e-05
1.295000e-01 3.344140e-02 3.371879e-02 2.442874e-05 3.399109e-02 2.412346e-05
1.300000e-01 3.344140e-02 3.371967e-02 2.444734e-05 3.399289e-02 2.414286e-05
1.305000e-01 3.344140e-02 3.372055e-02 2.446585e-05 3.399470e-02 2.416220e-05
1.310000e-01 3.344140e-02 3.372143e-02 2.448425e-05 3.399651e-02 2.418149e-05
1.315000e-01 3.344140e-02 3.372231e-02 2.450254e-05 3.399831e-02 2.420072e-05
1.320000e-01 3.344140e-02 3.372319e-02 2.452075e-05 3.400012e-02 2.421990e-05
1.325000e-01 3.344140e-02 3.372407e-02 2.453889e-05 3.400192e-02 2.423903e-05
1.330000e-01 3.344140e-02 3.372494e-02 2.455697e-05 3.400373e-02 2.425810e-05
1.335000e-01 3.344140e-02 3.372582e-02 2.457499e-05 3.400553e-02 2.427711e-05
1.340000e-01 3.344140e-02 3.372670e-02 2.459295e-05 3.400733e-02 2.429608e-05
1.345000e-01 3.344140e-02 3.372758e-02 2.461086e-05 3.400914e-02 2.431499e-05
1.350000e-01 3.344140e-02 3.372845e-02 2.462872e-05 3.401094e-02 2.433384e-05
1.355000e-01 3.344140e-02 3.372933e-02 2.464652e-05 3.401274e-02 2.435264e-05
1.360000e-01 3.344140e-02 3.373021e-02 2.466427e-05 3.401454e-02 2.437139e-05
1.365000e-01 3.344140e-02 3.373108e-02 2.468197e-05 3.401634e-02 2.439009e-05
1.370000e-01 3.344140e-02 3.373196e-02 2.469962e-05 3.401814e-02 2.440873e-05
1.375000e-01 3.344140e-02 3.373283e-02 2.471721e-05 3.401994e-02 2.442732e-05
1.380000e-01 3.344140e-02 3.373371e-02 2.473476e-05 3.402174e-02 2.444585e-05
1.385000e-01 3.344140e-02 3.373458e-02 2.475225e-05 3.402354e-02 2.446431e-05
1.390000e-01 3.344140e-02 3.373546e-02 2.476969e-05 3.402533e-02 2.448267e-05
1.395000e-01 3.344140e-02 3.373633e-02 2.478708e-05 3.402713e-02 2.450094e-05
1.400000e-01 3.344140e-02 3.373720e-02 2.480442e-05 3.402893e-02 2.451912e-05
1.405000e-01 3.344140e-02 3.373808e-02 2.482170e-05 3.403072e-02 2.453723e-05
1.410000e-01 3.344140e-02 3.373895e-02 2.483894e-05 3.403252e-02 2.455527e-05
1.415000e-01 3.344140e-02 3.373982e-02 2.485612e-05 3.403431e-02 2.457325e-05
1.420000e-01 3.344140e-02 3.374069e-02 2.487326e-05 3.403611e-02 2.459117e-05
1.425000e-01 3.344140e-02 3.374156e-02 2.489034e-05 3.403790e-02 2.460903e-05
1.430000e-01 3.344140e-02 3.374244e-02 2.490738e-05 3.403969e-02 2.462683e-05
1.435000e-01 3.344140e-02 3.374331e-02 2.492436e-05 3.404149e-02 2.464458e-05
1.440000e-01 3.344140e-02 3.374418e-02 2.494130e-05 3.404328e-02 2.466227e-05
1.445000e-01 3.344140e-02 3.374505e-02 2.495818e-05 3.404507e-02 2.467991e-05
1.450000e-01 3.344140e-02 3.374592e-02 2.497502e-05 3.404686e-02 2.469750e-05
