t mart aus1 fer1 aus2 fer2
0.000000e+00 3.344140e-02 3.330995e-02 1.077469e-05 3.344140e-02 1.077469e-05
5.000250e-03 3.344685e-02 3.330174e-02 1.097370e-05 3.344461e-02 1.087435e-05
1.000050e-02 3.345120e-02 3.329648e-02 1.136508e-05 3.345100e-02 1.107211e-05
1.500075e-02 3.345532e-02 3.329375e-02 1.193041e-05 3.346031e-02 1.136378e-05
2.000100e-02 3.345926e-02 3.329311e-02 1.263820e-05 3.347214e-02 1.174229e-05
2.500125e-02 3.346303e-02 3.329401e-02 1.344509e-05 3.348593e-02 1.219745e-05
3.000150e-02 3.346667e-02 3.329596e-02 1.430039e-05 3.350114e-02 1.271619e-05
3.500175e-02 3.347019e-02 3.329849e-02 1.515345e-05 3.351722e-02 1.328292e-05
4.000200e-02 3.347360e-02 3.330128e-02 1.596185e-05 3.353374e-02 1.388051e-05
4.500225e-02 3.347691e-02 3.330409e-02 1.669679e-05 3.355039e-02 1.449150e-05
5.000250e-02 3.348013e-02 3.330681e-02 1.734505e-05 3.356694e-02 1.509934e-05
5.500275e-02 3.348327e-02 3.330940e-02 1.790638e-05 3.358331e-02 1.569002e-05
6.000300e-02 3.348634e-02 3.331186e-02 1.838933e-05 3.359945e-02 1.625260e-05
6.500325e-02 3.348934e-02 3.331426e-02 1.880647e-05 3.361536e-02 1.677990e-05
7.000350e-02 3.349227e-02 3.331660e-02 1.917154e-05 3.363105e-02 1.726832e-05
7.500375e-02 3.349515e-02 3.331896e-02 1.949688e-05 3.364659e-02 1.771729e-05
8.000400e-02 3.349797e-02 3.332134e-02 1.979253e-05 3.366198e-02 1.812839e-05
8.500425e-02 3.350073e-02 3.332378e-02 2.006645e-05 3.367728e-02 1.850491e-05
9.000450e-02 3.350345e-02 3.332629e-02 2.032462e-05 3.369251e-02 1.885088e-05
9.500475e-02 3.350612e-02 3.332888e-02 2.057140e-05 3.370768e-02 1.917060e-05
1.000050e-01 3.350875e-02 3.333156e-02 2.080896e-05 3.372285e-02 1.946811e-05
1.050053e-01 3.351134e-02 3.333432e-02 2.103862e-05 3.373798e-02 1.974694e-05
1.100055e-01 3.351389e-02 3.333715e-02 2.126210e-05 3.375311e-02 2.001043e-05
1.150058e-01 3.351640e-02 3.334007e-02 2.147983e-05 3.376825e-02 2.026133e-05
1.200060e-01 3.351887e-02 3.334307e-02 2.169210e-05 3.378340e-02 2.050207e-05
1.250063e-01 3.352131e-02 3.334613e-02 2.189963e-05 3.379856e-02 2.073413e-05
1.300065e-01 3.352372e-02 3.334927e-02 2.210273e-05 3.381374e-02 2.095844e-05
1.350068e-01 3.352610e-02 3.335248e-02 2.230112e-05 3.382894e-02 2.117620e-05
1.400070e-01 3.352845e-02 3.335574e-02 2.249500e-05 3.384415e-02 2.138818e-05
1.450073e-01 3.353076e-02 3.335907e-02 2.268482e-05 3.385939e-02 2.159472e-05
1.500075e-01 3.353306e-02 3.336245e-02 2.287066e-05 3.387464e-02 2.179630e-05
1.550078e-01 3.353532e-02 3.336589e-02 2.305211e-05 3.388991e-02 2.199347e-05
1.600080e-01 3.353756e-02 3.336938e-02 2.322918e-05 3.390520e-02 2.218628e-05
1.650083e-01 3.353978e-02 3.337291e-02 2.340240e-05 3.392050e-02 2.237476e-05
1.700085e-01 3.354197e-02 3.337649e-02 2.357198e-05 3.393581e-02 2.255921e-05
1.750088e-01 3.354414e-02 3.338011e-02 2.373769e-05 3.395114e-02 2.273992e-05
1.800090e-01 3.354628e-02 3.338377e-02 2.389917e-05 3.396648e-02 2.291688e-05
1.850093e-01 3.354841e-02 3.338747e-02 2.405675e-05 3.398183e-02 2.308988e-05
1.900095e-01 3.355051e-02 3.339120e-02 2.421083e-05 3.399718e-02 2.325906e-05
1.950098e-01 3.355260e-02 3.339497e-02 2.436162e-05 3.401253e-02 2.342473e-05
2.000100e-01 3.355466e-02 3.339876e-02 2.450900e-05 3.402789e-02 2.358707e-05
2.050103e-01 3.355671e-02 3.340259e-02 2.465267e-05 3.404325e-02 2.374591e-05
2.100105e-01 3.355874e-02 3.340644e-02 2.479276e-05 3.405862e-02 2.390103e-05
2.150108e-01 3.356075e-02 3.341032e-02 2.492970e-05 3.407397e-02 2.405264e-05
2.200110e-01 3.356274e-02 3.341422e-02 2.506368e-05 3.408932e-02 2.420105e-05
2.250113e-01 3.356471e-02 3.341813e-02 2.519480e-05 3.410466e-02 2.434641e-05
2.300115e-01 3.356667e-02 3.342207e-02 2.532302e-05 3.412000e-02 2.448875e-05
2.350118e-01 3.356862e-02 3.342603e-02 2.544809e-05 3.413533e-02 2.462784e-05
2.400120e-01 3.357054e-02 3.343000e-02 2.557030e-05 3.415064e-02 2.476367e-05
2.450123e-01 3.357246e-02 3.343399e-02 2.568988e-05 3.416594e-02 2.489655e-05
2.500125e-01 3.357435e-02 3.343799e-02 2.580695e-05 3.418123e-02 2.502667e-05
2.550128e-01 3.357624e-02 3.344201e-02 2.592159e-05 3.419649e-02 2.515415e-05
2.600130e-01 3.357811e-02 3.344603e-02 2.603386e-05 3.421174e-02 2.527906e-05
2.650133e-01 3.357996e-02 3.345006e-02 2.614383e-05 3.422697e-02 2.540117e-05
2.700135e-01 3.358180e-02 3.345411e-02 2.625118e-05 3.424218e-02 2.552059e-05
2.750138e-01 3.358363e-02 3.345815e-02 2.635548e-05 3.425736e-02 2.563751e-05
2.800140e-01 3.358545e-02 3.346221e-02 2.645731e-05 3.427252e-02 2.575208e-05
2.850143e-01 3.358725e-02 3.346626e-02 2.655695e-05 3.428766e-02 2.586437e-05
2.900145e-01 3.358904e-02 3.347032e-02 2.665451e-05 3.430276e-02 2.597446e-05
2.950148e-01 3.359082e-02 3.347438e-02 2.675005e-05 3.431784e-02 2.608240e-05
3.000150e-01 3.359259e-02 3.347845e-02 2.684365e-05 3.433288e-02 2.618815e-05
3.050153e-01 3.359434e-02 3.348251e-02 2.693535e-05 3.434790e-02 2.629144e-05
3.100155e-01 3.359608e-02 3.348658e-02 2.702520e-05 3.436289e-02 2.639216e-05
3.150158e-01 3.359782e-02 3.349064e-02 2.711297e-05 3.437785e-02 2.649066e-05
3.200160e-01 3.359954e-02 3.349470e-02 2.719882e-05 3.439277e-02 2.658713e-05
3.250163e-01 3.360125e-02 3.349877e-02 2.728292e-05 3.440765e-02 2.668165e-05
3.300165e-01 3.360295e-02 3.350283e-02 2.736537e-05 3.442251e-02 2.677431e-05
3.350168e-01 3.360464e-02 3.350688e-02 2.744622e-05 3.443732e-02 2.686516e-05
3.400170e-01 3.360632e-02 3.351093e-02 2.752552e-05 3.445210e-02 2.695426e-05
3.450173e-01 3.360799e-02 3.351498e-02 2.760331e-05 3.446685e-02 2.704163e-05
3.500175e-01 3.360965e-02 3.351903e-02 2.767963e-05 3.448156e-02 2.712709e-05
3.550178e-01 3.361131e-02 3.352307e-02 2.775453e-05 3.449623e-02 2.721078e-05
3.600180e-01 3.361295e-02 3.352710e-02 2.782803e-05 3.451086e-02 2.729283e-05
3.650183e-01 3.361458e-02 3.353113e-02 2.790017e-05 3.452546e-02 2.737333e-05
3.700185e-01 3.361620e-02 3.353515e-02 2.797090e-05 3.454002e-02 2.745232e-05
3.750188e-01 3.361782e-02 3.353916e-02 2.804008e-05 3.455454e-02 2.752986e-05
3.800190e-01 3.361942e-02 3.354317e-02 2.810781e-05 3.456902e-02 2.760598e-05
3.850193e-01 3.362102e-02 3.354717e-02 2.817428e-05 3.458346e-02 2.768071e-05
3.900195e-01 3.362261e-02 3.355117e-02 2.823954e-05 3.459786e-02 2.775410e-05
3.950198e-01 3.362419e-02 3.355515e-02 2.830365e-05 3.461222e-02 2.782618e-05
4.000200e-01 3.362576e-02 3.355913e-02 2.836663e-05 3.462654e-02 2.789698e-05
4.050203e-01 3.362733e-02 3.356310e-02 2.842850e-05 3.464083e-02 2.796647e-05
4.100205e-01 3.362889e-02 3.356706e-02 2.848931e-05 3.465507e-02 2.803453e-05
4.150208e-01 3.363043e-02 3.357102e-02 2.854907e-05 3.466928e-02 2.810123e-05
4.200210e-01 3.363198e-02 3.357496e-02 2.860782e-05 3.468344e-02 2.816669e-05
4.250213e-01 3.363351e-02 3.357889e-02 2.866558e-05 3.469756e-02 2.823099e-05
4.300215e-01 3.363504e-02 3.358282e-02 2.872238e-05 3.471165e-02 2.829418e-05
4.350218e-01 3.363655e-02 3.358674e-02 2.877824e-05 3.472569e-02 2.835629e-05
4.400220e-01 3.363807e-02 3.359065e-02 2.883319e-05 3.473969e-02 2.841734e-05
4.450223e-01 3.363957e-02 3.359454e-02 2.888719e-05 3.475366e-02 2.847736e-05
4.500225e-01 3.364107e-02 3.359843e-02 2.894007e-05 3.476758e-02 2.853639e-05
4.550228e-01 3.364256e-02 3.360231e-02 2.899184e-05 3.478147e-02 2.859444e-05
4.600230e-01 3.364404e-02 3.360618e-02 2.904272e-05 3.479531e-02 2.865154e-05
4.650233e-01 3.364552e-02 3.361004e-02 2.909278e-05 3.480912e-02 2.870772e-05
4.700235e-01 3.364699e-02 3.361389e-02 2.914203e-05 3.482288e-02 2.876300e-05
4.750238e-01 3.364845e-02 3.361773e-02 2.919050e-05 3.483661e-02 2.881739e-05
4.800240e-01 3.364991e-02 3.362156e-02 2.923821e-05 3.485029e-02 2.887092e-05
4.850243e-01 3.365136e-02 3.362538e-02 2.928519e-05 3.486394e-02 2.892346e-05
4.900245e-01 3.365280e-02 3.362919e-02 2.933144e-05 3.487755e-02 2.897492e-05
4.950248e-01 3.365424e-02 3.363299e-02 2.937699e-05 3.489112e-02 2.902547e-05
5.000250e-01 3.365568e-02 3.363678e-02 2.942186e-05 3.490465e-02 2.907518e-05
5.050253e-01 3.365710e-02 3.364056e-02 2.946606e-05 3.491815e-02 2.912411e-05
5.100255e-01 3.365852e-02 3.364432e-02 2.950962e-05 3.493160e-02 2.917227e-05
5.150258e-01 3.365994e-02 3.364808e-02 2.955253e-05 3.494502e-02 2.921968e-05
5.200260e-01 3.366135e-02 3.365183e-02 2.959483e-05 3.495840e-02 2.926638e-05
5.250263e-01 3.366275e-02 3.365557e-02 2.963652e-05 3.497174e-02 2.931238e-05
5.300265e-01 3.366415e-02 3.365930e-02 2.967762e-05 3.498504e-02 2.935769e-05
5.350268e-01 3.366554e-02 3.366301e-02 2.971814e-05 3.499831e-02 2.940233e-05
5.400270e-01 3.366692e-02 3.366672e-02 2.975809e-05 3.501154e-02 2.944632e-05
5.450273e-01 3.366830e-02 3.367042e-02 2.979750e-05 3.502473e-02 2.948967e-05
5.500275e-01 3.366968e-02 3.367411e-02 2.983634e-05 3.503789e-02 2.953240e-05
5.550278e-01 3.367105e-02 3.367779e-02 2.987447e-05 3.505101e-02 2.957452e-05
5.600280e-01 3.367241e-02 3.368145e-02 2.991191e-05 3.506410e-02 2.961605e-05
5.650283e-01 3.367377e-02 3.368511e-02 2.994882e-05 3.507715e-02 2.965700e-05
5.700285e-01 3.367513e-02 3.368876e-02 2.998521e-05 3.509016e-02 2.969739e-05
5.750288e-01 3.367648e-02 3.369240e-02 3.002112e-05 3.510314e-02 2.973722e-05
5.800290e-01 3.367782e-02 3.369602e-02 3.005654e-05 3.511608e-02 2.977650e-05
5.850293e-01 3.367916e-02 3.369964e-02 3.009150e-05 3.512899e-02 2.981526e-05
5.900295e-01 3.368049e-02 3.370325e-02 3.012599e-05 3.514186e-02 2.985342e-05
5.950298e-01 3.368182e-02 3.370685e-02 3.016004e-05 3.515470e-02 2.989092e-05
6.000300e-01 3.368315e-02 3.371044e-02 3.019365e-05 3.516751e-02 2.992782e-05
6.050303e-01 3.368447e-02 3.371401e-02 3.022684e-05 3.518028e-02 2.996419e-05
6.100305e-01 3.368578e-02 3.371758e-02 3.025960e-05 3.519302e-02 3.000007e-05
6.150308e-01 3.368709e-02 3.372114e-02 3.029196e-05 3.520572e-02 3.003546e-05
6.200310e-01 3.368840e-02 3.372469e-02 3.032392e-05 3.521840e-02 3.007039e-05
6.250313e-01 3.368970e-02 3.372823e-02 3.035548e-05 3.523103e-02 3.010487e-05
6.300315e-01 3.369100e-02 3.373176e-02 3.038666e-05 3.524364e-02 3.013890e-05
6.350318e-01 3.369229e-02 3.373528e-02 3.041747e-05 3.525621e-02 3.017250e-05
6.400320e-01 3.369358e-02 3.373879e-02 3.044790e-05 3.526875e-02 3.020568e-05
6.450323e-01 3.369486e-02 3.374229e-02 3.047798e-05 3.528126e-02 3.023844e-05
6.500325e-01 3.369614e-02 3.374579e-02 3.050770e-05 3.529374e-02 3.027080e-05
6.550328e-01 3.369742e-02 3.374927e-02 3.053708e-05 3.530619e-02 3.030276e-05
6.600330e-01 3.369869e-02 3.375274e-02 3.056611e-05 3.531860e-02 3.033433e-05
6.650333e-01 3.369995e-02 3.375621e-02 3.059481e-05 3.533099e-02 3.036552e-05
6.700335e-01 3.370122e-02 3.375967e-02 3.062319e-05 3.534334e-02 3.039633e-05
6.750338e-01 3.370248e-02 3.376311e-02 3.065125e-05 3.535566e-02 3.042678e-05
6.800340e-01 3.370373e-02 3.376655e-02 3.067899e-05 3.536796e-02 3.045688e-05
6.850343e-01 3.370498e-02 3.376998e-02 3.070642e-05 3.538022e-02 3.048662e-05
6.900345e-01 3.370623e-02 3.377340e-02 3.073355e-05 3.539245e-02 3.051602e-05
6.950348e-01 3.370747e-02 3.377681e-02 3.076038e-05 3.540466e-02 3.054508e-05
7.000350e-01 3.370871e-02 3.378021e-02 3.078692e-05 3.541683e-02 3.057381e-05
7.050353e-01 3.370994e-02 3.378361e-02 3.081315e-05 3.542898e-02 3.060221e-05
7.100355e-01 3.371117e-02 3.378699e-02 3.083899e-05 3.544109e-02 3.063030e-05
7.150358e-01 3.371240e-02 3.379037e-02 3.086448e-05 3.545318e-02 3.065807e-05
7.200360e-01 3.371362e-02 3.379374e-02 3.088970e-05 3.546524e-02 3.068554e-05
7.250363e-01 3.371484e-02 3.379710e-02 3.091465e-05 3.547727e-02 3.071271e-05
7.300365e-01 3.371606e-02 3.380045e-02 3.093933e-05 3.548928e-02 3.073958e-05
7.350368e-01 3.371727e-02 3.380379e-02 3.096375e-05 3.550125e-02 3.076616e-05
7.400370e-01 3.371848e-02 3.380713e-02 3.098792e-05 3.551320e-02 3.079245e-05
7.450373e-01 3.371968e-02 3.381046e-02 3.101184e-05 3.552512e-02 3.081843e-05
7.500375e-01 3.372089e-02 3.381377e-02 3.103551e-05 3.553702e-02 3.084405e-05
7.550378e-01 3.372208e-02 3.381708e-02 3.105895e-05 3.554889e-02 3.086935e-05
7.600380e-01 3.372328e-02 3.382039e-02 3.108214e-05 3.556073e-02 3.089436e-05
7.650383e-01 3.372447e-02 3.382368e-02 3.110511e-05 3.557254e-02 3.091911e-05
7.700385e-01 3.372566e-02 3.382697e-02 3.112784e-05 3.558433e-02 3.094359e-05
7.750388e-01 3.372684e-02 3.383025e-02 3.115035e-05 3.559609e-02 3.096782e-05
7.800390e-01 3.372802e-02 3.383352e-02 3.117265e-05 3.560783e-02 3.099180e-05
7.850393e-01 3.372920e-02 3.383678e-02 3.119472e-05 3.561954e-02 3.101553e-05
7.900395e-01 3.373037e-02 3.384003e-02 3.121658e-05 3.563123e-02 3.103903e-05
7.950398e-01 3.373154e-02 3.384328e-02 3.123823e-05 3.564289e-02 3.106228e-05
8.000400e-01 3.373271e-02 3.384652e-02 3.125968e-05 3.565452e-02 3.108531e-05
8.050403e-01 3.373388e-02 3.384975e-02 3.128092e-05 3.566613e-02 3.110810e-05
8.100405e-01 3.373504e-02 3.385298e-02 3.130196e-05 3.567772e-02 3.113068e-05
8.150408e-01 3.373619e-02 3.385619e-02 3.132281e-05 3.568928e-02 3.115303e-05
8.200410e-01 3.373735e-02 3.385940e-02 3.134346e-05 3.570082e-02 3.117516e-05
8.250413e-01 3.373850e-02 3.386260e-02 3.136392e-05 3.571233e-02 3.119709e-05
8.300415e-01 3.373965e-02 3.386580e-02 3.138420e-05 3.572382e-02 3.121880e-05
8.350418e-01 3.374080e-02 3.386898e-02 3.140429e-05 3.573529e-02 3.124031e-05
8.400420e-01 3.374194e-02 3.387216e-02 3.142419e-05 3.574673e-02 3.126161e-05
8.450423e-01 3.374308e-02 3.387534e-02 3.144392e-05 3.575815e-02 3.128271e-05
8.500425e-01 3.374421e-02 3.387850e-02 3.146348e-05 3.576954e-02 3.130362e-05
8.550428e-01 3.374535e-02 3.388166e-02 3.148286e-05 3.578092e-02 3.132433e-05
8.600430e-01 3.374648e-02 3.388481e-02 3.150207e-05 3.579227e-02 3.134486e-05
8.650433e-01 3.374760e-02 3.388796e-02 3.152111e-05 3.580359e-02 3.136519e-05
8.700435e-01 3.374873e-02 3.389109e-02 3.153998e-05 3.581490e-02 3.138535e-05
8.750438e-01 3.374985e-02 3.389422e-02 3.155869e-05 3.582618e-02 3.140532e-05
8.800440e-01 3.375097e-02 3.389735e-02 3.157724e-05 3.583744e-02 3.142511e-05
8.850443e-01 3.375209e-02 3.390046e-02 3.159563e-05 3.584868e-02 3.144472e-05
8.900445e-01 3.375320e-02 3.390357e-02 3.161387e-05 3.585990e-02 3.146416e-05
8.950448e-01 3.375431e-02 3.390668e-02 3.163195e-05 3.587109e-02 3.148343e-05
9.000450e-01 3.375542e-02 3.390977e-02 3.164988e-05 3.588226e-02 3.150254e-05
9.050453e-01 3.375652e-02 3.391286e-02 3.166766e-05 3.589342e-02 3.152147e-05
9.100455e-01 3.375762e-02 3.391594e-02 3.168529e-05 3.590455e-02 3.154024e-05
9.150458e-01 3.375872e-02 3.391902e-02 3.170277e-05 3.591566e-02 3.155885e-05
9.200460e-01 3.375982e-02 3.392209e-02 3.172011e-05 3.592675e-02 3.157731e-05
9.250463e-01 3.376091e-02 3.392515e-02 3.173731e-05 3.593781e-02 3.159560e-05
9.300465e-01 3.376201e-02 3.392821e-02 3.175437e-05 3.594886e-02 3.161374e-05
9.350468e-01 3.376309e-02 3.393126e-02 3.177130e-05 3.595989e-02 3.163173e-05
9.400470e-01 3.376418e-02 3.393431e-02 3.178808e-05 3.597090e-02 3.164957e-05
9.450473e-01 3.376526e-02 3.393734e-02 3.180474e-05 3.598188e-02 3.166726e-05
9.500475e-01 3.376635e-02 3.394038e-02 3.182121e-05 3.599285e-02 3.168481e-05
9.550478e-01 3.376742e-02 3.394340e-02 3.183746e-05 3.600380e-02 3.170221e-05
9.600480e-01 3.376850e-02 3.394642e-02 3.185354e-05 3.601472e-02 3.171947e-05
9.650483e-01 3.376957e-02 3.394943e-02 3.186949e-05 3.602563e-02 3.173659e-05
9.700485e-01 3.377064e-02 3.395244e-02 3.188530e-05 3.603652e-02 3.175357e-05
9.750488e-01 3.377171e-02 3.395544e-02 3.190098e-05 3.604739e-02 3.177042e-05
9.800490e-01 3.377278e-02 3.395843e-02 3.191654e-05 3.605824e-02 3.178713e-05
9.850493e-01 3.377384e-02 3.396142e-02 3.193197e-05 3.606907e-02 3.180371e-05
9.900495e-01 3.377490e-02 3.396441e-02 3.194728e-05 3.607988e-02 3.182012e-05
9.950498e-01 3.377596e-02 3.396738e-02 3.196247e-05 3.609067e-02 3.183633e-05
1.000050e+00 3.377702e-02 3.397035e-02 3.197754e-05 3.610145e-02 3.185237e-05
1.005050e+00 3.377807e-02 3.397332e-02 3.199250e-05 3.611220e-02 3.186826e-05
1.010051e+00 3.377912e-02 3.397628e-02 3.200733e-05 3.612294e-02 3.188402e-05
1.015051e+00 3.378017e-02 3.397923e-02 3.202206e-05 3.613366e-02 3.189965e-05
1.020051e+00 3.378122e-02 3.398217e-02 3.203667e-05 3.614436e-02 3.191515e-05
1.025051e+00 3.378226e-02 3.398512e-02 3.205118e-05 3.615504e-02 3.193053e-05
1.030052e+00 3.378330e-02 3.398805e-02 3.206557e-05 3.616570e-02 3.194579e-05
1.035052e+00 3.378434e-02 3.399098e-02 3.207986e-05 3.617635e-02 3.196092e-05
1.040052e+00 3.378538e-02 3.399391e-02 3.209405e-05 3.618698e-02 3.197594e-05
1.045052e+00 3.378642e-02 3.399682e-02 3.210813e-05 3.619759e-02 3.199085e-05
1.050053e+00 3.378745e-02 3.399974e-02 3.212210e-05 3.620818e-02 3.200564e-05
1.055053e+00 3.378848e-02 3.400264e-02 3.213598e-05 3.621876e-02 3.202031e-05
1.060053e+00 3.378951e-02 3.400555e-02 3.214975e-05 3.622932e-02 3.203488e-05
1.065053e+00 3.379054e-02 3.400844e-02 3.216343e-05 3.623986e-02 3.204934e-05
1.070054e+00 3.379156e-02 3.401133e-02 3.217701e-05 3.625038e-02 3.206369e-05
1.075054e+00 3.379258e-02 3.401422e-02 3.219049e-05 3.626089e-02 3.207793e-05
1.080054e+00 3.379360e-02 3.401710e-02 3.220388e-05 3.627138e-02 3.209207e-05
1.085054e+00 3.379462e-02 3.401997e-02 3.221717e-05 3.628185e-02 3.210610e-05
1.090055e+00 3.379564e-02 3.402284e-02 3.223037e-05 3.629231e-02 3.212004e-05
1.095055e+00 3.379665e-02 3.402571e-02 3.224348e-05 3.630275e-02 3.213387e-05
1.100055e+00 3.379766e-02 3.402857e-02 3.225650e-05 3.631317e-02 3.214760e-05
1.105055e+00 3.379867e-02 3.403142e-02 3.226943e-05 3.632358e-02 3.216124e-05
1.110056e+00 3.379968e-02 3.403427e-02 3.228227e-05 3.633397e-02 3.217477e-05
1.115056e+00 3.380068e-02 3.403711e-02 3.229502e-05 3.634435e-02 3.218822e-05
1.120056e+00 3.380169e-02 3.403995e-02 3.230768e-05 3.635471e-02 3.220156e-05
1.125056e+00 3.380269e-02 3.404278e-02 3.232027e-05 3.636505e-02 3.221482e-05
1.130057e+00 3.380369e-02 3.404561e-02 3.233276e-05 3.637538e-02 3.222798e-05
1.135057e+00 3.380468e-02 3.404843e-02 3.234517e-05 3.638569e-02 3.224105e-05
1.140057e+00 3.380568e-02 3.405125e-02 3.235750e-05 3.639599e-02 3.225403e-05
1.145057e+00 3.380667e-02 3.405406e-02 3.236975e-05 3.640627e-02 3.226693e-05
1.150058e+00 3.380766e-02 3.405687e-02 3.238192e-05 3.641654e-02 3.227973e-05
1.155058e+00 3.380865e-02 3.405967e-02 3.239401e-05 3.642679e-02 3.229245e-05
1.160058e+00 3.380964e-02 3.406247e-02 3.240602e-05 3.643702e-02 3.230508e-05
1.165058e+00 3.381062e-02 3.406527e-02 3.241795e-05 3.644724e-02 3.231763e-05
1.170059e+00 3.381161e-02 3.406805e-02 3.242980e-05 3.645745e-02 3.233009e-05
1.175059e+00 3.381259e-02 3.407084e-02 3.244158e-05 3.646764e-02 3.234247e-05
1.180059e+00 3.381357e-02 3.407362e-02 3.245328e-05 3.647781e-02 3.235477e-05
1.185059e+00 3.381454e-02 3.407639e-02 3.246491e-05 3.648797e-02 3.236699e-05
1.190060e+00 3.381552e-02 3.407916e-02 3.247647e-05 3.649812e-02 3.237912e-05
1.195060e+00 3.381649e-02 3.408192e-02 3.248795e-05 3.650825e-02 3.239118e-05
1.200060e+00 3.381747e-02 3.408468e-02 3.249936e-05 3.651837e-02 3.240316e-05
1.205060e+00 3.381844e-02 3.408744e-02 3.251069e-05 3.652847e-02 3.241507e-05
1.210061e+00 3.381940e-02 3.409019e-02 3.252196e-05 3.653856e-02 3.242689e-05
1.215061e+00 3.382037e-02 3.409294e-02 3.253316e-05 3.654863e-02 3.243864e-05
1.220061e+00 3.382134e-02 3.409568e-02 3.254428e-05 3.655869e-02 3.245032e-05
1.225061e+00 3.382230e-02 3.409841e-02 3.255534e-05 3.656874e-02 3.246192e-05
1.230062e+00 3.382326e-02 3.410115e-02 3.256633e-05 3.657877e-02 3.247344e-05
1.235062e+00 3.382422e-02 3.410388e-02 3.257726e-05 3.658879e-02 3.248490e-05
1.240062e+00 3.382518e-02 3.410660e-02 3.258812e-05 3.659879e-02 3.249628e-05
1.245062e+00 3.382613e-02 3.410932e-02 3.259891e-05 3.660878e-02 3.250760e-05
1.250063e+00 3.382709e-02 3.411203e-02 3.260964e-05 3.661876e-02 3.251884e-05
1.255063e+00 3.382804e-02 3.411474e-02 3.262030e-05 3.662872e-02 3.253001e-05
1.260063e+00 3.382899e-02 3.411745e-02 3.263090e-05 3.663867e-02 3.254111e-05
1.265063e+00 3.382994e-02 3.412015e-02 3.264143e-05 3.664861e-02 3.255215e-05
1.270064e+00 3.383088e-02 3.412285e-02 3.265191e-05 3.665853e-02 3.256312e-05
1.275064e+00 3.383183e-02 3.412554e-02 3.266232e-05 3.666844e-02 3.257402e-05
1.280064e+00 3.383277e-02 3.412823e-02 3.267267e-05 3.667834e-02 3.258486e-05
1.285064e+00 3.383371e-02 3.413091e-02 3.268296e-05 3.668823e-02 3.259563e-05
1.290065e+00 3.383465e-02 3.413359e-02 3.269319e-05 3.669810e-02 3.260633e-05
1.295065e+00 3.383559e-02 3.413627e-02 3.270336e-05 3.670796e-02 3.261697e-05
1.300065e+00 3.383653e-02 3.413894e-02 3.271347e-05 3.671780e-02 3.262755e-05
1.305065e+00 3.383746e-02 3.414161e-02 3.272352e-05 3.672763e-02 3.263807e-05
1.310066e+00 3.383840e-02 3.414427e-02 3.273352e-05 3.673745e-02 3.264852e-05
1.315066e+00 3.383933e-02 3.414693e-02 3.274346e-05 3.674726e-02 3.265891e-05
1.320066e+00 3.384026e-02 3.414959e-02 3.275334e-05 3.675706e-02 3.266924e-05
1.325066e+00 3.384119e-02 3.415224e-02 3.276317e-05 3.676684e-02 3.267952e-05
1.330067e+00 3.384211e-02 3.415488e-02 3.277294e-05 3.677661e-02 3.268973e-05
1.335067e+00 3.384304e-02 3.415753e-02 3.278265e-05 3.678637e-02 3.269988e-05
1.340067e+00 3.384396e-02 3.416017e-02 3.279231e-05 3.679611e-02 3.270997e-05
1.345067e+00 3.384489e-02 3.416280e-02 3.280192e-05 3.680584e-02 3.272001e-05
1.350068e+00 3.384581e-02 3.416543e-02 3.281147e-05 3.681556e-02 3.272999e-05
1.355068e+00 3.384673e-02 3.416806e-02 3.282098e-05 3.682527e-02 3.273991e-05
1.360068e+00 3.384764e-02 3.417068e-02 3.283042e-05 3.683497e-02 3.274977e-05
1.365068e+00 3.384856e-02 3.417330e-02 3.283981e-05 3.684466e-02 3.275958e-05
1.370069e+00 3.384947e-02 3.417592e-02 3.284911e-05 3.685433e-02 3.276934e-05
1.375069e+00 3.385039e-02 3.417853e-02 3.285835e-05 3.686399e-02 3.277904e-05
1.380069e+00 3.385130e-02 3.418114e-02 3.286754e-05 3.687364e-02 3.278868e-05
1.385069e+00 3.385221e-02 3.418374e-02 3.287668e-05 3.688328e-02 3.279828e-05
1.390070e+00 3.385312e-02 3.418634e-02 3.288576e-05 3.689290e-02 3.280782e-05
1.395070e+00 3.385402e-02 3.418894e-02 3.289480e-05 3.690252e-02 3.281730e-05
1.400070e+00 3.385493e-02 3.419153e-02 3.290379e-05 3.691212e-02 3.282674e-05
1.405070e+00 3.385583e-02 3.419412e-02 3.291273e-05 3.692172e-02 3.283612e-05
1.410071e+00 3.385673e-02 3.419670e-02 3.292162e-05 3.693130e-02 3.284542e-05
1.415071e+00 3.385763e-02 3.419929e-02 3.293047e-05 3.694087e-02 3.285466e-05
1.420071e+00 3.385853e-02 3.420186e-02 3.293927e-05 3.695042e-02 3.286383e-05
1.425071e+00 3.385943e-02 3.420444e-02 3.294802e-05 3.695997e-02 3.287296e-05
1.430072e+00 3.386033e-02 3.420701e-02 3.295673e-05 3.696951e-02 3.288203e-05
1.435072e+00 3.386122e-02 3.420957e-02 3.296539e-05 3.697903e-02 3.289106e-05
1.440072e+00 3.386212e-02 3.421214e-02 3.297400e-05 3.698855e-02 3.290004e-05
1.445072e+00 3.386301e-02 3.421470e-02 3.298257e-05 3.699805e-02 3.290897e-05
1.450073e+00 3.386390e-02 3.421725e-02 3.299110e-05 3.700754e-02 3.291785e-05
