t mart aus1 fer1 aus2 fer2
4.965248e+00 2.792068e-02 4.346993e-02 3.524278e-05 4.241106e-02 3.523965e-05
4.970249e+00 2.791803e-02 4.347604e-02 3.524408e-05 4.241786e-02 3.524096e-05
4.975249e+00 2.791538e-02 4.348215e-02 3.524539e-05 4.242465e-02 3.524227e-05
4.980249e+00 2.791272e-02 4.348825e-02 3.524669e-05 4.243144e-02 3.524357e-05
4.985249e+00 2.791007e-02 4.349436e-02 3.524800e-05 4.243824e-02 3.524487e-05
4.990250e+00 2.790742e-02 4.350046e-02 3.524930e-05 4.244503e-02 3.524617e-05
4.995250e+00 2.790478e-02 4.350655e-02 3.525059e-05 4.245182e-02 3.524747e-05
5.000250e+00 2.790213e-02 4.351265e-02 3.525189e-05 4.245860e-02 3.524877e-05
5.005250e+00 2.789948e-02 4.351874e-02 3.525318e-05 4.246539e-02 3.525006e-05
5.010251e+00 2.789684e-02 4.352484e-02 3.525448e-05 4.247218e-02 3.525136e-05
5.015251e+00 2.789420e-02 4.353093e-02 3.525577e-05 4.247896e-02 3.525265e-05
5.020251e+00 2.789156e-02 4.353701e-02 3.525705e-05 4.248574e-02 3.525394e-05
5.025251e+00 2.788892e-02 4.354310e-02 3.525834e-05 4.249253e-02 3.525522e-05
5.030252e+00 2.788628e-02 4.354918e-02 3.525962e-05 4.249931e-02 3.525651e-05
5.035252e+00 2.788364e-02 4.355526e-02 3.526091e-05 4.250609e-02 3.525779e-05
5.040252e+00 2.788100e-02 4.356134e-02 3.526219e-05 4.251287e-02 3.525907e-05
5.045252e+00 2.787837e-02 4.356741e-02 3.526347e-05 4.251964e-02 3.526035e-05
5.050253e+00 2.787573e-02 4.357349e-02 3.526474e-05 4.252642e-02 3.526163e-05
5.055253e+00 2.787310e-02 4.357956e-02 3.526602e-05 4.253320e-02 3.526291e-05
5.060253e+00 2.787047e-02 4.358563e-02 3.526729e-05 4.253997e-02 3.526418e-05
5.065253e+00 2.786784e-02 4.359170e-02 3.526856e-05 4.254674e-02 3.526545e-05
5.070254e+00 2.786521e-02 4.359776e-02 3.526983e-05 4.255352e-02 3.526672e-05
5.075254e+00 2.786259e-02 4.360383e-02 3.527110e-05 4.256029e-02 3.526799e-05
5.080254e+00 2.785996e-02 4.360989e-02 3.527236e-05 4.256706e-02 3.526926e-05
5.085254e+00 2.785734e-02 4.361595e-02 3.527363e-05 4.257383e-02 3.527052e-05
5.090255e+00 2.785471e-02 4.362200e-02 3.527489e-05 4.258059e-02 3.527178e-05
5.095255e+00 2.785209e-02 4.362806e-02 3.527615e-05 4.258736e-02 3.527305e-05
5.100255e+00 2.784947e-02 4.363411e-02 3.527741e-05 4.259413e-02 3.527430e-05
5.105255e+00 2.784685e-02 4.364016e-02 3.527866e-05 4.260089e-02 3.527556e-05
5.110256e+00 2.784423e-02 4.364621e-02 3.527992e-05 4.260765e-02 3.527682e-05
5.115256e+00 2.784162e-02 4.365226e-02 3.528117e-05 4.261441e-02 3.527807e-05
5.120256e+00 2.783900e-02 4.365830e-02 3.528242e-05 4.262118e-02 3.527932e-05
5.125256e+00 2.783639e-02 4.366434e-02 3.528367e-05 4.262794e-02 3.528057e-05
5.130257e+00 2.783377e-02 4.367038e-02 3.528492e-05 4.263469e-02 3.528182e-05
5.135257e+00 2.783116e-02 4.367642e-02 3.528616e-05 4.264145e-02 3.528307e-05
5.140257e+00 2.782855e-02 4.368246e-02 3.528741e-05 4.264821e-02 3.528431e-05
5.145257e+00 2.782594e-02 4.368849e-02 3.528865e-05 4.265496e-02 3.528555e-05
5.150258e+00 2.782334e-02 4.369452e-02 3.528989e-05 4.266172e-02 3.528679e-05
5.155258e+00 2.782073e-02 4.370055e-02 3.529113e-05 4.266847e-02 3.528803e-05
5.160258e+00 2.781812e-02 4.370658e-02 3.529236e-05 4.267522e-02 3.528927e-05
5.165258e+00 2.781552e-02 4.371260e-02 3.529360e-05 4.268197e-02 3.529050e-05
5.170259e+00 2.781292e-02 4.371863e-02 3.529483e-05 4.268872e-02 3.529174e-05
5.175259e+00 2.781032e-02 4.372465e-02 3.529606e-05 4.269547e-02 3.529297e-05
5.180259e+00 2.780771e-02 4.373067e-02 3.529729e-05 4.270222e-02 3.529420e-05
5.185259e+00 2.780512e-02 4.373668e-02 3.529852e-05 4.270897e-02 3.529543e-05
5.190260e+00 2.780252e-02 4.374270e-02 3.529974e-05 4.271571e-02 3.529665e-05
5.195260e+00 2.779992e-02 4.374871e-02 3.530097e-05 4.272246e-02 3.529788e-05
5.200260e+00 2.779733e-02 4.375472e-02 3.530219e-05 4.272920e-02 3.529910e-05
5.205260e+00 2.779473e-02 4.376073e-02 3.530341e-05 4.273594e-02 3.530032e-05
5.210261e+00 2.779214e-02 4.376674e-02 3.530463e-05 4.274268e-02 3.530154e-05
5.215261e+00 2.778955e-02 4.377274e-02 3.530585e-05 4.274942e-02 3.530276e-05
5.220261e+00 2.778696e-02 4.377874e-02 3.530706e-05 4.275616e-02 3.530398e-05
5.225261e+00 2.778437e-02 4.378474e-02 3.530827e-05 4.276290e-02 3.530519e-05
5.230262e+00 2.778178e-02 4.379074e-02 3.530949e-05 4.276964e-02 3.530640e-05
5.235262e+00 2.777920e-02 4.379674e-02 3.531070e-05 4.277638e-02 3.530761e-05
5.240262e+00 2.777661e-02 4.380273e-02 3.531190e-05 4.278311e-02 3.530882e-05
5.245262e+00 2.777403e-02 4.380872e-02 3.531311e-05 4.278984e-02 3.531003e-05
5.250263e+00 2.777144e-02 4.381471e-02 3.531431e-05 4.279658e-02 3.531123e-05
5.255263e+00 2.776886e-02 4.382070e-02 3.531552e-05 4.280331e-02 3.531244e-05
5.260263e+00 2.776628e-02 4.382669e-02 3.531672e-05 4.281004e-02 3.531364e-05
5.265263e+00 2.776370e-02 4.383267e-02 3.531792e-05 4.281677e-02 3.531484e-05
5.270264e+00 2.776112e-02 4.383866e-02 3.531912e-05 4.282350e-02 3.531604e-05
5.275264e+00 2.775855e-02 4.384464e-02 3.532031e-05 4.283023e-02 3.531724e-05
5.280264e+00 2.775597e-02 4.385061e-02 3.532151e-05 4.283695e-02 3.531843e-05
5.285264e+00 2.775340e-02 4.385659e-02 3.532270e-05 4.284368e-02 3.531963e-05
5.290265e+00 2.775083e-02 4.386256e-02 3.532389e-05 4.285040e-02 3.532082e-05
5.295265e+00 2.774825e-02 4.386854e-02 3.532508e-05 4.285713e-02 3.532201e-05
5.300265e+00 2.774568e-02 4.387451e-02 3.532627e-05 4.286385e-02 3.532320e-05
5.305265e+00 2.774311e-02 4.388047e-02 3.532746e-05 4.287057e-02 3.532438e-05
5.310266e+00 2.774055e-02 4.388644e-02 3.532864e-05 4.287729e-02 3.532557e-05
5.315266e+00 2.773798e-02 4.389240e-02 3.532982e-05 4.288401e-02 3.532675e-05
5.320266e+00 2.773541e-02 4.389837e-02 3.533100e-05 4.289073e-02 3.532793e-05
5.325266e+00 2.773285e-02 4.390433e-02 3.533218e-05 4.289745e-02 3.532911e-05
5.330267e+00 2.773029e-02 4.391028e-02 3.533336e-05 4.290417e-02 3.533029e-05
5.335267e+00 2.772772e-02 4.391624e-02 3.533454e-05 4.291088e-02 3.533147e-05
5.340267e+00 2.772516e-02 4.392219e-02 3.533571e-05 4.291760e-02 3.533265e-05
5.345267e+00 2.772260e-02 4.392815e-02 3.533689e-05 4.292431e-02 3.533382e-05
5.350268e+00 2.772004e-02 4.393410e-02 3.533806e-05 4.293102e-02 3.533499e-05
5.355268e+00 2.771749e-02 4.394004e-02 3.533923e-05 4.293773e-02 3.533616e-05
5.360268e+00 2.771493e-02 4.394599e-02 3.534039e-05 4.294445e-02 3.533733e-05
5.365268e+00 2.771238e-02 4.395194e-02 3.534156e-05 4.295116e-02 3.533850e-05
5.370269e+00 2.770982e-02 4.395788e-02 3.534273e-05 4.295786e-02 3.533966e-05
5.375269e+00 2.770727e-02 4.396382e-02 3.534389e-05 4.296457e-02 3.534083e-05
5.380269e+00 2.770472e-02 4.396976e-02 3.534505e-05 4.297128e-02 3.534199e-05
5.385269e+00 2.770217e-02 4.397569e-02 3.534621e-05 4.297798e-02 3.534315e-05
5.390270e+00 2.769962e-02 4.398163e-02 3.534737e-05 4.298469e-02 3.534431e-05
5.395270e+00 2.769707e-02 4.398756e-02 3.534853e-05 4.299139e-02 3.534547e-05
5.400270e+00 2.769452e-02 4.399349e-02 3.534968e-05 4.299810e-02 3.534662e-05
5.405270e+00 2.769198e-02 4.399942e-02 3.535083e-05 4.300480e-02 3.534778e-05
5.410271e+00 2.768944e-02 4.400535e-02 3.535199e-05 4.301150e-02 3.534893e-05
5.415271e+00 2.768689e-02 4.401127e-02 3.535314e-05 4.301820e-02 3.535008e-05
5.420271e+00 2.768435e-02 4.401719e-02 3.535428e-05 4.302490e-02 3.535123e-05
5.425271e+00 2.768181e-02 4.402311e-02 3.535543e-05 4.303160e-02 3.535238e-05
5.430272e+00 2.767927e-02 4.402903e-02 3.535658e-05 4.303829e-02 3.535352e-05
5.435272e+00 2.767673e-02 4.403495e-02 3.535772e-05 4.304499e-02 3.535467e-05
5.440272e+00 2.767419e-02 4.404087e-02 3.535886e-05 4.305168e-02 3.535581e-05
5.445272e+00 2.767166e-02 4.404678e-02 3.536001e-05 4.305838e-02 3.535695e-05
5.450273e+00 2.766912e-02 4.405269e-02 3.536114e-05 4.306507e-02 3.535809e-05
5.455273e+00 2.766659e-02 4.405860e-02 3.536228e-05 4.307177e-02 3.535923e-05
5.460273e+00 2.766406e-02 4.406451e-02 3.536342e-05 4.307846e-02 3.536037e-05
5.465273e+00 2.766153e-02 4.407041e-02 3.536455e-05 4.308515e-02 3.536150e-05
5.470274e+00 2.765900e-02 4.407632e-02 3.536569e-05 4.309184e-02 3.536264e-05
5.475274e+00 2.765647e-02 4.408222e-02 3.536682e-05 4.309853e-02 3.536377e-05
5.480274e+00 2.765394e-02 4.408812e-02 3.536795e-05 4.310521e-02 3.536490e-05
5.485274e+00 2.765141e-02 4.409402e-02 3.536908e-05 4.311190e-02 3.536603e-05
5.490275e+00 2.764889e-02 4.409991e-02 3.537020e-05 4.311859e-02 3.536716e-05
5.495275e+00 2.764636e-02 4.410581e-02 3.537133e-05 4.312527e-02 3.536828e-05
5.500275e+00 2.764384e-02 4.411170e-02 3.537245e-05 4.313196e-02 3.536941e-05
5.505275e+00 2.764132e-02 4.411759e-02 3.537358e-05 4.313864e-02 3.537053e-05
5.510276e+00 2.763880e-02 4.412348e-02 3.537470e-05 4.314532e-02 3.537165e-05
5.515276e+00 2.763628e-02 4.412936e-02 3.537582e-05 4.315200e-02 3.537277e-05
5.520276e+00 2.763376e-02 4.413525e-02 3.537693e-05 4.315868e-02 3.537389e-05
5.525276e+00 2.763124e-02 4.414113e-02 3.537805e-05 4.316536e-02 3.537501e-05
5.530277e+00 2.762872e-02 4.414701e-02 3.537916e-05 4.317204e-02 3.537613e-05
5.535277e+00 2.762621e-02 4.415289e-02 3.538028e-05 4.317872e-02 3.537724e-05
5.540277e+00 2.762369e-02 4.415877e-02 3.538139e-05 4.318539e-02 3.537835e-05
5.545277e+00 2.762118e-02 4.416464e-02 3.538250e-05 4.319207e-02 3.537946e-05
5.550278e+00 2.761867e-02 4.417052e-02 3.538361e-05 4.319875e-02 3.538057e-05
5.555278e+00 2.761616e-02 4.417639e-02 3.538472e-05 4.320542e-02 3.538168e-05
5.560278e+00 2.761365e-02 4.418226e-02 3.538582e-05 4.321209e-02 3.538279e-05
5.565278e+00 2.761114e-02 4.418813e-02 3.538693e-05 4.321877e-02 3.538389e-05
5.570279e+00 2.760863e-02 4.419399e-02 3.538803e-05 4.322544e-02 3.538500e-05
5.575279e+00 2.760613e-02 4.419986e-02 3.538913e-05 4.323211e-02 3.538610e-05
5.580279e+00 2.760362e-02 4.420572e-02 3.539023e-05 4.323878e-02 3.538720e-05
5.585279e+00 2.760112e-02 4.421158e-02 3.539133e-05 4.324545e-02 3.538830e-05
5.590280e+00 2.759862e-02 4.421744e-02 3.539243e-05 4.325211e-02 3.538940e-05
5.595280e+00 2.759611e-02 4.422330e-02 3.539352e-05 4.325878e-02 3.539049e-05
5.600280e+00 2.759361e-02 4.422915e-02 3.539462e-05 4.326545e-02 3.539159e-05
5.605280e+00 2.759111e-02 4.423500e-02 3.539571e-05 4.327211e-02 3.539268e-05
5.610281e+00 2.758862e-02 4.424085e-02 3.539680e-05 4.327878e-02 3.539377e-05
5.615281e+00 2.758612e-02 4.424670e-02 3.539789e-05 4.328544e-02 3.539486e-05
5.620281e+00 2.758362e-02 4.425255e-02 3.539898e-05 4.329210e-02 3.539595e-05
5.625281e+00 2.758113e-02 4.425840e-02 3.540007e-05 4.329876e-02 3.539704e-05
5.630282e+00 2.757863e-02 4.426424e-02 3.540115e-05 4.330542e-02 3.539812e-05
5.635282e+00 2.757614e-02 4.427008e-02 3.540223e-05 4.331208e-02 3.539921e-05
5.640282e+00 2.757365e-02 4.427592e-02 3.540332e-05 4.331874e-02 3.540029e-05
5.645282e+00 2.757116e-02 4.428176e-02 3.540440e-05 4.332540e-02 3.540137e-05
5.650283e+00 2.756867e-02 4.428760e-02 3.540548e-05 4.333206e-02 3.540245e-05
5.655283e+00 2.756618e-02 4.429344e-02 3.540656e-05 4.333872e-02 3.540353e-05
5.660283e+00 2.756369e-02 4.429927e-02 3.540763e-05 4.334537e-02 3.540461e-05
5.665283e+00 2.756121e-02 4.430510e-02 3.540871e-05 4.335203e-02 3.540569e-05
5.670284e+00 2.755872e-02 4.431093e-02 3.540978e-05 4.335868e-02 3.540676e-05
5.675284e+00 2.755624e-02 4.431676e-02 3.541086e-05 4.336533e-02 3.540784e-05
5.680284e+00 2.755376e-02 4.432258e-02 3.541193e-05 4.337199e-02 3.540891e-05
5.685284e+00 2.755127e-02 4.432841e-02 3.541300e-05 4.337864e-02 3.540998e-05
5.690285e+00 2.754879e-02 4.433423e-02 3.541406e-05 4.338529e-02 3.541105e-05
5.695285e+00 2.754631e-02 4.434005e-02 3.541513e-05 4.339194e-02 3.541211e-05
5.700285e+00 2.754383e-02 4.434587e-02 3.541620e-05 4.339859e-02 3.541318e-05
5.705285e+00 2.754136e-02 4.435169e-02 3.541726e-05 4.340524e-02 3.541425e-05
5.710286e+00 2.753888e-02 4.435750e-02 3.541832e-05 4.341188e-02 3.541531e-05
5.715286e+00 2.753641e-02 4.436332e-02 3.541939e-05 4.341853e-02 3.541637e-05
5.720286e+00 2.753393e-02 4.436913e-02 3.542045e-05 4.342518e-02 3.541743e-05
5.725286e+00 2.753146e-02 4.437494e-02 3.542150e-05 4.343182e-02 3.541849e-05
5.730287e+00 2.752899e-02 4.438075e-02 3.542256e-05 4.343846e-02 3.541955e-05
5.735287e+00 2.752652e-02 4.438655e-02 3.542362e-05 4.344511e-02 3.542061e-05
5.740287e+00 2.752405e-02 4.439236e-02 3.542467e-05 4.345175e-02 3.542166e-05
5.745287e+00 2.752158e-02 4.439816e-02 3.542573e-05 4.345839e-02 3.542271e-05
5.750288e+00 2.751911e-02 4.440396e-02 3.542678e-05 4.346503e-02 3.542377e-05
5.755288e+00 2.751664e-02 4.440976e-02 3.542783e-05 4.347167e-02 3.542482e-05
5.760288e+00 2.751418e-02 4.441556e-02 3.542888e-05 4.347831e-02 3.542587e-05
5.765288e+00 2.751171e-02 4.442135e-02 3.542992e-05 4.348495e-02 3.542692e-05
5.770289e+00 2.750925e-02 4.442715e-02 3.543097e-05 4.349159e-02 3.542796e-05
5.775289e+00 2.750679e-02 4.443294e-02 3.543202e-05 4.349822e-02 3.542901e-05
5.780289e+00 2.750433e-02 4.443873e-02 3.543306e-05 4.350486e-02 3.543005e-05
5.785289e+00 2.750187e-02 4.444452e-02 3.543410e-05 4.351149e-02 3.543110e-05
5.790290e+00 2.749941e-02 4.445031e-02 3.543514e-05 4.351813e-02 3.543214e-05
5.795290e+00 2.749695e-02 4.445609e-02 3.543618e-05 4.352476e-02 3.543318e-05
5.800290e+00 2.749449e-02 4.446188e-02 3.543722e-05 4.353140e-02 3.543422e-05
5.805290e+00 2.749204e-02 4.446766e-02 3.543826e-05 4.353803e-02 3.543525e-05
5.810291e+00 2.748958e-02 4.447344e-02 3.543929e-05 4.354466e-02 3.543629e-05
5.815291e+00 2.748713e-02 4.447922e-02 3.544033e-05 4.355129e-02 3.543733e-05
5.820291e+00 2.748467e-02 4.448499e-02 3.544136e-05 4.355792e-02 3.543836e-05
5.825291e+00 2.748222e-02 4.449077e-02 3.544239e-05 4.356455e-02 3.543939e-05
5.830292e+00 2.747977e-02 4.449654e-02 3.544342e-05 4.357118e-02 3.544042e-05
5.835292e+00 2.747732e-02 4.450231e-02 3.544445e-05 4.357780e-02 3.544145e-05
5.840292e+00 2.747487e-02 4.450808e-02 3.544548e-05 4.358443e-02 3.544248e-05
5.845292e+00 2.747243e-02 4.451385e-02 3.544651e-05 4.359105e-02 3.544351e-05
5.850293e+00 2.746998e-02 4.451962e-02 3.544753e-05 4.359768e-02 3.544453e-05
5.855293e+00 2.746753e-02 4.452538e-02 3.544855e-05 4.360430e-02 3.544556e-05
5.860293e+00 2.746509e-02 4.453115e-02 3.544958e-05 4.361093e-02 3.544658e-05
5.865293e+00 2.746265e-02 4.453691e-02 3.545060e-05 4.361755e-02 3.544760e-05
5.870294e+00 2.746020e-02 4.454267e-02 3.545162e-05 4.362417e-02 3.544862e-05
5.875294e+00 2.745776e-02 4.454842e-02 3.545264e-05 4.363079e-02 3.544964e-05
5.880294e+00 2.745532e-02 4.455418e-02 3.545365e-05 4.363741e-02 3.545066e-05
5.885294e+00 2.745288e-02 4.455993e-02 3.545467e-05 4.364403e-02 3.545168e-05
5.890295e+00 2.745045e-02 4.456569e-02 3.545568e-05 4.365065e-02 3.545269e-05
5.895295e+00 2.744801e-02 4.457144e-02 3.545670e-05 4.365727e-02 3.545371e-05
5.900295e+00 2.744557e-02 4.457719e-02 3.545771e-05 4.366389e-02 3.545472e-05
5.905295e+00 2.744314e-02 4.458294e-02 3.545872e-05 4.367050e-02 3.545573e-05
5.910296e+00 2.744070e-02 4.458868e-02 3.545973e-05 4.367712e-02 3.545674e-05
5.915296e+00 2.743827e-02 4.459443e-02 3.546074e-05 4.368373e-02 3.545775e-05
5.920296e+00 2.743584e-02 4.460017e-02 3.546175e-05 4.369035e-02 3.545876e-05
5.925296e+00 2.743341e-02 4.460591e-02 3.546275e-05 4.369696e-02 3.545976e-05
5.930297e+00 2.743098e-02 4.461165e-02 3.546376e-05 4.370357e-02 3.546077e-05
5.935297e+00 2.742855e-02 4.461739e-02 3.546476e-05 4.371019e-02 3.546177e-05
5.940297e+00 2.742612e-02 4.462312e-02 3.546576e-05 4.371680e-02 3.546277e-05
5.945297e+00 2.742370e-02 4.462886e-02 3.546676e-05 4.372341e-02 3.546378e-05
5.950298e+00 2.742127e-02 4.463459e-02 3.546776e-05 4.373002e-02 3.546478e-05
5.955298e+00 2.741884e-02 4.464032e-02 3.546876e-05 4.373663e-02 3.546577e-05
5.960298e+00 2.741642e-02 4.464605e-02 3.546976e-05 4.374323e-02 3.546677e-05
5.965298e+00 2.741400e-02 4.465178e-02 3.547075e-05 4.374984e-02 3.546777e-05
5.970299e+00 2.741158e-02 4.465750e-02 3.547175e-05 4.375645e-02 3.546876e-05
5.975299e+00 2.740916e-02 4.466323e-02 3.547274e-05 4.376305e-02 3.546976e-05
5.980299e+00 2.740674e-02 4.466895e-02 3.547373e-05 4.376966e-02 3.547075e-05
5.985299e+00 2.740432e-02 4.467467e-02 3.547472e-05 4.377626e-02 3.547174e-05
5.990300e+00 2.740190e-02 4.468039e-02 3.547571e-05 4.378287e-02 3.547273e-05
5.995300e+00 2.739948e-02 4.468611e-02 3.547670e-05 4.378947e-02 3.547372e-05
6.000300e+00 2.739707e-02 4.469183e-02 3.547769e-05 4.379607e-02 3.547471e-05
6.005300e+00 2.739465e-02 4.469754e-02 3.547867e-05 4.380268e-02 3.547569e-05
6.010301e+00 2.739224e-02 4.470325e-02 3.547966e-05 4.380928e-02 3.547668e-05
6.015301e+00 2.738983e-02 4.470896e-02 3.548064e-05 4.381588e-02 3.547766e-05
6.020301e+00 2.738742e-02 4.471467e-02 3.548162e-05 4.382248e-02 3.547865e-05
6.025301e+00 2.738500e-02 4.472038e-02 3.548261e-05 4.382908e-02 3.547963e-05
6.030302e+00 2.738260e-02 4.472609e-02 3.548359e-05 4.383567e-02 3.548061e-05
6.035302e+00 2.738019e-02 4.473179e-02 3.548456e-05 4.384227e-02 3.548159e-05
6.040302e+00 2.737778e-02 4.473750e-02 3.548554e-05 4.384887e-02 3.548257e-05
6.045302e+00 2.737537e-02 4.474320e-02 3.548652e-05 4.385546e-02 3.548354e-05
6.050303e+00 2.737297e-02 4.474890e-02 3.548749e-05 4.386206e-02 3.548452e-05
6.055303e+00 2.737056e-02 4.475460e-02 3.548847e-05 4.386865e-02 3.548549e-05
6.060303e+00 2.736816e-02 4.476029e-02 3.548944e-05 4.387525e-02 3.548647e-05
6.065303e+00 2.736576e-02 4.476599e-02 3.549041e-05 4.388184e-02 3.548744e-05
6.070304e+00 2.736335e-02 4.477168e-02 3.549138e-05 4.388843e-02 3.548841e-05
6.075304e+00 2.736095e-02 4.477737e-02 3.549235e-05 4.389503e-02 3.548938e-05
6.080304e+00 2.735855e-02 4.478306e-02 3.549332e-05 4.390162e-02 3.549035e-05
6.085304e+00 2.735616e-02 4.478875e-02 3.549428e-05 4.390821e-02 3.549131e-05
6.090305e+00 2.735376e-02 4.479444e-02 3.549525e-05 4.391480e-02 3.549228e-05
6.095305e+00 2.735136e-02 4.480012e-02 3.549621e-05 4.392139e-02 3.549324e-05
6.100305e+00 2.734897e-02 4.480581e-02 3.549718e-05 4.392798e-02 3.549421e-05
6.105305e+00 2.734657e-02 4.481149e-02 3.549814e-05 4.393456e-02 3.549517e-05
6.110306e+00 2.734418e-02 4.481717e-02 3.549910e-05 4.394115e-02 3.549613e-05
6.115306e+00 2.734178e-02 4.482285e-02 3.550006e-05 4.394774e-02 3.549709e-05
6.120306e+00 2.733939e-02 4.482853e-02 3.550102e-05 4.395432e-02 3.549805e-05
6.125306e+00 2.733700e-02 4.483420e-02 3.550197e-05 4.396091e-02 3.549901e-05
6.130307e+00 2.733461e-02 4.483988e-02 3.550293e-05 4.396749e-02 3.549996e-05
6.135307e+00 2.733222e-02 4.484555e-02 3.550389e-05 4.397408e-02 3.550092e-05
6.140307e+00 2.732984e-02 4.485122e-02 3.550484e-05 4.398066e-02 3.550187e-05
6.145307e+00 2.732745e-02 4.485689e-02 3.550579e-05 4.398724e-02 3.550283e-05
6.150308e+00 2.732506e-02 4.486256e-02 3.550674e-05 4.399382e-02 3.550378e-05
6.155308e+00 2.732268e-02 4.486822e-02 3.550769e-05 4.400040e-02 3.550473e-05
6.160308e+00 2.732029e-02 4.487389e-02 3.550864e-05 4.400698e-02 3.550568e-05
6.165308e+00 2.731791e-02 4.487955e-02 3.550959e-05 4.401356e-02 3.550663e-05
6.170309e+00 2.731553e-02 4.488521e-02 3.551054e-05 4.402014e-02 3.550758e-05
6.175309e+00 2.731315e-02 4.489087e-02 3.551148e-05 4.402672e-02 3.550852e-05
6.180309e+00 2.731077e-02 4.489653e-02 3.551243e-05 4.403330e-02 3.550947e-05
6.185309e+00 2.730839e-02 4.490219e-02 3.551337e-05 4.403988e-02 3.551041e-05
6.190310e+00 2.730601e-02 4.490784e-02 3.551431e-05 4.404645e-02 3.551135e-05
6.195310e+00 2.730363e-02 4.491350e-02 3.551525e-05 4.405303e-02 3.551230e-05
6.200310e+00 2.730126e-02 4.491915e-02 3.551619e-05 4.405960e-02 3.551324e-05
6.205310e+00 2.729888e-02 4.492480e-02 3.551713e-05 4.406618e-02 3.551418e-05
6.210311e+00 2.729651e-02 4.493045e-02 3.551807e-05 4.407275e-02 3.551511e-05
6.215311e+00 2.729413e-02 4.493609e-02 3.551901e-05 4.407932e-02 3.551605e-05
6.220311e+00 2.729176e-02 4.494174e-02 3.551994e-05 4.408590e-02 3.551699e-05
6.225311e+00 2.728939e-02 4.494738e-02 3.552088e-05 4.409247e-02 3.551792e-05
6.230312e+00 2.728702e-02 4.495303e-02 3.552181e-05 4.409904e-02 3.551886e-05
6.235312e+00 2.728465e-02 4.495867e-02 3.552274e-05 4.410561e-02 3.551979e-05
6.240312e+00 2.728228e-02 4.496431e-02 3.552367e-05 4.411218e-02 3.552072e-05
6.245312e+00 2.727991e-02 4.496995e-02 3.552460e-05 4.411875e-02 3.552165e-05
6.250313e+00 2.727755e-02 4.497558e-02 3.552553e-05 4.412532e-02 3.552258e-05
6.255313e+00 2.727518e-02 4.498122e-02 3.552646e-05 4.413189e-02 3.552351e-05
6.260313e+00 2.727282e-02 4.498685e-02 3.552739e-05 4.413845e-02 3.552444e-05
6.265313e+00 2.727045e-02 4.499248e-02 3.552831e-05 4.414502e-02 3.552536e-05
6.270314e+00 2.726809e-02 4.499811e-02 3.552924e-05 4.415159e-02 3.552629e-05
6.275314e+00 2.726573e-02 4.500374e-02 3.553016e-05 4.415815e-02 3.552721e-05
6.280314e+00 2.726337e-02 4.500937e-02 3.553108e-05 4.416472e-02 3.552813e-05
6.285314e+00 2.726101e-02 4.501500e-02 3.553200e-05 4.417128e-02 3.552905e-05
6.290315e+00 2.725865e-02 4.502062e-02 3.553292e-05 4.417785e-02 3.552997e-05
6.295315e+00 2.725629e-02 4.502624e-02 3.553384e-05 4.418441e-02 3.553089e-05
6.300315e+00 2.725393e-02 4.503186e-02 3.553476e-05 4.419097e-02 3.553181e-05
6.305315e+00 2.725158e-02 4.503748e-02 3.553568e-05 4.419753e-02 3.553273e-05
6.310316e+00 2.724922e-02 4.504310e-02 3.553659e-05 4.420410e-02 3.553365e-05
6.315316e+00 2.724687e-02 4.504872e-02 3.553751e-05 4.421066e-02 3.553456e-05
6.320316e+00 2.724451e-02 4.505434e-02 3.553842e-05 4.421722e-02 3.553548e-05
6.325316e+00 2.724216e-02 4.505995e-02 3.553933e-05 4.422378e-02 3.553639e-05
6.330317e+00 2.723981e-02 4.506556e-02 3.554024e-05 4.423033e-02 3.553730e-05
6.335317e+00 2.723746e-02 4.507117e-02 3.554115e-05 4.423689e-02 3.553821e-05
6.340317e+00 2.723511e-02 4.507678e-02 3.554206e-05 4.424345e-02 3.553912e-05
6.345317e+00 2.723276e-02 4.508239e-02 3.554297e-05 4.425001e-02 3.554003e-05
6.350318e+00 2.723041e-02 4.508799e-02 3.554388e-05 4.425656e-02 3.554094e-05
6.355318e+00 2.722806e-02 4.509360e-02 3.554478e-05 4.426312e-02 3.554184e-05
6.360318e+00 2.722572e-02 4.509920e-02 3.554569e-05 4.426967e-02 3.554275e-05
6.365318e+00 2.722337e-02 4.510480e-02 3.554659e-05 4.427623e-02 3.554365e-05
6.370319e+00 2.722103e-02 4.511040e-02 3.554750e-05 4.428278e-02 3.554456e-05
6.375319e+00 2.721869e-02 4.511600e-02 3.554840e-05 4.428934e-02 3.554546e-05
6.380319e+00 2.721634e-02 4.512160e-02 3.554930e-05 4.429589e-02 3.554636e-05
6.385319e+00 2.721400e-02 4.512720e-02 3.555020e-05 4.430244e-02 3.554726e-05
6.390320e+00 2.721166e-02 4.513279e-02 3.555110e-05 4.430899e-02 3.554816e-05
6.395320e+00 2.720932e-02 4.513838e-02 3.555199e-05 4.431554e-02 3.554906e-05
6.400320e+00 2.720698e-02 4.514397e-02 3.555289e-05 4.432210e-02 3.554995e-05
6.405320e+00 2.720464e-02 4.514956e-02 3.555379e-05 4.432865e-02 3.555085e-05
6.410321e+00 2.720231e-02 4.515515e-02 3.555468e-05 4.433519e-02 3.555175e-05
6.415321e+00 2.719997e-02 4.516074e-02 3.555557e-05 4.434174e-02 3.555264e-05
