t mart aust
2.906453e-01 1.071685e-02 4.898645e-02
2.911456e-01 1.070006e-02 4.899936e-02
2.916458e-01 1.068329e-02 4.901226e-02
2.921461e-01 1.066656e-02 4.902514e-02
2.926463e-01 1.064985e-02 4.903799e-02
2.931466e-01 1.063317e-02 4.905083e-02
2.936468e-01 1.061651e-02 4.906364e-02
2.941471e-01 1.059989e-02 4.907644e-02
2.946473e-01 1.058329e-02 4.908921e-02
2.951476e-01 1.056672e-02 4.910197e-02
2.956478e-01 1.055018e-02 4.911470e-02
2.961481e-01 1.053366e-02 4.912741e-02
2.966483e-01 1.051718e-02 4.914011e-02
2.971486e-01 1.050071e-02 4.915278e-02
2.976488e-01 1.048428e-02 4.916543e-02
2.981491e-01 1.046787e-02 4.917807e-02
2.986493e-01 1.045150e-02 4.919069e-02
2.991496e-01 1.043514e-02 4.920328e-02
2.996498e-01 1.041882e-02 4.921586e-02
3.001501e-01 1.040252e-02 4.922842e-02
3.006503e-01 1.038625e-02 4.924096e-02
3.011506e-01 1.037001e-02 4.925348e-02
3.016508e-01 1.035379e-02 4.926599e-02
3.021511e-01 1.033760e-02 4.927847e-02
3.026513e-01 1.032143e-02 4.929093e-02
3.031516e-01 1.030530e-02 4.930338e-02
3.036518e-01 1.028919e-02 4.931580e-02
3.041521e-01 1.027310e-02 4.932820e-02
3.046523e-01 1.025705e-02 4.934059e-02
3.051526e-01 1.024102e-02 4.935295e-02
3.056528e-01 1.022501e-02 4.936530e-02
3.061531e-01 1.020904e-02 4.937762e-02
3.066533e-01 1.019308e-02 4.938993e-02
3.071536e-01 1.017716e-02 4.940222e-02
3.076538e-01 1.016126e-02 4.941449e-02
3.081541e-01 1.014539e-02 4.942674e-02
3.086543e-01 1.012954e-02 4.943897e-02
3.091546e-01 1.011372e-02 4.945118e-02
3.096548e-01 1.009793e-02 4.946338e-02
3.101551e-01 1.008216e-02 4.947556e-02
3.106553e-01 1.006642e-02 4.948772e-02
3.111556e-01 1.005071e-02 4.949986e-02
3.116558e-01 1.003502e-02 4.951198e-02
3.121561e-01 1.001935e-02 4.952408e-02
3.126563e-01 1.000372e-02 4.953616e-02
3.131566e-01 9.988104e-03 4.954823e-02
3.136568e-01 9.972518e-03 4.956027e-02
3.141571e-01 9.956958e-03 4.957230e-02
3.146573e-01 9.941424e-03 4.958430e-02
3.151576e-01 9.925915e-03 4.959629e-02
3.156578e-01 9.910432e-03 4.960826e-02
3.161581e-01 9.894974e-03 4.962021e-02
3.166583e-01 9.879542e-03 4.963214e-02
3.171586e-01 9.864135e-03 4.964406e-02
3.176588e-01 9.848754e-03 4.965595e-02
3.181591e-01 9.833398e-03 4.966783e-02
3.186593e-01 9.818068e-03 4.967969e-02
3.191596e-01 9.802763e-03 4.969153e-02
3.196598e-01 9.787483e-03 4.970336e-02
3.201601e-01 9.772228e-03 4.971516e-02
3.206603e-01 9.756998e-03 4.972695e-02
3.211606e-01 9.741794e-03 4.973872e-02
3.216608e-01 9.726615e-03 4.975047e-02
3.221611e-01 9.711461e-03 4.976220e-02
3.226613e-01 9.696331e-03 4.977392e-02
3.231616e-01 9.681227e-03 4.978562e-02
3.236618e-01 9.666148e-03 4.979729e-02
3.241621e-01 9.651093e-03 4.980895e-02
3.246623e-01 9.636064e-03 4.982060e-02
3.251626e-01 9.621059e-03 4.983222e-02
3.256628e-01 9.606079e-03 4.984382e-02
3.261631e-01 9.591123e-03 4.985541e-02
3.266633e-01 9.576193e-03 4.986698e-02
3.271636e-01 9.561286e-03 4.987853e-02
3.276638e-01 9.546405e-03 4.989006e-02
3.281641e-01 9.531548e-03 4.990158e-02
3.286643e-01 9.516715e-03 4.991308e-02
3.291646e-01 9.501907e-03 4.992456e-02
3.296648e-01 9.487124e-03 4.993602e-02
3.301651e-01 9.472365e-03 4.994747e-02
3.306653e-01 9.457630e-03 4.995889e-02
3.311656e-01 9.442919e-03 4.997031e-02
3.316658e-01 9.428233e-03 4.998170e-02
3.321661e-01 9.413571e-03 4.999307e-02
3.326663e-01 9.398933e-03 5.000443e-02
3.331666e-01 9.384319e-03 5.001577e-02
3.336668e-01 9.369729e-03 5.002710e-02
3.341671e-01 9.355163e-03 5.003840e-02
3.346673e-01 9.340621e-03 5.004969e-02
3.351676e-01 9.326104e-03 5.006096e-02
3.356678e-01 9.311610e-03 5.007221e-02
3.361681e-01 9.297140e-03 5.008344e-02
3.366683e-01 9.282694e-03 5.009466e-02
3.371686e-01 9.268271e-03 5.010586e-02
3.376688e-01 9.253873e-03 5.011704e-02
3.381691e-01 9.239498e-03 5.012820e-02
3.386693e-01 9.225147e-03 5.013935e-02
3.391696e-01 9.210819e-03 5.015048e-02
3.396698e-01 9.196515e-03 5.016160e-02
3.401701e-01 9.182235e-03 5.017269e-02
3.406703e-01 9.167978e-03 5.018377e-02
3.411706e-01 9.153745e-03 5.019484e-02
3.416708e-01 9.139535e-03 5.020588e-02
3.421711e-01 9.125348e-03 5.021691e-02
3.426713e-01 9.111185e-03 5.022792e-02
3.431716e-01 9.097045e-03 5.023892e-02
3.436718e-01 9.082929e-03 5.024989e-02
3.441721e-01 9.068835e-03 5.026086e-02
3.446723e-01 9.054765e-03 5.027180e-02
3.451726e-01 9.040718e-03 5.028272e-02
3.456728e-01 9.026694e-03 5.029363e-02
3.461731e-01 9.012693e-03 5.030453e-02
3.466733e-01 8.998716e-03 5.031540e-02
3.471736e-01 8.984761e-03 5.032626e-02
3.476738e-01 8.970829e-03 5.033710e-02
3.481741e-01 8.956920e-03 5.034792e-02
3.486743e-01 8.943034e-03 5.035873e-02
3.491746e-01 8.929171e-03 5.036952e-02
3.496748e-01 8.915331e-03 5.038030e-02
3.501751e-01 8.901514e-03 5.039106e-02
3.506753e-01 8.887719e-03 5.040180e-02
3.511756e-01 8.873947e-03 5.041252e-02
3.516758e-01 8.860197e-03 5.042323e-02
3.521761e-01 8.846471e-03 5.043393e-02
3.526763e-01 8.832766e-03 5.044460e-02
3.531766e-01 8.819085e-03 5.045526e-02
3.536768e-01 8.805426e-03 5.046590e-02
3.541771e-01 8.791789e-03 5.047653e-02
3.546773e-01 8.778175e-03 5.048714e-02
3.551776e-01 8.764583e-03 5.049773e-02
3.556778e-01 8.751013e-03 5.050831e-02
3.561781e-01 8.737466e-03 5.051887e-02
3.566783e-01 8.723941e-03 5.052941e-02
3.571786e-01 8.710438e-03 5.053994e-02
3.576788e-01 8.696958e-03 5.055045e-02
3.581791e-01 8.683499e-03 5.056095e-02
3.586793e-01 8.670063e-03 5.057143e-02
3.591796e-01 8.656649e-03 5.058189e-02
3.596798e-01 8.643257e-03 5.059233e-02
3.601801e-01 8.629887e-03 5.060276e-02
3.606803e-01 8.616539e-03 5.061318e-02
3.611806e-01 8.603213e-03 5.062358e-02
3.616808e-01 8.589909e-03 5.063396e-02
3.621811e-01 8.576626e-03 5.064433e-02
3.626813e-01 8.563366e-03 5.065468e-02
3.631816e-01 8.550127e-03 5.066501e-02
3.636818e-01 8.536910e-03 5.067533e-02
3.641821e-01 8.523715e-03 5.068563e-02
3.646823e-01 8.510541e-03 5.069592e-02
3.651826e-01 8.497389e-03 5.070619e-02
3.656828e-01 8.484259e-03 5.071644e-02
3.661831e-01 8.471150e-03 5.072668e-02
3.666833e-01 8.458063e-03 5.073691e-02
3.671836e-01 8.444998e-03 5.074711e-02
3.676838e-01 8.431953e-03 5.075730e-02
3.681841e-01 8.418931e-03 5.076748e-02
3.686843e-01 8.405929e-03 5.077764e-02
3.691846e-01 8.392949e-03 5.078778e-02
3.696848e-01 8.379990e-03 5.079791e-02
3.701851e-01 8.367053e-03 5.080802e-02
3.706853e-01 8.354137e-03 5.081812e-02
3.711856e-01 8.341242e-03 5.082820e-02
3.716858e-01 8.328368e-03 5.083826e-02
3.721861e-01 8.315515e-03 5.084831e-02
3.726863e-01 8.302684e-03 5.085835e-02
3.731866e-01 8.289873e-03 5.086837e-02
3.736868e-01 8.277084e-03 5.087837e-02
3.741871e-01 8.264315e-03 5.088836e-02
3.746873e-01 8.251568e-03 5.089833e-02
3.751876e-01 8.238841e-03 5.090829e-02
3.756878e-01 8.226136e-03 5.091823e-02
3.761881e-01 8.213451e-03 5.092816e-02
3.766883e-01 8.200787e-03 5.093807e-02
3.771886e-01 8.188144e-03 5.094797e-02
3.776888e-01 8.175521e-03 5.095785e-02
3.781891e-01 8.162920e-03 5.096771e-02
3.786893e-01 8.150339e-03 5.097756e-02
3.791896e-01 8.137778e-03 5.098739e-02
3.796898e-01 8.125238e-03 5.099721e-02
3.801901e-01 8.112719e-03 5.100702e-02
3.806903e-01 8.100221e-03 5.101680e-02
3.811906e-01 8.087743e-03 5.102658e-02
3.816908e-01 8.075285e-03 5.103634e-02
3.821911e-01 8.062848e-03 5.104608e-02
3.826913e-01 8.050431e-03 5.105581e-02
3.831916e-01 8.038034e-03 5.106552e-02
3.836918e-01 8.025658e-03 5.107522e-02
3.841921e-01 8.013303e-03 5.108490e-02
3.846923e-01 8.000967e-03 5.109457e-02
3.851926e-01 7.988652e-03 5.110423e-02
3.856928e-01 7.976357e-03 5.111386e-02
3.861931e-01 7.964082e-03 5.112349e-02
3.866933e-01 7.951827e-03 5.113310e-02
3.871936e-01 7.939592e-03 5.114269e-02
3.876938e-01 7.927378e-03 5.115227e-02
3.881941e-01 7.915183e-03 5.116183e-02
3.886943e-01 7.903009e-03 5.117138e-02
3.891946e-01 7.890854e-03 5.118092e-02
3.896948e-01 7.878719e-03 5.119044e-02
3.901951e-01 7.866605e-03 5.119994e-02
3.906953e-01 7.854510e-03 5.120943e-02
3.911956e-01 7.842435e-03 5.121891e-02
3.916958e-01 7.830379e-03 5.122837e-02
3.921961e-01 7.818344e-03 5.123781e-02
3.926963e-01 7.806328e-03 5.124725e-02
3.931966e-01 7.794332e-03 5.125666e-02
3.936968e-01 7.782355e-03 5.126606e-02
3.941971e-01 7.770399e-03 5.127545e-02
3.946973e-01 7.758461e-03 5.128483e-02
3.951976e-01 7.746544e-03 5.129418e-02
3.956978e-01 7.734646e-03 5.130353e-02
3.961981e-01 7.722767e-03 5.131286e-02
3.966983e-01 7.710908e-03 5.132217e-02
3.971986e-01 7.699068e-03 5.133148e-02
3.976988e-01 7.687248e-03 5.134076e-02
3.981991e-01 7.675447e-03 5.135004e-02
3.986993e-01 7.663666e-03 5.135929e-02
3.991996e-01 7.651904e-03 5.136854e-02
3.996998e-01 7.640161e-03 5.137777e-02
4.002001e-01 7.628437e-03 5.138698e-02
4.007004e-01 7.616732e-03 5.139618e-02
4.012006e-01 7.605047e-03 5.140537e-02
4.017009e-01 7.593381e-03 5.141454e-02
4.022011e-01 7.581734e-03 5.142370e-02
4.027014e-01 7.570106e-03 5.143284e-02
4.032016e-01 7.558497e-03 5.144197e-02
4.037019e-01 7.546907e-03 5.145109e-02
4.042021e-01 7.535336e-03 5.146019e-02
4.047024e-01 7.523784e-03 5.146927e-02
4.052026e-01 7.512251e-03 5.147835e-02
4.057029e-01 7.500737e-03 5.148741e-02
4.062031e-01 7.489241e-03 5.149645e-02
4.067034e-01 7.477765e-03 5.150548e-02
4.072036e-01 7.466307e-03 5.151450e-02
4.077039e-01 7.454868e-03 5.152350e-02
4.082041e-01 7.443448e-03 5.153249e-02
4.087044e-01 7.432047e-03 5.154147e-02
4.092046e-01 7.420664e-03 5.155043e-02
4.097049e-01 7.409300e-03 5.155938e-02
4.102051e-01 7.397954e-03 5.156831e-02
4.107054e-01 7.386627e-03 5.157723e-02
4.112056e-01 7.375319e-03 5.158614e-02
4.117059e-01 7.364029e-03 5.159503e-02
4.122061e-01 7.352757e-03 5.160391e-02
4.127064e-01 7.341504e-03 5.161277e-02
4.132066e-01 7.330270e-03 5.162162e-02
4.137069e-01 7.319053e-03 5.163046e-02
4.142071e-01 7.307856e-03 5.163928e-02
4.147074e-01 7.296676e-03 5.164809e-02
4.152076e-01 7.285515e-03 5.165689e-02
4.157079e-01 7.274372e-03 5.166567e-02
4.162081e-01 7.263247e-03 5.167444e-02
4.167084e-01 7.252141e-03 5.168320e-02
4.172086e-01 7.241052e-03 5.169194e-02
4.177089e-01 7.229982e-03 5.170067e-02
4.182091e-01 7.218930e-03 5.170938e-02
4.187094e-01 7.207896e-03 5.171808e-02
4.192096e-01 7.196880e-03 5.172677e-02
4.197099e-01 7.185882e-03 5.173544e-02
4.202101e-01 7.174902e-03 5.174410e-02
4.207104e-01 7.163940e-03 5.175275e-02
4.212106e-01 7.152996e-03 5.176139e-02
4.217109e-01 7.142070e-03 5.177001e-02
4.222111e-01 7.131162e-03 5.177861e-02
4.227114e-01 7.120271e-03 5.178721e-02
4.232116e-01 7.109399e-03 5.179579e-02
4.237119e-01 7.098544e-03 5.180436e-02
4.242121e-01 7.087707e-03 5.181291e-02
4.247124e-01 7.076888e-03 5.182145e-02
4.252126e-01 7.066086e-03 5.182998e-02
4.257129e-01 7.055302e-03 5.183849e-02
4.262131e-01 7.044536e-03 5.184699e-02
4.267134e-01 7.033787e-03 5.185548e-02
4.272136e-01 7.023056e-03 5.186396e-02
4.277139e-01 7.012342e-03 5.187242e-02
4.282141e-01 7.001646e-03 5.188087e-02
4.287144e-01 6.990967e-03 5.188930e-02
4.292146e-01 6.980306e-03 5.189772e-02
4.297149e-01 6.969662e-03 5.190613e-02
4.302151e-01 6.959036e-03 5.191453e-02
4.307154e-01 6.948427e-03 5.192291e-02
4.312156e-01 6.937835e-03 5.193128e-02
4.317159e-01 6.927261e-03 5.193964e-02
4.322161e-01 6.916704e-03 5.194799e-02
4.327164e-01 6.906164e-03 5.195632e-02
4.332166e-01 6.895642e-03 5.196464e-02
4.337169e-01 6.885136e-03 5.197294e-02
4.342171e-01 6.874648e-03 5.198123e-02
4.347174e-01 6.864177e-03 5.198951e-02
4.352176e-01 6.853723e-03 5.199778e-02
4.357179e-01 6.843286e-03 5.200604e-02
4.362181e-01 6.832867e-03 5.201428e-02
4.367184e-01 6.822464e-03 5.202251e-02
4.372186e-01 6.812078e-03 5.203072e-02
4.377189e-01 6.801709e-03 5.203892e-02
4.382191e-01 6.791357e-03 5.204712e-02
4.387194e-01 6.781022e-03 5.205529e-02
4.392196e-01 6.770704e-03 5.206346e-02
4.397199e-01 6.760403e-03 5.207161e-02
4.402201e-01 6.750119e-03 5.207975e-02
4.407204e-01 6.739851e-03 5.208788e-02
4.412206e-01 6.729600e-03 5.209599e-02
4.417209e-01 6.719366e-03 5.210409e-02
4.422211e-01 6.709149e-03 5.211218e-02
4.427214e-01 6.698948e-03 5.212026e-02
4.432216e-01 6.688764e-03 5.212832e-02
4.437219e-01 6.678597e-03 5.213638e-02
4.442221e-01 6.668446e-03 5.214442e-02
4.447224e-01 6.658312e-03 5.215244e-02
4.452226e-01 6.648194e-03 5.216046e-02
4.457229e-01 6.638093e-03 5.216846e-02
4.462231e-01 6.628008e-03 5.217645e-02
4.467234e-01 6.617940e-03 5.218443e-02
4.472236e-01 6.607888e-03 5.219239e-02
4.477239e-01 6.597853e-03 5.220034e-02
4.482241e-01 6.587834e-03 5.220828e-02
4.487244e-01 6.577832e-03 5.221621e-02
4.492246e-01 6.567845e-03 5.222413e-02
4.497249e-01 6.557875e-03 5.223203e-02
4.502251e-01 6.547922e-03 5.223992e-02
4.507254e-01 6.537984e-03 5.224780e-02
4.512256e-01 6.528063e-03 5.225567e-02
4.517259e-01 6.518158e-03 5.226352e-02
4.522261e-01 6.508269e-03 5.227136e-02
4.527264e-01 6.498396e-03 5.227919e-02
4.532266e-01 6.488540e-03 5.228701e-02
4.537269e-01 6.478699e-03 5.229482e-02
4.542271e-01 6.468875e-03 5.230261e-02
4.547274e-01 6.459066e-03 5.231039e-02
4.552276e-01 6.449274e-03 5.231816e-02
4.557279e-01 6.439497e-03 5.232592e-02
4.562281e-01 6.429737e-03 5.233367e-02
4.567284e-01 6.419992e-03 5.234140e-02
4.572286e-01 6.410263e-03 5.234912e-02
4.577289e-01 6.400550e-03 5.235683e-02
4.582291e-01 6.390853e-03 5.236453e-02
4.587294e-01 6.381172e-03 5.237221e-02
4.592296e-01 6.371507e-03 5.237989e-02
4.597299e-01 6.361857e-03 5.238755e-02
4.602301e-01 6.352223e-03 5.239520e-02
4.607304e-01 6.342605e-03 5.240284e-02
4.612306e-01 6.333003e-03 5.241046e-02
4.617309e-01 6.323416e-03 5.241808e-02
4.622311e-01 6.313845e-03 5.242568e-02
4.627314e-01 6.304289e-03 5.243327e-02
4.632316e-01 6.294749e-03 5.244085e-02
4.637319e-01 6.285224e-03 5.244842e-02
4.642321e-01 6.275716e-03 5.245597e-02
4.647324e-01 6.266222e-03 5.246352e-02
4.652326e-01 6.256744e-03 5.247105e-02
4.657329e-01 6.247282e-03 5.247857e-02
4.662331e-01 6.237835e-03 5.248608e-02
4.667334e-01 6.228403e-03 5.249357e-02
4.672336e-01 6.218987e-03 5.250106e-02
4.677339e-01 6.209586e-03 5.250853e-02
4.682341e-01 6.200200e-03 5.251600e-02
4.687344e-01 6.190830e-03 5.252345e-02
4.692346e-01 6.181475e-03 5.253089e-02
4.697349e-01 6.172135e-03 5.253831e-02
4.702351e-01 6.162810e-03 5.254573e-02
4.707354e-01 6.153501e-03 5.255313e-02
4.712356e-01 6.144207e-03 5.256053e-02
4.717359e-01 6.134928e-03 5.256791e-02
4.722361e-01 6.125664e-03 5.257528e-02
4.727364e-01 6.116415e-03 5.258264e-02
4.732366e-01 6.107181e-03 5.258999e-02
4.737369e-01 6.097962e-03 5.259732e-02
4.742371e-01 6.088758e-03 5.260465e-02
4.747374e-01 6.079570e-03 5.261196e-02
4.752376e-01 6.070396e-03 5.261926e-02
4.757379e-01 6.061237e-03 5.262655e-02
4.762381e-01 6.052093e-03 5.263383e-02
4.767384e-01 6.042964e-03 5.264110e-02
4.772386e-01 6.033850e-03 5.264836e-02
4.777389e-01 6.024751e-03 5.265560e-02
4.782391e-01 6.015666e-03 5.266284e-02
4.787394e-01 6.006596e-03 5.267006e-02
4.792396e-01 5.997541e-03 5.267727e-02
4.797399e-01 5.988501e-03 5.268447e-02
4.802401e-01 5.979476e-03 5.269166e-02
4.807404e-01 5.970465e-03 5.269884e-02
4.812406e-01 5.961469e-03 5.270601e-02
4.817409e-01 5.952488e-03 5.271316e-02
4.822411e-01 5.943521e-03 5.272031e-02
4.827414e-01 5.934568e-03 5.272744e-02
4.832416e-01 5.925631e-03 5.273456e-02
4.837419e-01 5.916708e-03 5.274167e-02
4.842421e-01 5.907799e-03 5.274878e-02
4.847424e-01 5.898905e-03 5.275586e-02
4.852426e-01 5.890025e-03 5.276294e-02
4.857429e-01 5.881160e-03 5.277001e-02
4.862431e-01 5.872310e-03 5.277707e-02
4.867434e-01 5.863473e-03 5.278411e-02
4.872436e-01 5.854651e-03 5.279115e-02
4.877439e-01 5.845844e-03 5.279817e-02
4.882441e-01 5.837051e-03 5.280519e-02
4.887444e-01 5.828272e-03 5.281219e-02
4.892446e-01 5.819507e-03 5.281918e-02
4.897449e-01 5.810757e-03 5.282616e-02
4.902451e-01 5.802021e-03 5.283313e-02
4.907454e-01 5.793299e-03 5.284009e-02
4.912456e-01 5.784591e-03 5.284704e-02
4.917459e-01 5.775897e-03 5.285397e-02
4.922461e-01 5.767218e-03 5.286090e-02
4.927464e-01 5.758553e-03 5.286781e-02
4.932466e-01 5.749901e-03 5.287472e-02
4.937469e-01 5.741264e-03 5.288161e-02
4.942471e-01 5.732641e-03 5.288850e-02
4.947474e-01 5.724032e-03 5.289537e-02
4.952476e-01 5.715437e-03 5.290223e-02
4.957479e-01 5.706856e-03 5.290908e-02
4.962481e-01 5.698289e-03 5.291593e-02
4.967484e-01 5.689736e-03 5.292276e-02
4.972486e-01 5.681196e-03 5.292958e-02
4.977489e-01 5.672671e-03 5.293638e-02
4.982491e-01 5.664159e-03 5.294318e-02
4.987494e-01 5.655662e-03 5.294997e-02
4.992496e-01 5.647178e-03 5.295675e-02
4.997499e-01 5.638708e-03 5.296352e-02
5.002501e-01 5.630251e-03 5.297027e-02
5.007504e-01 5.621809e-03 5.297702e-02
5.012506e-01 5.613380e-03 5.298375e-02
5.017509e-01 5.604965e-03 5.299048e-02
5.022511e-01 5.596563e-03 5.299719e-02
5.027514e-01 5.588175e-03 5.300390e-02
5.032516e-01 5.579801e-03 5.301059e-02
5.037519e-01 5.571441e-03 5.301728e-02
5.042521e-01 5.563094e-03 5.302395e-02
5.047524e-01 5.554760e-03 5.303061e-02
5.052526e-01 5.546440e-03 5.303726e-02
5.057529e-01 5.538134e-03 5.304391e-02
5.062531e-01 5.529841e-03 5.305054e-02
5.067534e-01 5.521562e-03 5.305716e-02
5.072536e-01 5.513296e-03 5.306377e-02
5.077539e-01 5.505044e-03 5.307037e-02
5.082541e-01 5.496804e-03 5.307696e-02
5.087544e-01 5.488579e-03 5.308354e-02
5.092546e-01 5.480366e-03 5.309011e-02
5.097549e-01 5.472167e-03 5.309667e-02
5.102551e-01 5.463982e-03 5.310322e-02
5.107554e-01 5.455809e-03 5.310976e-02
5.112556e-01 5.447650e-03 5.311629e-02
5.117559e-01 5.439505e-03 5.312281e-02
5.122561e-01 5.431372e-03 5.312932e-02
5.127564e-01 5.423253e-03 5.313582e-02
5.132566e-01 5.415146e-03 5.314231e-02
5.137569e-01 5.407053e-03 5.314879e-02
5.142571e-01 5.398973e-03 5.315526e-02
5.147574e-01 5.390907e-03 5.316172e-02
5.152576e-01 5.382853e-03 5.316817e-02
5.157579e-01 5.374812e-03 5.317460e-02
5.162581e-01 5.366785e-03 5.318103e-02
5.167584e-01 5.358770e-03 5.318745e-02
5.172586e-01 5.350769e-03 5.319386e-02
5.177589e-01 5.342780e-03 5.320026e-02
5.182591e-01 5.334805e-03 5.320665e-02
5.187594e-01 5.326842e-03 5.321303e-02
5.192596e-01 5.318893e-03 5.321940e-02
5.197599e-01 5.310956e-03 5.322576e-02
5.202601e-01 5.303032e-03 5.323211e-02
5.207604e-01 5.295121e-03 5.323845e-02
5.212606e-01 5.287223e-03 5.324478e-02
5.217609e-01 5.279337e-03 5.325110e-02
5.222611e-01 5.271465e-03 5.325741e-02
5.227614e-01 5.263605e-03 5.326371e-02
5.232616e-01 5.255758e-03 5.327000e-02
5.237619e-01 5.247924e-03 5.327628e-02
5.242621e-01 5.240102e-03 5.328255e-02
5.247624e-01 5.232293e-03 5.328881e-02
5.252626e-01 5.224497e-03 5.329507e-02
5.257629e-01 5.216714e-03 5.330131e-02
5.262631e-01 5.208943e-03 5.330754e-02
5.267634e-01 5.201184e-03 5.331376e-02
5.272636e-01 5.193439e-03 5.331998e-02
5.277639e-01 5.185706e-03 5.332618e-02
5.282641e-01 5.177985e-03 5.333237e-02
5.287644e-01 5.170277e-03 5.333856e-02
5.292646e-01 5.162581e-03 5.334473e-02
5.297649e-01 5.154898e-03 5.335090e-02
5.302651e-01 5.147227e-03 5.335705e-02
5.307654e-01 5.139569e-03 5.336320e-02
5.312656e-01 5.131923e-03 5.336934e-02
5.317659e-01 5.124290e-03 5.337546e-02
5.322661e-01 5.116669e-03 5.338158e-02
5.327664e-01 5.109060e-03 5.338769e-02
5.332666e-01 5.101464e-03 5.339379e-02
5.337669e-01 5.093880e-03 5.339987e-02
5.342671e-01 5.086308e-03 5.340595e-02
5.347674e-01 5.078749e-03 5.341202e-02
5.352676e-01 5.071202e-03 5.341808e-02
5.357679e-01 5.063667e-03 5.342414e-02
5.362681e-01 5.056144e-03 5.343018e-02
5.367684e-01 5.048634e-03 5.343621e-02
5.372686e-01 5.041135e-03 5.344223e-02
5.377689e-01 5.033649e-03 5.344825e-02
5.382691e-01 5.026175e-03 5.345425e-02
5.387694e-01 5.018713e-03 5.346025e-02
5.392696e-01 5.011263e-03 5.346623e-02
5.397699e-01 5.003825e-03 5.347221e-02
5.402701e-01 4.996400e-03 5.347818e-02
5.407704e-01 4.988986e-03 5.348414e-02
5.412706e-01 4.981584e-03 5.349008e-02
5.417709e-01 4.974195e-03 5.349602e-02
5.422711e-01 4.966817e-03 5.350195e-02
5.427714e-01 4.959451e-03 5.350788e-02
5.432716e-01 4.952097e-03 5.351379e-02
5.437719e-01 4.944755e-03 5.351969e-02
5.442721e-01 4.937425e-03 5.352558e-02
5.447724e-01 4.930107e-03 5.353147e-02
5.452726e-01 4.922801e-03 5.353734e-02
5.457729e-01 4.915506e-03 5.354321e-02
5.462731e-01 4.908224e-03 5.354907e-02
5.467734e-01 4.900953e-03 5.355492e-02
5.472736e-01 4.893694e-03 5.356075e-02
5.477739e-01 4.886447e-03 5.356658e-02
5.482741e-01 4.879211e-03 5.357241e-02
5.487744e-01 4.871987e-03 5.357822e-02
5.492746e-01 4.864775e-03 5.358402e-02
5.497749e-01 4.857575e-03 5.358981e-02
5.502751e-01 4.850386e-03 5.359560e-02
5.507754e-01 4.843209e-03 5.360138e-02
5.512756e-01 4.836043e-03 5.360714e-02
5.517759e-01 4.828889e-03 5.361290e-02
5.522761e-01 4.821747e-03 5.361865e-02
5.527764e-01 4.814616e-03 5.362439e-02
5.532766e-01 4.807497e-03 5.363012e-02
5.537769e-01 4.800389e-03 5.363584e-02
5.542771e-01 4.793293e-03 5.364156e-02
5.547774e-01 4.786208e-03 5.364726e-02
5.552776e-01 4.779135e-03 5.365296e-02
5.557779e-01 4.772073e-03 5.365864e-02
5.562781e-01 4.765022e-03 5.366432e-02
5.567784e-01 4.757983e-03 5.366999e-02
5.572786e-01 4.750956e-03 5.367565e-02
5.577789e-01 4.743939e-03 5.368130e-02
5.582791e-01 4.736935e-03 5.368695e-02
5.587794e-01 4.729941e-03 5.369258e-02
5.592796e-01 4.722959e-03 5.369821e-02
5.597799e-01 4.715988e-03 5.370382e-02
5.602801e-01 4.709028e-03 5.370943e-02
5.607804e-01 4.702080e-03 5.371503e-02
5.612806e-01 4.695143e-03 5.372062e-02
5.617809e-01 4.688217e-03 5.372620e-02
5.622811e-01 4.681302e-03 5.373178e-02
5.627814e-01 4.674398e-03 5.373734e-02
5.632816e-01 4.667506e-03 5.374290e-02
5.637819e-01 4.660625e-03 5.374845e-02
5.642821e-01 4.653755e-03 5.375398e-02
5.647824e-01 4.646896e-03 5.375952e-02
5.652826e-01 4.640048e-03 5.376504e-02
5.657829e-01 4.633211e-03 5.377055e-02
5.662831e-01 4.626385e-03 5.377605e-02
5.667834e-01 4.619571e-03 5.378155e-02
5.672836e-01 4.612767e-03 5.378704e-02
5.677839e-01 4.605974e-03 5.379252e-02
5.682841e-01 4.599192e-03 5.379799e-02
5.687844e-01 4.592422e-03 5.380345e-02
5.692846e-01 4.585662e-03 5.380890e-02
5.697849e-01 4.578913e-03 5.381435e-02
5.702851e-01 4.572175e-03 5.381979e-02
5.707854e-01 4.565448e-03 5.382521e-02
5.712856e-01 4.558732e-03 5.383063e-02
5.717859e-01 4.552026e-03 5.383605e-02
5.722861e-01 4.545332e-03 5.384145e-02
5.727864e-01 4.538648e-03 5.384684e-02
5.732866e-01 4.531975e-03 5.385223e-02
5.737869e-01 4.525313e-03 5.385761e-02
5.742871e-01 4.518662e-03 5.386298e-02
5.747874e-01 4.512021e-03 5.386834e-02
5.752876e-01 4.505391e-03 5.387369e-02
5.757879e-01 4.498772e-03 5.387904e-02
5.762881e-01 4.492164e-03 5.388437e-02
5.767884e-01 4.485566e-03 5.388970e-02
5.772886e-01 4.478979e-03 5.389502e-02
5.777889e-01 4.472402e-03 5.390033e-02
5.782891e-01 4.465837e-03 5.390564e-02
5.787894e-01 4.459281e-03 5.391093e-02
5.792896e-01 4.452737e-03 5.391622e-02
5.797899e-01 4.446203e-03 5.392150e-02
5.802901e-01 4.439679e-03 5.392677e-02
5.807904e-01 4.433166e-03 5.393203e-02
5.812906e-01 4.426663e-03 5.393728e-02
5.817909e-01 4.420172e-03 5.394253e-02
