t mart.ci0 mart.cin aus1.ci0 aus1.cin fer1.ci0 fer1.cin aus2.ci0 aus2.cin fer2.ci0 fer2.cin
2.369618e+01 8.544881e-05 8.524642e-05 8.449799e-02 6.895266e-02 3.864863e-05 3.733666e-05 6.783094e-02 6.780055e-02 3.730169e-05 3.730169e-05
2.370119e+01 8.544285e-05 8.524053e-05 8.449557e-02 6.895253e-02 3.864848e-05 3.733712e-05 6.783135e-02 6.780098e-02 3.730218e-05 3.730218e-05
2.370619e+01 8.543689e-05 8.523464e-05 8.449316e-02 6.895241e-02 3.864833e-05 3.733759e-05 6.783176e-02 6.780140e-02 3.730267e-05 3.730267e-05
2.371119e+01 8.543093e-05 8.522875e-05 8.449074e-02 6.895228e-02 3.864819e-05 3.733806e-05 6.783217e-02 6.780183e-02 3.730316e-05 3.730316e-05
2.371619e+01 8.542497e-05 8.522286e-05 8.448833e-02 6.895216e-02 3.864804e-05 3.733853e-05 6.783257e-02 6.780225e-02 3.730365e-05 3.730365e-05
2.372119e+01 8.541901e-05 8.521698e-05 8.448592e-02 6.895203e-02 3.864789e-05 3.733900e-05 6.783298e-02 6.780267e-02 3.730414e-05 3.730414e-05
2.372619e+01 8.541306e-05 8.521110e-05 8.448350e-02 6.895191e-02 3.864774e-05 3.733947e-05 6.783339e-02 6.780310e-02 3.730462e-05 3.730462e-05
2.373119e+01 8.540711e-05 8.520522e-05 8.448109e-02 6.895178e-02 3.864760e-05 3.733994e-05 6.783380e-02 6.780352e-02 3.730511e-05 3.730511e-05
2.373619e+01 8.540116e-05 8.519934e-05 8.447868e-02 6.895166e-02 3.864745e-05 3.734040e-05 6.783420e-02 6.780395e-02 3.730560e-05 3.730560e-05
2.374119e+01 8.539521e-05 8.519346e-05 8.447627e-02 6.895153e-02 3.864730e-05 3.734087e-05 6.783461e-02 6.780437e-02 3.730609e-05 3.730609e-05
2.374619e+01 8.538927e-05 8.518759e-05 8.447386e-02 6.895141e-02 3.864715e-05 3.734134e-05 6.783501e-02 6.780479e-02 3.730657e-05 3.730657e-05
2.375119e+01 8.538332e-05 8.518172e-05 8.447145e-02 6.895128e-02 3.864700e-05 3.734181e-05 6.783542e-02 6.780522e-02 3.730706e-05 3.730706e-05
2.375619e+01 8.537738e-05 8.517585e-05 8.446905e-02 6.895116e-02 3.864686e-05 3.734227e-05 6.783583e-02 6.780564e-02 3.730755e-05 3.730755e-05
2.376119e+01 8.537144e-05 8.516998e-05 8.446664e-02 6.895104e-02 3.864671e-05 3.734274e-05 6.783623e-02 6.780606e-02 3.730803e-05 3.730803e-05
2.376619e+01 8.536551e-05 8.516412e-05 8.446423e-02 6.895091e-02 3.864656e-05 3.734321e-05 6.783664e-02 6.780649e-02 3.730852e-05 3.730852e-05
2.377119e+01 8.535957e-05 8.515825e-05 8.446183e-02 6.895079e-02 3.864641e-05 3.734367e-05 6.783704e-02 6.780691e-02 3.730900e-05 3.730900e-05
2.377619e+01 8.535364e-05 8.515239e-05 8.445942e-02 6.895066e-02 3.864627e-05 3.734414e-05 6.783745e-02 6.780733e-02 3.730949e-05 3.730949e-05
2.378119e+01 8.534771e-05 8.514654e-05 8.445702e-02 6.895054e-02 3.864612e-05 3.734460e-05 6.783785e-02 6.780775e-02 3.730998e-05 3.730998e-05
2.378619e+01 8.534178e-05 8.514068e-05 8.445461e-02 6.895041e-02 3.864597e-05 3.734507e-05 6.783826e-02 6.780817e-02 3.731046e-05 3.731046e-05
2.379119e+01 8.533585e-05 8.513482e-05 8.445221e-02 6.895029e-02 3.864582e-05 3.734553e-05 6.783866e-02 6.780859e-02 3.731094e-05 3.731094e-05
2.379619e+01 8.532993e-05 8.512897e-05 8.444981e-02 6.895016e-02 3.864568e-05 3.734600e-05 6.783906e-02 6.780902e-02 3.731143e-05 3.731143e-05
2.380119e+01 8.532401e-05 8.512312e-05 8.444740e-02 6.895004e-02 3.864553e-05 3.734646e-05 6.783947e-02 6.780944e-02 3.731191e-05 3.731191e-05
2.380619e+01 8.531809e-05 8.511727e-05 8.444500e-02 6.894991e-02 3.864538e-05 3.734693e-05 6.783987e-02 6.780986e-02 3.731240e-05 3.731240e-05
2.381119e+01 8.531217e-05 8.511143e-05 8.444260e-02 6.894979e-02 3.864523e-05 3.734739e-05 6.784027e-02 6.781028e-02 3.731288e-05 3.731288e-05
2.381619e+01 8.530625e-05 8.510558e-05 8.444020e-02 6.894967e-02 3.864509e-05 3.734786e-05 6.784068e-02 6.781070e-02 3.731336e-05 3.731336e-05
2.382119e+01 8.530034e-05 8.509974e-05 8.443780e-02 6.894954e-02 3.864494e-05 3.734832e-05 6.784108e-02 6.781112e-02 3.731385e-05 3.731385e-05
2.382619e+01 8.529443e-05 8.509390e-05 8.443541e-02 6.894942e-02 3.864479e-05 3.734879e-05 6.784148e-02 6.781154e-02 3.731433e-05 3.731433e-05
2.383119e+01 8.528852e-05 8.508806e-05 8.443301e-02 6.894929e-02 3.864465e-05 3.734925e-05 6.784189e-02 6.781196e-02 3.731481e-05 3.731481e-05
2.383619e+01 8.528261e-05 8.508223e-05 8.443061e-02 6.894917e-02 3.864450e-05 3.734971e-05 6.784229e-02 6.781238e-02 3.731530e-05 3.731530e-05
2.384119e+01 8.527671e-05 8.507639e-05 8.442821e-02 6.894904e-02 3.864435e-05 3.735017e-05 6.784269e-02 6.781280e-02 3.731578e-05 3.731578e-05
2.384619e+01 8.527080e-05 8.507056e-05 8.442582e-02 6.894892e-02 3.864420e-05 3.735064e-05 6.784309e-02 6.781322e-02 3.731626e-05 3.731626e-05
2.385119e+01 8.526490e-05 8.506473e-05 8.442342e-02 6.894880e-02 3.864406e-05 3.735110e-05 6.784349e-02 6.781364e-02 3.731674e-05 3.731674e-05
2.385619e+01 8.525900e-05 8.505890e-05 8.442103e-02 6.894867e-02 3.864391e-05 3.735156e-05 6.784390e-02 6.781405e-02 3.731722e-05 3.731722e-05
2.386119e+01 8.525311e-05 8.505308e-05 8.441864e-02 6.894855e-02 3.864376e-05 3.735202e-05 6.784430e-02 6.781447e-02 3.731770e-05 3.731770e-05
2.386619e+01 8.524721e-05 8.504725e-05 8.441624e-02 6.894842e-02 3.864361e-05 3.735249e-05 6.784470e-02 6.781489e-02 3.731819e-05 3.731819e-05
2.387119e+01 8.524132e-05 8.504143e-05 8.441385e-02 6.894830e-02 3.864347e-05 3.735295e-05 6.784510e-02 6.781531e-02 3.731867e-05 3.731867e-05
2.387619e+01 8.523543e-05 8.503561e-05 8.441146e-02 6.894817e-02 3.864332e-05 3.735341e-05 6.784550e-02 6.781573e-02 3.731915e-05 3.731915e-05
2.388119e+01 8.522954e-05 8.502980e-05 8.440907e-02 6.894805e-02 3.864317e-05 3.735387e-05 6.784590e-02 6.781614e-02 3.731963e-05 3.731963e-05
2.388619e+01 8.522365e-05 8.502398e-05 8.440668e-02 6.894793e-02 3.864303e-05 3.735433e-05 6.784630e-02 6.781656e-02 3.732011e-05 3.732011e-05
2.389119e+01 8.521777e-05 8.501817e-05 8.440429e-02 6.894780e-02 3.864288e-05 3.735479e-05 6.784670e-02 6.781698e-02 3.732059e-05 3.732059e-05
2.389619e+01 8.521189e-05 8.501236e-05 8.440190e-02 6.894768e-02 3.864273e-05 3.735525e-05 6.784710e-02 6.781739e-02 3.732107e-05 3.732107e-05
2.390120e+01 8.520601e-05 8.500655e-05 8.439951e-02 6.894755e-02 3.864259e-05 3.735571e-05 6.784750e-02 6.781781e-02 3.732154e-05 3.732154e-05
2.390620e+01 8.520013e-05 8.500074e-05 8.439712e-02 6.894743e-02 3.864244e-05 3.735617e-05 6.784790e-02 6.781823e-02 3.732202e-05 3.732202e-05
2.391120e+01 8.519425e-05 8.499494e-05 8.439474e-02 6.894731e-02 3.864229e-05 3.735663e-05 6.784830e-02 6.781864e-02 3.732250e-05 3.732250e-05
2.391620e+01 8.518838e-05 8.498913e-05 8.439235e-02 6.894718e-02 3.864215e-05 3.735709e-05 6.784870e-02 6.781906e-02 3.732298e-05 3.732298e-05
2.392120e+01 8.518251e-05 8.498333e-05 8.438996e-02 6.894706e-02 3.864200e-05 3.735755e-05 6.784910e-02 6.781947e-02 3.732346e-05 3.732346e-05
2.392620e+01 8.517664e-05 8.497753e-05 8.438758e-02 6.894693e-02 3.864185e-05 3.735801e-05 6.784949e-02 6.781989e-02 3.732394e-05 3.732394e-05
2.393120e+01 8.517077e-05 8.497174e-05 8.438520e-02 6.894681e-02 3.864170e-05 3.735847e-05 6.784989e-02 6.782031e-02 3.732441e-05 3.732441e-05
2.393620e+01 8.516491e-05 8.496594e-05 8.438281e-02 6.894669e-02 3.864156e-05 3.735893e-05 6.785029e-02 6.782072e-02 3.732489e-05 3.732489e-05
2.394120e+01 8.515904e-05 8.496015e-05 8.438043e-02 6.894656e-02 3.864141e-05 3.735938e-05 6.785069e-02 6.782114e-02 3.732537e-05 3.732537e-05
2.394620e+01 8.515318e-05 8.495436e-05 8.437805e-02 6.894644e-02 3.864126e-05 3.735984e-05 6.785109e-02 6.782155e-02 3.732585e-05 3.732585e-05
2.395120e+01 8.514732e-05 8.494857e-05 8.437567e-02 6.894632e-02 3.864112e-05 3.736030e-05 6.785148e-02 6.782196e-02 3.732632e-05 3.732632e-05
2.395620e+01 8.514146e-05 8.494278e-05 8.437329e-02 6.894619e-02 3.864097e-05 3.736076e-05 6.785188e-02 6.782238e-02 3.732680e-05 3.732680e-05
2.396120e+01 8.513561e-05 8.493700e-05 8.437091e-02 6.894607e-02 3.864082e-05 3.736121e-05 6.785228e-02 6.782279e-02 3.732728e-05 3.732728e-05
2.396620e+01 8.512976e-05 8.493121e-05 8.436853e-02 6.894594e-02 3.864068e-05 3.736167e-05 6.785267e-02 6.782321e-02 3.732775e-05 3.732775e-05
2.397120e+01 8.512391e-05 8.492543e-05 8.436615e-02 6.894582e-02 3.864053e-05 3.736213e-05 6.785307e-02 6.782362e-02 3.732823e-05 3.732823e-05
2.397620e+01 8.511806e-05 8.491966e-05 8.436377e-02 6.894570e-02 3.864038e-05 3.736258e-05 6.785347e-02 6.782403e-02 3.732870e-05 3.732870e-05
2.398120e+01 8.511221e-05 8.491388e-05 8.436139e-02 6.894557e-02 3.864024e-05 3.736304e-05 6.785386e-02 6.782445e-02 3.732918e-05 3.732918e-05
2.398620e+01 8.510637e-05 8.490810e-05 8.435902e-02 6.894545e-02 3.864009e-05 3.736350e-05 6.785426e-02 6.782486e-02 3.732965e-05 3.732965e-05
2.399120e+01 8.510052e-05 8.490233e-05 8.435664e-02 6.894533e-02 3.863995e-05 3.736395e-05 6.785466e-02 6.782527e-02 3.733013e-05 3.733013e-05
2.399620e+01 8.509468e-05 8.489656e-05 8.435426e-02 6.894520e-02 3.863980e-05 3.736441e-05 6.785505e-02 6.782568e-02 3.733060e-05 3.733060e-05
2.400120e+01 8.508884e-05 8.489079e-05 8.435189e-02 6.894508e-02 3.863965e-05 3.736486e-05 6.785545e-02 6.782610e-02 3.733108e-05 3.733108e-05
2.400620e+01 8.508301e-05 8.488503e-05 8.434952e-02 6.894495e-02 3.863951e-05 3.736532e-05 6.785584e-02 6.782651e-02 3.733155e-05 3.733155e-05
2.401120e+01 8.507717e-05 8.487926e-05 8.434714e-02 6.894483e-02 3.863936e-05 3.736577e-05 6.785624e-02 6.782692e-02 3.733202e-05 3.733202e-05
2.401620e+01 8.507134e-05 8.487350e-05 8.434477e-02 6.894471e-02 3.863921e-05 3.736623e-05 6.785663e-02 6.782733e-02 3.733250e-05 3.733250e-05
2.402120e+01 8.506551e-05 8.486774e-05 8.434240e-02 6.894458e-02 3.863907e-05 3.736668e-05 6.785703e-02 6.782774e-02 3.733297e-05 3.733297e-05
2.402620e+01 8.505968e-05 8.486198e-05 8.434003e-02 6.894446e-02 3.863892e-05 3.736714e-05 6.785742e-02 6.782815e-02 3.733344e-05 3.733344e-05
2.403120e+01 8.505386e-05 8.485623e-05 8.433766e-02 6.894434e-02 3.863877e-05 3.736759e-05 6.785781e-02 6.782856e-02 3.733391e-05 3.733391e-05
2.403620e+01 8.504803e-05 8.485047e-05 8.433529e-02 6.894421e-02 3.863863e-05 3.736804e-05 6.785821e-02 6.782897e-02 3.733439e-05 3.733439e-05
2.404120e+01 8.504221e-05 8.484472e-05 8.433292e-02 6.894409e-02 3.863848e-05 3.736850e-05 6.785860e-02 6.782938e-02 3.733486e-05 3.733486e-05
2.404620e+01 8.503639e-05 8.483897e-05 8.433055e-02 6.894397e-02 3.863834e-05 3.736895e-05 6.785900e-02 6.782979e-02 3.733533e-05 3.733533e-05
2.405120e+01 8.503057e-05 8.483322e-05 8.432818e-02 6.894384e-02 3.863819e-05 3.736940e-05 6.785939e-02 6.783020e-02 3.733580e-05 3.733580e-05
2.405620e+01 8.502476e-05 8.482747e-05 8.432581e-02 6.894372e-02 3.863804e-05 3.736986e-05 6.785978e-02 6.783061e-02 3.733627e-05 3.733627e-05
2.406120e+01 8.501894e-05 8.482173e-05 8.432345e-02 6.894360e-02 3.863790e-05 3.737031e-05 6.786017e-02 6.783102e-02 3.733675e-05 3.733675e-05
2.406620e+01 8.501313e-05 8.481599e-05 8.432108e-02 6.894347e-02 3.863775e-05 3.737076e-05 6.786057e-02 6.783143e-02 3.733722e-05 3.733722e-05
2.407120e+01 8.500732e-05 8.481025e-05 8.431871e-02 6.894335e-02 3.863761e-05 3.737121e-05 6.786096e-02 6.783184e-02 3.733769e-05 3.733769e-05
2.407620e+01 8.500151e-05 8.480451e-05 8.431635e-02 6.894323e-02 3.863746e-05 3.737166e-05 6.786135e-02 6.783225e-02 3.733816e-05 3.733816e-05
2.408120e+01 8.499571e-05 8.479877e-05 8.431399e-02 6.894310e-02 3.863731e-05 3.737212e-05 6.786174e-02 6.783266e-02 3.733863e-05 3.733863e-05
2.408620e+01 8.498991e-05 8.479304e-05 8.431162e-02 6.894298e-02 3.863717e-05 3.737257e-05 6.786213e-02 6.783307e-02 3.733910e-05 3.733910e-05
2.409120e+01 8.498410e-05 8.478731e-05 8.430926e-02 6.894286e-02 3.863702e-05 3.737302e-05 6.786253e-02 6.783347e-02 3.733957e-05 3.733957e-05
2.409620e+01 8.497830e-05 8.478158e-05 8.430690e-02 6.894273e-02 3.863688e-05 3.737347e-05 6.786292e-02 6.783388e-02 3.734004e-05 3.734004e-05
2.410121e+01 8.497251e-05 8.477585e-05 8.430454e-02 6.894261e-02 3.863673e-05 3.737392e-05 6.786331e-02 6.783429e-02 3.734050e-05 3.734050e-05
2.410621e+01 8.496671e-05 8.477012e-05 8.430218e-02 6.894249e-02 3.863658e-05 3.737437e-05 6.786370e-02 6.783470e-02 3.734097e-05 3.734097e-05
2.411121e+01 8.496092e-05 8.476440e-05 8.429982e-02 6.894236e-02 3.863644e-05 3.737482e-05 6.786409e-02 6.783510e-02 3.734144e-05 3.734144e-05
2.411621e+01 8.495513e-05 8.475868e-05 8.429746e-02 6.894224e-02 3.863629e-05 3.737527e-05 6.786448e-02 6.783551e-02 3.734191e-05 3.734191e-05
2.412121e+01 8.494934e-05 8.475296e-05 8.429510e-02 6.894212e-02 3.863615e-05 3.737572e-05 6.786487e-02 6.783592e-02 3.734238e-05 3.734238e-05
2.412621e+01 8.494355e-05 8.474724e-05 8.429274e-02 6.894199e-02 3.863600e-05 3.737617e-05 6.786526e-02 6.783632e-02 3.734285e-05 3.734285e-05
2.413121e+01 8.493777e-05 8.474152e-05 8.429038e-02 6.894187e-02 3.863585e-05 3.737662e-05 6.786565e-02 6.783673e-02 3.734331e-05 3.734331e-05
2.413621e+01 8.493198e-05 8.473581e-05 8.428803e-02 6.894175e-02 3.863571e-05 3.737706e-05 6.786604e-02 6.783713e-02 3.734378e-05 3.734378e-05
2.414121e+01 8.492620e-05 8.473010e-05 8.428567e-02 6.894163e-02 3.863556e-05 3.737751e-05 6.786643e-02 6.783754e-02 3.734425e-05 3.734425e-05
2.414621e+01 8.492042e-05 8.472439e-05 8.428331e-02 6.894150e-02 3.863542e-05 3.737796e-05 6.786682e-02 6.783795e-02 3.734471e-05 3.734471e-05
2.415121e+01 8.491465e-05 8.471868e-05 8.428096e-02 6.894138e-02 3.863527e-05 3.737841e-05 6.786721e-02 6.783835e-02 3.734518e-05 3.734518e-05
2.415621e+01 8.490887e-05 8.471297e-05 8.427861e-02 6.894126e-02 3.863513e-05 3.737886e-05 6.786760e-02 6.783876e-02 3.734565e-05 3.734565e-05
2.416121e+01 8.490310e-05 8.470727e-05 8.427625e-02 6.894113e-02 3.863498e-05 3.737930e-05 6.786798e-02 6.783916e-02 3.734611e-05 3.734611e-05
2.416621e+01 8.489733e-05 8.470156e-05 8.427390e-02 6.894101e-02 3.863483e-05 3.737975e-05 6.786837e-02 6.783957e-02 3.734658e-05 3.734658e-05
2.417121e+01 8.489156e-05 8.469586e-05 8.427155e-02 6.894089e-02 3.863469e-05 3.738020e-05 6.786876e-02 6.783997e-02 3.734704e-05 3.734704e-05
2.417621e+01 8.488579e-05 8.469017e-05 8.426920e-02 6.894076e-02 3.863454e-05 3.738065e-05 6.786915e-02 6.784037e-02 3.734751e-05 3.734751e-05
2.418121e+01 8.488003e-05 8.468447e-05 8.426685e-02 6.894064e-02 3.863440e-05 3.738109e-05 6.786954e-02 6.784078e-02 3.734797e-05 3.734797e-05
2.418621e+01 8.487426e-05 8.467877e-05 8.426450e-02 6.894052e-02 3.863425e-05 3.738154e-05 6.786992e-02 6.784118e-02 3.734844e-05 3.734844e-05
2.419121e+01 8.486850e-05 8.467308e-05 8.426215e-02 6.894040e-02 3.863411e-05 3.738198e-05 6.787031e-02 6.784158e-02 3.734890e-05 3.734890e-05
2.419621e+01 8.486274e-05 8.466739e-05 8.425980e-02 6.894027e-02 3.863396e-05 3.738243e-05 6.787070e-02 6.784199e-02 3.734937e-05 3.734937e-05
2.420121e+01 8.485699e-05 8.466170e-05 8.425745e-02 6.894015e-02 3.863382e-05 3.738288e-05 6.787108e-02 6.784239e-02 3.734983e-05 3.734983e-05
2.420621e+01 8.485123e-05 8.465602e-05 8.425510e-02 6.894003e-02 3.863367e-05 3.738332e-05 6.787147e-02 6.784279e-02 3.735029e-05 3.735029e-05
2.421121e+01 8.484548e-05 8.465033e-05 8.425275e-02 6.893990e-02 3.863353e-05 3.738377e-05 6.787186e-02 6.784320e-02 3.735076e-05 3.735076e-05
2.421621e+01 8.483973e-05 8.464465e-05 8.425041e-02 6.893978e-02 3.863338e-05 3.738421e-05 6.787224e-02 6.784360e-02 3.735122e-05 3.735122e-05
2.422121e+01 8.483398e-05 8.463897e-05 8.424806e-02 6.893966e-02 3.863323e-05 3.738466e-05 6.787263e-02 6.784400e-02 3.735168e-05 3.735168e-05
2.422621e+01 8.482823e-05 8.463329e-05 8.424572e-02 6.893954e-02 3.863309e-05 3.738510e-05 6.787301e-02 6.784440e-02 3.735215e-05 3.735215e-05
2.423121e+01 8.482249e-05 8.462761e-05 8.424337e-02 6.893941e-02 3.863294e-05 3.738554e-05 6.787340e-02 6.784480e-02 3.735261e-05 3.735261e-05
2.423621e+01 8.481675e-05 8.462194e-05 8.424103e-02 6.893929e-02 3.863280e-05 3.738599e-05 6.787378e-02 6.784520e-02 3.735307e-05 3.735307e-05
2.424121e+01 8.481101e-05 8.461627e-05 8.423869e-02 6.893917e-02 3.863265e-05 3.738643e-05 6.787417e-02 6.784561e-02 3.735353e-05 3.735353e-05
2.424621e+01 8.480527e-05 8.461059e-05 8.423634e-02 6.893905e-02 3.863251e-05 3.738687e-05 6.787455e-02 6.784601e-02 3.735399e-05 3.735399e-05
2.425121e+01 8.479953e-05 8.460493e-05 8.423400e-02 6.893892e-02 3.863236e-05 3.738732e-05 6.787494e-02 6.784641e-02 3.735445e-05 3.735445e-05
2.425621e+01 8.479380e-05 8.459926e-05 8.423166e-02 6.893880e-02 3.863222e-05 3.738776e-05 6.787532e-02 6.784681e-02 3.735491e-05 3.735491e-05
2.426121e+01 8.478806e-05 8.459359e-05 8.422932e-02 6.893868e-02 3.863207e-05 3.738820e-05 6.787571e-02 6.784721e-02 3.735538e-05 3.735538e-05
2.426621e+01 8.478233e-05 8.458793e-05 8.422698e-02 6.893856e-02 3.863193e-05 3.738865e-05 6.787609e-02 6.784761e-02 3.735584e-05 3.735584e-05
2.427121e+01 8.477660e-05 8.458227e-05 8.422464e-02 6.893843e-02 3.863178e-05 3.738909e-05 6.787647e-02 6.784801e-02 3.735630e-05 3.735630e-05
2.427621e+01 8.477088e-05 8.457661e-05 8.422230e-02 6.893831e-02 3.863164e-05 3.738953e-05 6.787686e-02 6.784841e-02 3.735676e-05 3.735676e-05
2.428121e+01 8.476515e-05 8.457095e-05 8.421997e-02 6.893819e-02 3.863149e-05 3.738997e-05 6.787724e-02 6.784881e-02 3.735722e-05 3.735722e-05
2.428621e+01 8.475943e-05 8.456530e-05 8.421763e-02 6.893807e-02 3.863135e-05 3.739041e-05 6.787762e-02 6.784920e-02 3.735767e-05 3.735767e-05
2.429121e+01 8.475371e-05 8.455964e-05 8.421529e-02 6.893794e-02 3.863120e-05 3.739085e-05 6.787801e-02 6.784960e-02 3.735813e-05 3.735813e-05
2.429621e+01 8.474799e-05 8.455399e-05 8.421296e-02 6.893782e-02 3.863106e-05 3.739129e-05 6.787839e-02 6.785000e-02 3.735859e-05 3.735859e-05
2.430122e+01 8.474227e-05 8.454834e-05 8.421062e-02 6.893770e-02 3.863091e-05 3.739173e-05 6.787877e-02 6.785040e-02 3.735905e-05 3.735905e-05
2.430622e+01 8.473656e-05 8.454270e-05 8.420829e-02 6.893758e-02 3.863077e-05 3.739217e-05 6.787915e-02 6.785080e-02 3.735951e-05 3.735951e-05
2.431122e+01 8.473085e-05 8.453705e-05 8.420595e-02 6.893745e-02 3.863062e-05 3.739261e-05 6.787953e-02 6.785120e-02 3.735997e-05 3.735997e-05
2.431622e+01 8.472513e-05 8.453141e-05 8.420362e-02 6.893733e-02 3.863048e-05 3.739305e-05 6.787992e-02 6.785159e-02 3.736043e-05 3.736043e-05
2.432122e+01 8.471943e-05 8.452577e-05 8.420129e-02 6.893721e-02 3.863033e-05 3.739349e-05 6.788030e-02 6.785199e-02 3.736088e-05 3.736088e-05
2.432622e+01 8.471372e-05 8.452013e-05 8.419896e-02 6.893709e-02 3.863019e-05 3.739393e-05 6.788068e-02 6.785239e-02 3.736134e-05 3.736134e-05
2.433122e+01 8.470801e-05 8.451449e-05 8.419663e-02 6.893697e-02 3.863004e-05 3.739437e-05 6.788106e-02 6.785278e-02 3.736180e-05 3.736180e-05
2.433622e+01 8.470231e-05 8.450885e-05 8.419430e-02 6.893684e-02 3.862990e-05 3.739481e-05 6.788144e-02 6.785318e-02 3.736225e-05 3.736225e-05
2.434122e+01 8.469661e-05 8.450322e-05 8.419197e-02 6.893672e-02 3.862976e-05 3.739525e-05 6.788182e-02 6.785358e-02 3.736271e-05 3.736271e-05
2.434622e+01 8.469091e-05 8.449759e-05 8.418964e-02 6.893660e-02 3.862961e-05 3.739569e-05 6.788220e-02 6.785397e-02 3.736317e-05 3.736317e-05
2.435122e+01 8.468521e-05 8.449196e-05 8.418731e-02 6.893648e-02 3.862947e-05 3.739613e-05 6.788258e-02 6.785437e-02 3.736362e-05 3.736362e-05
2.435622e+01 8.467952e-05 8.448633e-05 8.418498e-02 6.893636e-02 3.862932e-05 3.739656e-05 6.788296e-02 6.785477e-02 3.736408e-05 3.736408e-05
2.436122e+01 8.467383e-05 8.448070e-05 8.418265e-02 6.893623e-02 3.862918e-05 3.739700e-05 6.788334e-02 6.785516e-02 3.736453e-05 3.736453e-05
2.436622e+01 8.466814e-05 8.447508e-05 8.418032e-02 6.893611e-02 3.862903e-05 3.739744e-05 6.788372e-02 6.785556e-02 3.736499e-05 3.736499e-05
2.437122e+01 8.466245e-05 8.446945e-05 8.417800e-02 6.893599e-02 3.862889e-05 3.739788e-05 6.788410e-02 6.785595e-02 3.736544e-05 3.736544e-05
2.437622e+01 8.465676e-05 8.446383e-05 8.417567e-02 6.893587e-02 3.862874e-05 3.739831e-05 6.788448e-02 6.785635e-02 3.736590e-05 3.736590e-05
2.438122e+01 8.465107e-05 8.445822e-05 8.417335e-02 6.893575e-02 3.862860e-05 3.739875e-05 6.788486e-02 6.785674e-02 3.736635e-05 3.736635e-05
2.438622e+01 8.464539e-05 8.445260e-05 8.417102e-02 6.893562e-02 3.862845e-05 3.739918e-05 6.788523e-02 6.785713e-02 3.736681e-05 3.736681e-05
2.439122e+01 8.463971e-05 8.444698e-05 8.416870e-02 6.893550e-02 3.862831e-05 3.739962e-05 6.788561e-02 6.785753e-02 3.736726e-05 3.736726e-05
2.439622e+01 8.463403e-05 8.444137e-05 8.416638e-02 6.893538e-02 3.862817e-05 3.740006e-05 6.788599e-02 6.785792e-02 3.736771e-05 3.736771e-05
2.440122e+01 8.462835e-05 8.443576e-05 8.416406e-02 6.893526e-02 3.862802e-05 3.740049e-05 6.788637e-02 6.785832e-02 3.736817e-05 3.736817e-05
2.440622e+01 8.462268e-05 8.443015e-05 8.416173e-02 6.893514e-02 3.862788e-05 3.740093e-05 6.788675e-02 6.785871e-02 3.736862e-05 3.736862e-05
2.441122e+01 8.461700e-05 8.442455e-05 8.415941e-02 6.893501e-02 3.862773e-05 3.740136e-05 6.788712e-02 6.785910e-02 3.736907e-05 3.736907e-05
2.441622e+01 8.461133e-05 8.441894e-05 8.415709e-02 6.893489e-02 3.862759e-05 3.740180e-05 6.788750e-02 6.785949e-02 3.736953e-05 3.736953e-05
2.442122e+01 8.460566e-05 8.441334e-05 8.415477e-02 6.893477e-02 3.862744e-05 3.740223e-05 6.788788e-02 6.785989e-02 3.736998e-05 3.736998e-05
2.442622e+01 8.460000e-05 8.440774e-05 8.415245e-02 6.893465e-02 3.862730e-05 3.740267e-05 6.788825e-02 6.786028e-02 3.737043e-05 3.737043e-05
2.443122e+01 8.459433e-05 8.440214e-05 8.415014e-02 6.893453e-02 3.862716e-05 3.740310e-05 6.788863e-02 6.786067e-02 3.737088e-05 3.737088e-05
2.443622e+01 8.458867e-05 8.439654e-05 8.414782e-02 6.893440e-02 3.862701e-05 3.740353e-05 6.788901e-02 6.786106e-02 3.737133e-05 3.737133e-05
2.444122e+01 8.458301e-05 8.439094e-05 8.414550e-02 6.893428e-02 3.862687e-05 3.740397e-05 6.788938e-02 6.786146e-02 3.737178e-05 3.737178e-05
2.444622e+01 8.457735e-05 8.438535e-05 8.414318e-02 6.893416e-02 3.862672e-05 3.740440e-05 6.788976e-02 6.786185e-02 3.737223e-05 3.737223e-05
2.445122e+01 8.457169e-05 8.437976e-05 8.414087e-02 6.893404e-02 3.862658e-05 3.740483e-05 6.789013e-02 6.786224e-02 3.737269e-05 3.737269e-05
2.445622e+01 8.456603e-05 8.437417e-05 8.413855e-02 6.893392e-02 3.862644e-05 3.740527e-05 6.789051e-02 6.786263e-02 3.737314e-05 3.737314e-05
2.446122e+01 8.456038e-05 8.436858e-05 8.413624e-02 6.893380e-02 3.862629e-05 3.740570e-05 6.789088e-02 6.786302e-02 3.737359e-05 3.737359e-05
2.446622e+01 8.455473e-05 8.436299e-05 8.413392e-02 6.893367e-02 3.862615e-05 3.740613e-05 6.789126e-02 6.786341e-02 3.737404e-05 3.737404e-05
2.447122e+01 8.454908e-05 8.435741e-05 8.413161e-02 6.893355e-02 3.862600e-05 3.740656e-05 6.789163e-02 6.786380e-02 3.737448e-05 3.737448e-05
2.447622e+01 8.454343e-05 8.435183e-05 8.412930e-02 6.893343e-02 3.862586e-05 3.740699e-05 6.789201e-02 6.786419e-02 3.737493e-05 3.737493e-05
2.448122e+01 8.453778e-05 8.434625e-05 8.412699e-02 6.893331e-02 3.862572e-05 3.740743e-05 6.789238e-02 6.786458e-02 3.737538e-05 3.737538e-05
