t mart.ci0 mart.cin aust.ci0 aust.cin
3.950198e+00 1.875480e-04 1.800459e-04 1.116516e-01 3.344140e-02
4.000200e+00 1.865244e-04 1.791637e-04 1.114682e-01 3.344140e-02
4.050203e+00 1.855202e-04 1.782966e-04 1.112870e-01 3.344140e-02
4.100205e+00 1.845347e-04 1.774443e-04 1.111080e-01 3.344140e-02
4.150208e+00 1.835675e-04 1.766063e-04 1.109313e-01 3.344140e-02
4.200210e+00 1.826180e-04 1.757823e-04 1.107566e-01 3.344140e-02
4.250213e+00 1.816855e-04 1.749706e-04 1.105841e-01 3.344140e-02
4.300215e+00 1.807697e-04 1.741719e-04 1.104135e-01 3.344140e-02
4.350218e+00 1.798699e-04 1.733861e-04 1.102450e-01 3.344140e-02
4.400220e+00 1.789857e-04 1.726128e-04 1.100784e-01 3.344140e-02
4.450223e+00 1.781167e-04 1.718518e-04 1.099138e-01 3.344140e-02
4.500225e+00 1.772624e-04 1.711027e-04 1.097510e-01 3.344140e-02
4.550228e+00 1.764225e-04 1.703644e-04 1.095900e-01 3.344140e-02
4.600230e+00 1.755965e-04 1.696374e-04 1.094308e-01 3.344140e-02
4.650233e+00 1.747841e-04 1.689214e-04 1.092734e-01 3.344140e-02
4.700235e+00 1.739848e-04 1.682162e-04 1.091177e-01 3.344140e-02
4.750238e+00 1.731984e-04 1.675215e-04 1.089637e-01 3.344140e-02
4.800240e+00 1.724246e-04 1.668371e-04 1.088113e-01 3.344140e-02
4.850243e+00 1.716629e-04 1.661624e-04 1.086606e-01 3.344140e-02
4.900245e+00 1.709131e-04 1.654970e-04 1.085115e-01 3.344140e-02
4.950248e+00 1.701749e-04 1.648411e-04 1.083639e-01 3.344140e-02
5.000250e+00 1.694479e-04 1.641946e-04 1.082178e-01 3.344140e-02
5.050253e+00 1.687320e-04 1.635572e-04 1.080733e-01 3.344140e-02
5.100255e+00 1.680267e-04 1.629287e-04 1.079302e-01 3.344140e-02
5.150258e+00 1.673320e-04 1.623090e-04 1.077886e-01 3.344140e-02
5.200260e+00 1.666474e-04 1.616971e-04 1.076484e-01 3.344140e-02
