t mart.ci0 mart.cin aus1.ci0 aus1.cin fer1.ci0 fer1.cin aus2.ci0 aus2.cin fer2.ci0 fer2.cin
3.500000e-03 3.344140e-02 3.317531e-02 5.018286e-02 4.068315e-02 1.462650e-05 1.462641e-05 4.068299e-02 4.068299e-02 1.294881e-05 1.294881e-05
3.550000e-03 3.344140e-02 3.317364e-02 5.018286e-02 4.082540e-02 1.470933e-05 1.470923e-05 4.082523e-02 4.082523e-02 1.300448e-05 1.300448e-05
3.600000e-03 3.344140e-02 3.317199e-02 5.018286e-02 4.096689e-02 1.479182e-05 1.479172e-05 4.096671e-02 4.096671e-02 1.306051e-05 1.306051e-05
3.650000e-03 3.344140e-02 3.317035e-02 5.018286e-02 4.110693e-02 1.487392e-05 1.487381e-05 4.110674e-02 4.110674e-02 1.311689e-05 1.311689e-05
3.700000e-03 3.344140e-02 3.316873e-02 5.018286e-02 4.124547e-02 1.495559e-05 1.495548e-05 4.124528e-02 4.124528e-02 1.317361e-05 1.317361e-05
3.750000e-03 3.344140e-02 3.316712e-02 5.018286e-02 4.138247e-02 1.503679e-05 1.503668e-05 4.138227e-02 4.138227e-02 1.323064e-05 1.323064e-05
3.800000e-03 3.344140e-02 3.316553e-02 5.018286e-02 4.151788e-02 1.511749e-05 1.511736e-05 4.151767e-02 4.151767e-02 1.328796e-05 1.328796e-05
3.850000e-03 3.344140e-02 3.316395e-02 5.018286e-02 4.165166e-02 1.519763e-05 1.519751e-05 4.165144e-02 4.165144e-02 1.334557e-05 1.334557e-05
3.900000e-03 3.344140e-02 3.316239e-02 5.018286e-02 4.178456e-02 1.527719e-05 1.527706e-05 4.178434e-02 4.178434e-02 1.340344e-05 1.340344e-05
3.950000e-03 3.344140e-02 3.316084e-02 5.018286e-02 4.191679e-02 1.535612e-05 1.535598e-05 4.191656e-02 4.191656e-02 1.346155e-05 1.346155e-05
4.000000e-03 3.344140e-02 3.315930e-02 5.018286e-02 4.204721e-02 1.543436e-05 1.543421e-05 4.204696e-02 4.204696e-02 1.351989e-05 1.351989e-05
4.050000e-03 3.344140e-02 3.315777e-02 5.018286e-02 4.217578e-02 1.551188e-05 1.551173e-05 4.217553e-02 4.217553e-02 1.357844e-05 1.357844e-05
4.100000e-03 3.344140e-02 3.315626e-02 5.018286e-02 4.230248e-02 1.558866e-05 1.558850e-05 4.230222e-02 4.230222e-02 1.363718e-05 1.363718e-05
4.150000e-03 3.344140e-02 3.315476e-02 5.018286e-02 4.242729e-02 1.566466e-05 1.566449e-05 4.242702e-02 4.242702e-02 1.369608e-05 1.369608e-05
4.200000e-03 3.344140e-02 3.315327e-02 5.018286e-02 4.255018e-02 1.573985e-05 1.573968e-05 4.254990e-02 4.254990e-02 1.375513e-05 1.375513e-05
4.250000e-03 3.344140e-02 3.315180e-02 5.018286e-02 4.267114e-02 1.581422e-05 1.581404e-05 4.267085e-02 4.267085e-02 1.381431e-05 1.381431e-05
4.300000e-03 3.344140e-02 3.315033e-02 5.018286e-02 4.279099e-02 1.588772e-05 1.588754e-05 4.279068e-02 4.279068e-02 1.387361e-05 1.387361e-05
4.350000e-03 3.344140e-02 3.314888e-02 5.018286e-02 4.290957e-02 1.596033e-05 1.596014e-05 4.290926e-02 4.290926e-02 1.393300e-05 1.393300e-05
4.400000e-03 3.344140e-02 3.314744e-02 5.018286e-02 4.302611e-02 1.603200e-05 1.603180e-05 4.302579e-02 4.302579e-02 1.399248e-05 1.399248e-05
4.450000e-03 3.344140e-02 3.314601e-02 5.018286e-02 4.314060e-02 1.610273e-05 1.610252e-05 4.314027e-02 4.314027e-02 1.405202e-05 1.405202e-05
4.500000e-03 3.344140e-02 3.314460e-02 5.018286e-02 4.325303e-02 1.617249e-05 1.617228e-05 4.325269e-02 4.325269e-02 1.411161e-05 1.411161e-05
4.550000e-03 3.344140e-02 3.314319e-02 5.018286e-02 4.336340e-02 1.624126e-05 1.624104e-05 4.336305e-02 4.336305e-02 1.417121e-05 1.417121e-05
4.600000e-03 3.344140e-02 3.314180e-02 5.018286e-02 4.347171e-02 1.630904e-05 1.630881e-05 4.347134e-02 4.347134e-02 1.423082e-05 1.423082e-05
4.650000e-03 3.344140e-02 3.314041e-02 5.018286e-02 4.357795e-02 1.637580e-05 1.637556e-05 4.357758e-02 4.357758e-02 1.429041e-05 1.429041e-05
4.700000e-03 3.344140e-02 3.313904e-02 5.018286e-02 4.368214e-02 1.644153e-05 1.644128e-05 4.368176e-02 4.368176e-02 1.434997e-05 1.434997e-05
4.750000e-03 3.344140e-02 3.313767e-02 5.018286e-02 4.378496e-02 1.650621e-05 1.650596e-05 4.378455e-02 4.378455e-02 1.440947e-05 1.440947e-05
4.800000e-03 3.344140e-02 3.313632e-02 5.018286e-02 4.388622e-02 1.656983e-05 1.656957e-05 4.388581e-02 4.388581e-02 1.446891e-05 1.446891e-05
4.850000e-03 3.344140e-02 3.313498e-02 5.018286e-02 4.398538e-02 1.663236e-05 1.663209e-05 4.398496e-02 4.398496e-02 1.452827e-05 1.452827e-05
4.900000e-03 3.344140e-02 3.313364e-02 5.018286e-02 4.408245e-02 1.669379e-05 1.669352e-05 4.408202e-02 4.408202e-02 1.458754e-05 1.458754e-05
4.950000e-03 3.344140e-02 3.313232e-02 5.018286e-02 4.417744e-02 1.675414e-05 1.675385e-05 4.417700e-02 4.417700e-02 1.464669e-05 1.464669e-05
5.000000e-03 3.344140e-02 3.313101e-02 5.018286e-02 4.427037e-02 1.681338e-05 1.681309e-05 4.426991e-02 4.426991e-02 1.470571e-05 1.470571e-05
5.050000e-03 3.344140e-02 3.312970e-02 5.018286e-02 4.436124e-02 1.687152e-05 1.687122e-05 4.436078e-02 4.436078e-02 1.476457e-05 1.476457e-05
5.100000e-03 3.344140e-02 3.312841e-02 5.018286e-02 4.445009e-02 1.692855e-05 1.692824e-05 4.444961e-02 4.444961e-02 1.482327e-05 1.482327e-05
5.150000e-03 3.344140e-02 3.312712e-02 5.018286e-02 4.453692e-02 1.698448e-05 1.698416e-05 4.453643e-02 4.453643e-02 1.488178e-05 1.488178e-05
5.200000e-03 3.344140e-02 3.312585e-02 5.018286e-02 4.462176e-02 1.703930e-05 1.703898e-05 4.462127e-02 4.462127e-02 1.494010e-05 1.494010e-05
5.250000e-03 3.344140e-02 3.312458e-02 5.018286e-02 4.470464e-02 1.709303e-05 1.709270e-05 4.470413e-02 4.470413e-02 1.499821e-05 1.499821e-05
5.300000e-03 3.344140e-02 3.312332e-02 5.018286e-02 4.478632e-02 1.714564e-05 1.714530e-05 4.478580e-02 4.478580e-02 1.505609e-05 1.505609e-05
5.350000e-03 3.344140e-02 3.312207e-02 5.018286e-02 4.486633e-02 1.719714e-05 1.719679e-05 4.486579e-02 4.486579e-02 1.511373e-05 1.511373e-05
5.400000e-03 3.344140e-02 3.312083e-02 5.018286e-02 4.494438e-02 1.724752e-05 1.724717e-05 4.494383e-02 4.494383e-02 1.517112e-05 1.517112e-05
5.450000e-03 3.344140e-02 3.311960e-02 5.018286e-02 4.502049e-02 1.729680e-05 1.729644e-05 4.501993e-02 4.501993e-02 1.522825e-05 1.522825e-05
5.500000e-03 3.344140e-02 3.311838e-02 5.018286e-02 4.509469e-02 1.734497e-05 1.734460e-05 4.509412e-02 4.509412e-02 1.528509e-05 1.528509e-05
5.550000e-03 3.344140e-02 3.311717e-02 5.018286e-02 4.516702e-02 1.739206e-05 1.739168e-05 4.516644e-02 4.516644e-02 1.534163e-05 1.534163e-05
5.600000e-03 3.344140e-02 3.311596e-02 5.018286e-02 4.523750e-02 1.743807e-05 1.743768e-05 4.523691e-02 4.523691e-02 1.539786e-05 1.539786e-05
5.650000e-03 3.344140e-02 3.311476e-02 5.018286e-02 4.530615e-02 1.748300e-05 1.748261e-05 4.530555e-02 4.530555e-02 1.545375e-05 1.545375e-05
5.700000e-03 3.344140e-02 3.311357e-02 5.018286e-02 4.537302e-02 1.752688e-05 1.752648e-05 4.537241e-02 4.537241e-02 1.550930e-05 1.550930e-05
5.750000e-03 3.344140e-02 3.311239e-02 5.018286e-02 4.543813e-02 1.756971e-05 1.756930e-05 4.543751e-02 4.543751e-02 1.556451e-05 1.556451e-05
5.800000e-03 3.344140e-02 3.311121e-02 5.018286e-02 4.550152e-02 1.761150e-05 1.761108e-05 4.550088e-02 4.550088e-02 1.561935e-05 1.561935e-05
5.850000e-03 3.344140e-02 3.311005e-02 5.018286e-02 4.556321e-02 1.765227e-05 1.765184e-05 4.556256e-02 4.556256e-02 1.567382e-05 1.567382e-05
5.900000e-03 3.344140e-02 3.310889e-02 5.018286e-02 4.562323e-02 1.769203e-05 1.769160e-05 4.562258e-02 4.562258e-02 1.572790e-05 1.572790e-05
5.950000e-03 3.344140e-02 3.310774e-02 5.018286e-02 4.568163e-02 1.773080e-05 1.773036e-05 4.568096e-02 4.568096e-02 1.578160e-05 1.578160e-05
6.000000e-03 3.344140e-02 3.310660e-02 5.018286e-02 4.573854e-02 1.776858e-05 1.776814e-05 4.573786e-02 4.573786e-02 1.583489e-05 1.583489e-05
6.050000e-03 3.344140e-02 3.310546e-02 5.018286e-02 4.579439e-02 1.780539e-05 1.780494e-05 4.579370e-02 4.579370e-02 1.588777e-05 1.588777e-05
6.100000e-03 3.344140e-02 3.310433e-02 5.018286e-02 4.584865e-02 1.784124e-05 1.784077e-05 4.584795e-02 4.584795e-02 1.594022e-05 1.594022e-05
6.150000e-03 3.344140e-02 3.310321e-02 5.018286e-02 4.590138e-02 1.787613e-05 1.787565e-05 4.590067e-02 4.590067e-02 1.599223e-05 1.599223e-05
6.200000e-03 3.344140e-02 3.310210e-02 5.018286e-02 4.595259e-02 1.791008e-05 1.790960e-05 4.595187e-02 4.595187e-02 1.604379e-05 1.604379e-05
6.250000e-03 3.344140e-02 3.310099e-02 5.018286e-02 4.600233e-02 1.794312e-05 1.794264e-05 4.600159e-02 4.600159e-02 1.609490e-05 1.609490e-05
6.300000e-03 3.344140e-02 3.309989e-02 5.018286e-02 4.605062e-02 1.797526e-05 1.797477e-05 4.604988e-02 4.604988e-02 1.614554e-05 1.614554e-05
6.350000e-03 3.344140e-02 3.309880e-02 5.018286e-02 4.609751e-02 1.800652e-05 1.800602e-05 4.609676e-02 4.609676e-02 1.619572e-05 1.619572e-05
6.400000e-03 3.344140e-02 3.309771e-02 5.018286e-02 4.614302e-02 1.803692e-05 1.803641e-05 4.614226e-02 4.614226e-02 1.624542e-05 1.624542e-05
6.450000e-03 3.344140e-02 3.309663e-02 5.018286e-02 4.618719e-02 1.806646e-05 1.806595e-05 4.618642e-02 4.618642e-02 1.629463e-05 1.629463e-05
6.500000e-03 3.344140e-02 3.309556e-02 5.018286e-02 4.623005e-02 1.809518e-05 1.809466e-05 4.622927e-02 4.622927e-02 1.634337e-05 1.634337e-05
6.550000e-03 3.344140e-02 3.309449e-02 5.018286e-02 4.627164e-02 1.812309e-05 1.812256e-05 4.627085e-02 4.627085e-02 1.639161e-05 1.639161e-05
6.600000e-03 3.344140e-02 3.309344e-02 5.018286e-02 4.631199e-02 1.815021e-05 1.814967e-05 4.631119e-02 4.631119e-02 1.643936e-05 1.643936e-05
6.650000e-03 3.344140e-02 3.309238e-02 5.018286e-02 4.635113e-02 1.817655e-05 1.817601e-05 4.635032e-02 4.635032e-02 1.648660e-05 1.648660e-05
6.700000e-03 3.344140e-02 3.309134e-02 5.018286e-02 4.638909e-02 1.820214e-05 1.820159e-05 4.638827e-02 4.638827e-02 1.653333e-05 1.653333e-05
6.750000e-03 3.344140e-02 3.309030e-02 5.018286e-02 4.642590e-02 1.822699e-05 1.822643e-05 4.642508e-02 4.642508e-02 1.657954e-05 1.657954e-05
6.800000e-03 3.344140e-02 3.308927e-02 5.018286e-02 4.646160e-02 1.825112e-05 1.825055e-05 4.646077e-02 4.646077e-02 1.662522e-05 1.662522e-05
6.850000e-03 3.344140e-02 3.308824e-02 5.018286e-02 4.649622e-02 1.827454e-05 1.827397e-05 4.649537e-02 4.649537e-02 1.667037e-05 1.667037e-05
6.900000e-03 3.344140e-02 3.308722e-02 5.018286e-02 4.652978e-02 1.829728e-05 1.829671e-05 4.652893e-02 4.652893e-02 1.671499e-05 1.671499e-05
6.950000e-03 3.344140e-02 3.308620e-02 5.018286e-02 4.656231e-02 1.831936e-05 1.831878e-05 4.656146e-02 4.656146e-02 1.675908e-05 1.675908e-05
7.000000e-03 3.344140e-02 3.308520e-02 5.018286e-02 4.659386e-02 1.834078e-05 1.834019e-05 4.659299e-02 4.659299e-02 1.680264e-05 1.680264e-05
7.050000e-03 3.344140e-02 3.308419e-02 5.018286e-02 4.662443e-02 1.836158e-05 1.836098e-05 4.662356e-02 4.662356e-02 1.684566e-05 1.684566e-05
7.100000e-03 3.344140e-02 3.308320e-02 5.018286e-02 4.665407e-02 1.838175e-05 1.838115e-05 4.665319e-02 4.665319e-02 1.688814e-05 1.688814e-05
7.150000e-03 3.344140e-02 3.308221e-02 5.018286e-02 4.668280e-02 1.840133e-05 1.840073e-05 4.668191e-02 4.668191e-02 1.693008e-05 1.693008e-05
7.200000e-03 3.344140e-02 3.308122e-02 5.018286e-02 4.671065e-02 1.842033e-05 1.841972e-05 4.670975e-02 4.670975e-02 1.697149e-05 1.697149e-05
7.250000e-03 3.344140e-02 3.308024e-02 5.018286e-02 4.673775e-02 1.843876e-05 1.843814e-05 4.673683e-02 4.673683e-02 1.701235e-05 1.701235e-05
7.300000e-03 3.344140e-02 3.307927e-02 5.018286e-02 4.676420e-02 1.845664e-05 1.845601e-05 4.676328e-02 4.676328e-02 1.705267e-05 1.705267e-05
7.350000e-03 3.344140e-02 3.307830e-02 5.018286e-02 4.678982e-02 1.847397e-05 1.847334e-05 4.678889e-02 4.678889e-02 1.709246e-05 1.709246e-05
7.400000e-03 3.344140e-02 3.307734e-02 5.018286e-02 4.681465e-02 1.849077e-05 1.849013e-05 4.681370e-02 4.681370e-02 1.713170e-05 1.713170e-05
7.450000e-03 3.344140e-02 3.307639e-02 5.018286e-02 4.683869e-02 1.850706e-05 1.850642e-05 4.683774e-02 4.683774e-02 1.717039e-05 1.717039e-05
7.500000e-03 3.344140e-02 3.307544e-02 5.018286e-02 4.686198e-02 1.852286e-05 1.852221e-05 4.686103e-02 4.686103e-02 1.720853e-05 1.720853e-05
7.550000e-03 3.344140e-02 3.307449e-02 5.018286e-02 4.688455e-02 1.853818e-05 1.853753e-05 4.688359e-02 4.688359e-02 1.724613e-05 1.724613e-05
7.600000e-03 3.344140e-02 3.307355e-02 5.018286e-02 4.690642e-02 1.855304e-05 1.855238e-05 4.690545e-02 4.690545e-02 1.728317e-05 1.728317e-05
7.650000e-03 3.344140e-02 3.307262e-02 5.018286e-02 4.692761e-02 1.856744e-05 1.856678e-05 4.692663e-02 4.692663e-02 1.731968e-05 1.731968e-05
7.700000e-03 3.344140e-02 3.307169e-02 5.018286e-02 4.694814e-02 1.858141e-05 1.858074e-05 4.694716e-02 4.694716e-02 1.735564e-05 1.735564e-05
7.750000e-03 3.344140e-02 3.307077e-02 5.018286e-02 4.696804e-02 1.859496e-05 1.859429e-05 4.696705e-02 4.696705e-02 1.739106e-05 1.739106e-05
7.800000e-03 3.344140e-02 3.306985e-02 5.018286e-02 4.698733e-02 1.860811e-05 1.860743e-05 4.698634e-02 4.698634e-02 1.742594e-05 1.742594e-05
7.850000e-03 3.344140e-02 3.306894e-02 5.018286e-02 4.700604e-02 1.862086e-05 1.862018e-05 4.700503e-02 4.700503e-02 1.746029e-05 1.746029e-05
